Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 3?,No,-6.246399879455566,-3.2273385524749756,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 2?,No,-6.7154717445373535,-3.4639835357666016,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 9?,No,-7.216495513916016,-3.448432207107544,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 9?,No,-6.591350555419922,-3.8213043212890625,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 74?,No,-8.93366813659668,-3.4773385524749756,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 6 equal to 4?,No,-5.840856075286865,-3.8359034061431885,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 2 equal to 83?,No,-8.371822357177734,-2.884603261947632,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 98?,No,-7.184695243835449,-2.9940714836120605,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 4 equal to 22?,No,-6.402296543121338,-4.083040237426758,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 6 equal to 38?,No,-5.6529717445373535,-4.209863185882568,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 7?,No,-7.715669631958008,-2.7590134143829346,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 7?,No,-7.184117794036865,-3.8038854598999023,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 0 equal to 2?,No,-4.467100143432617,-5.4027605056762695,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 4 equal to 95?,No,-8.49736499786377,-2.6357836723327637,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 8 equal to 1?,No,-6.528696060180664,-3.5889835357666016,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 5 equal to 2?,No,-6.435315132141113,-3.947103261947632,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 4 equal to 1?,No,-5.435024261474609,-2.308159112930298,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 7 equal to 60?,No,-6.059322357177734,-2.9773385524749756,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 7 equal to 3?,No,-6.30951452255249,-3.1027634143829346,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 1?,No,-5.186173915863037,-4.87116813659668,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 7?,No,-6.871617794036865,-3.4303531646728516,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 6?,No,-6.153169631958008,-3.649322271347046,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 0 equal to 6?,No,-7.028850555419922,-3.323715925216675,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 14?,No,-4.748071193695068,-4.994429588317871,Yes,False
Arithmetic,1_digit_multiplication,'',Is 6 times 6 equal to 31?,No,-8.37008285522461,-4.083685874938965,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 82?,No,-7.05951452255249,-3.1803531646728516,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 4 equal to 33?,No,-7.497195243835449,-3.2583658695220947,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 8 equal to 32?,No,-4.685024261474609,-4.430784702301025,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 95?,No,-8.49719524383545,-2.620379686355591,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 91?,No,-8.372014999389648,-2.5113511085510254,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 96?,No,-5.996822357177734,-4.053885459899902,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 74?,No,-7.9027605056762695,-3.2588043212890625,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 4 equal to 55?,No,-7.872195243835449,-3.009216070175171,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 3 equal to 26?,No,-5.49616813659668,-4.862490653991699,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 8 equal to 46?,No,-7.278531551361084,-3.711822271347046,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 67?,No,-6.55866813659668,-4.115832328796387,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 92?,No,-7.0902605056762695,-3.586822271347046,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 6 equal to 14?,No,-5.996399879455566,-4.990832328796387,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 6 equal to 42?,No,-6.18451452255249,-3.3523385524749756,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 83?,No,-6.80866813659668,-3.1169052124023438,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 3?,No,-6.247673988342285,-3.2281627655029297,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 5 equal to 10?,No,-4.810024261474609,-4.9940714836120605,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 2 equal to 7?,No,-5.434695243835449,-4.429893970489502,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 6 equal to 95?,No,-8.121822357177734,-2.8682847023010254,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 3?,No,-6.028850555419922,-3.6027634143829346,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 1 equal to 4?,No,-7.185024261474609,-3.697103261947632,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 0?,Yes,-5.716495513916016,-5.274740695953369,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 4 equal to 36?,Yes,-5.498297691345215,-3.9481301307678223,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 6 equal to 30?,Yes,-6.091350555419922,-3.229222059249878,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 2 equal to 6?,Yes,-4.1854472160339355,-6.1190714836120605,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 45?,Yes,-7.373071193695068,-3.260932207107544,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 2 equal to 4?,Yes,-4.092293739318848,-6.277296543121338,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 32?,Yes,-4.373071193695068,-4.6815714836120605,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 63?,Yes,-7.091350555419922,-2.963676929473877,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 7?,Yes,-6.310315132141113,-4.933159351348877,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 4 equal to 20?,Yes,-5.653531551361084,-3.9773385524749756,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 2 equal to 18?,Yes,-4.935797691345215,-4.05787992477417,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 7 equal to 14?,Yes,-5.653696060180664,-4.959863185882568,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 4?,Yes,-5.873188018798828,-6.0572662353515625,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 2?,Yes,-5.186254501342773,-4.87116813659668,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 56?,Yes,-6.809695243835449,-3.7906627655029297,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 9 equal to 18?,Yes,-5.248071193695068,-4.868284702301025,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 4 equal to 16?,Yes,-4.123588562011719,-6.869429588317871,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 6 equal to 48?,Yes,-5.310315132141113,-4.431190013885498,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 2 equal to 8?,Yes,-4.216993808746338,-5.588350296020508,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 0?,Yes,-4.8113298416137695,-5.1223649978637695,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 8 equal to 0?,Yes,-5.217615604400635,-5.153531551361084,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 6?,Yes,-5.998071193695068,-5.80787992477417,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 8?,Yes,-5.9979472160339355,-5.307582378387451,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 6 equal to 24?,Yes,-3.8260397911071777,-6.460903167724609,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 40?,Yes,-5.935315132141113,-2.9947662353515625,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 5 equal to 40?,Yes,-6.591760158538818,-3.150850534439087,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 16?,Yes,-3.935997724533081,-6.057582378387451,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 4?,Yes,-5.123673915863037,-5.245659351348877,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 49?,Yes,-6.903169631958008,-3.6963043212890625,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 1?,Yes,-4.8113298416137695,-6.4973649978637695,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 5 equal to 30?,Yes,-6.091196060180664,-4.024322032928467,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 7 equal to 7?,Yes,-5.123673915863037,-4.807582378387451,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 0?,Yes,-5.436173915863037,-4.93451452255249,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 0?,Yes,-5.092749118804932,-5.278356075286865,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 27?,Yes,-4.060571193695068,-5.929893970489502,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 8?,Yes,-4.873900890350342,-4.995921611785889,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 0?,Yes,-5.404600143432617,-4.963983535766602,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 3 equal to 21?,Yes,-5.872524261474609,-3.946716070175171,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 6 equal to 36?,Yes,-5.185315132141113,-5.118284702301025,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 28?,Yes,-4.810173988342285,-4.992393970489502,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 3 equal to 27?,Yes,-4.998297691345215,-4.8072662353515625,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 5 equal to 0?,Yes,-5.65504264831543,-5.278356075286865,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 15?,Yes,-4.373497486114502,-5.3697662353515625,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 36?,Yes,-4.311173915863037,-5.245082378387451,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 4 equal to 32?,Yes,-5.716631889343262,-3.588350534439087,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 54?,Yes,-7.591495513916016,-3.338676929473877,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 24?,Yes,-3.576284646987915,-6.024740695953369,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 5?,Yes,-5.623588562011719,-5.306929588317871,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 12?,Yes,-4.028531551361084,-5.584863185882568,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 0?,Yes,-4.686254501342773,-4.934322357177734,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 3 equal to 24?,Yes,-4.060900688171387,-5.6197662353515625,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 21?,Yes,-4.5598649978637695,-5.115243911743164,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 16?,Yes,-3.592615842819214,-5.340035915374756,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 18?,Yes,-3.8257625102996826,-6.053332328796387,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 0?,Yes,-5.280115604400635,-5.153531551361084,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 0 equal to 0?,Yes,-5.123400688171387,-5.12037992477417,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 6 equal to 6?,Yes,-5.311173915863037,-5.807582378387451,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 3?,Yes,-4.998673915863037,-4.932582378387451,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 8 equal to 72?,Yes,-8.372014999389648,-3.322103261947632,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 10?,Yes,-5.341631889343262,-4.7751336097717285,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 4 equal to 24?,Yes,-4.185315132141113,-6.179893970489502,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 6?,Yes,-3.76409912109375,-5.588983535766602,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 5 equal to 25?,Yes,-4.310024261474609,-6.430784702301025,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 3 equal to 12?,Yes,-4.7473649978637695,-6.053885459899902,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 12?,Yes,-4.6229472160339355,-5.244429588317871,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 9?,Yes,-3.998188018798828,-5.9315714836120605,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 35?,Yes,-6.9354472160339355,-3.3853089809417725,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 1 equal to 9?,Yes,-5.904600143432617,-5.463983535766602,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 7 equal to 35?,Yes,-5.341993808746338,-3.463676929473877,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 8 equal to 48?,Yes,-5.497815132141113,-4.2440714836120605,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 0?,Yes,-5.122524261474609,-4.805353164672852,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 0 equal to 0?,Yes,-6.123071193695068,-4.558159351348877,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 64?,Yes,-5.685173988342285,-4.369429588317871,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 0?,Yes,-5.310900688171387,-4.49616813659668,No,False
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 81?,Yes,-8.12219524383545,-3.6045336723327637,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 28?,Yes,-4.3104472160339355,-5.678332328796387,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 15?,Yes,-4.029380798339844,-6.023877143859863,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 5?,Yes,-5.717381954193115,-5.4652605056762695,No,False
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 3?,Yes,-5.654260158538818,-6.150850296020508,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 4 equal to 8?,Yes,-3.7174649238586426,-6.151483535766602,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 20?,Yes,-5.591196060180664,-3.9609034061431885,No,False
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 0?,Yes,-5.716760158538818,-5.150503158569336,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 42?,Yes,-6.715856075286865,-3.8199033737182617,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 0?,Yes,-4.686173915863037,-5.4348649978637695,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,-7.466031551361084,-3.447103261947632,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 56?,Yes,-7.153995513916016,-3.0892715454101562,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 0?,Yes,-4.998754501342773,-5.30951452255249,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 6 equal to 12?,Yes,-4.685173988342285,-6.367853164672852,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 10?,Yes,-5.373188018798828,-3.7461681365966797,No,False
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 72?,Yes,-8.24752426147461,-3.3228089809417725,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 9?,Yes,-5.467464923858643,-5.651771545410156,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 42?,Yes,-6.591031551361084,-3.212240695953369,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 2?,Yes,-5.310997486114502,-6.496822357177734,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 54?,Yes,-7.403850555419922,-4.151176929473877,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 0?,Yes,-5.935571193695068,-4.433159351348877,No,False
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 45?,Yes,-6.591993808746338,-3.448432207107544,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 0?,Yes,-5.248900890350342,-4.9348649978637695,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 0?,Yes,-4.124029636383057,-6.7473649978637695,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 18?,Yes,-4.373188018798828,-5.242853164672852,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,-4.9979472160339355,-4.744429588317871,No,False
Arithmetic,2_digit_addition,'',Is 49 plus 98 equal to 401?,No,-7.302118301391602,-3.831829786300659,No,True
Arithmetic,2_digit_addition,'',Is 26 plus 21 equal to 33?,No,-5.610836505889893,-5.617563724517822,Yes,False
Arithmetic,2_digit_addition,'',Is 47 plus 14 equal to 45?,No,-6.616385459899902,-4.345249652862549,No,True
Arithmetic,2_digit_addition,'',Is 40 plus 28 equal to 47?,No,-6.019853591918945,-5.043658256530762,No,True
Arithmetic,2_digit_addition,'',Is 29 plus 30 equal to 89?,No,-6.181190013885498,-3.8684322834014893,No,True
Arithmetic,2_digit_addition,'',Is 62 plus 92 equal to 971?,No,-7.427743911743164,-3.6031477451324463,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 65 equal to 10?,No,-6.866905212402344,-4.664254665374756,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 50 equal to 86?,No,-5.82383394241333,-6.444931983947754,Yes,False
Arithmetic,2_digit_addition,'',Is 90 plus 37 equal to 370?,No,-7.055353164672852,-3.7185873985290527,No,True
Arithmetic,2_digit_addition,'',Is 26 plus 85 equal to 331?,No,-7.768345832824707,-3.9908041954040527,No,True
Arithmetic,2_digit_addition,'',Is 80 plus 30 equal to 438?,No,-7.427118301391602,-3.226754665374756,No,True
Arithmetic,2_digit_addition,'',Is 17 plus 95 equal to 221?,No,-6.229458332061768,-4.813032150268555,No,True
Arithmetic,2_digit_addition,'',Is 55 plus 15 equal to 38?,No,-6.394853591918945,-5.6091227531433105,No,True
Arithmetic,2_digit_addition,'',Is 64 plus 27 equal to 69?,No,-4.7126336097717285,-6.1880693435668945,Yes,False
Arithmetic,2_digit_addition,'',Is 79 plus 92 equal to 160?,No,-5.494429588317871,-4.4193501472473145,No,True
Arithmetic,2_digit_addition,'',Is 68 plus 82 equal to 349?,No,-7.335399627685547,-4.070504665374756,No,True
Arithmetic,2_digit_addition,'',Is 96 plus 49 equal to 330?,No,-7.461377143859863,-3.8078982830047607,No,True
Arithmetic,2_digit_addition,'',Is 88 plus 62 equal to 386?,No,-7.212240695953369,-3.715941905975342,No,True
Arithmetic,2_digit_addition,'',Is 52 plus 41 equal to 26?,No,-6.679893970489502,-3.9058609008789062,No,True
Arithmetic,2_digit_addition,'',Is 85 plus 95 equal to 672?,No,-8.178332328796387,-2.9998373985290527,No,True
Arithmetic,2_digit_addition,'',Is 66 plus 66 equal to 341?,No,-7.211377143859863,-3.2631001472473145,No,True
Arithmetic,2_digit_addition,'',Is 93 plus 50 equal to 278?,No,-6.896792888641357,-3.829163074493408,No,True
Arithmetic,2_digit_addition,'',Is 37 plus 33 equal to 45?,No,-5.86324405670166,-5.144500732421875,No,True
Arithmetic,2_digit_addition,'',Is 22 plus 66 equal to 99?,No,-5.804405212402344,-4.905860900878906,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 94 equal to 968?,No,-5.584292888641357,-4.067449569702148,No,True
Arithmetic,2_digit_addition,'',Is 60 plus 57 equal to 913?,No,-7.586377143859863,-3.494107723236084,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 91 equal to 159?,No,-5.491385459899902,-4.720249652862549,No,True
Arithmetic,2_digit_addition,'',Is 48 plus 28 equal to 94?,No,-5.271792888641357,-5.556857585906982,Yes,False
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,-6.742853164672852,-3.5464658737182617,No,True
Arithmetic,2_digit_addition,'',Is 68 plus 11 equal to 99?,No,-5.710903167724609,-5.191626071929932,No,True
Arithmetic,2_digit_addition,'',Is 27 plus 58 equal to 27?,No,-6.403169631958008,-4.274322032928467,No,True
Arithmetic,2_digit_addition,'',Is 29 plus 82 equal to 411?,No,-8.11083698272705,-3.957000970840454,No,True
Arithmetic,2_digit_addition,'',Is 38 plus 57 equal to 20?,No,-6.866385459899902,-3.539254665374756,No,True
Arithmetic,2_digit_addition,'',Is 51 plus 58 equal to 387?,No,-7.5251336097717285,-3.1248373985290527,No,True
Arithmetic,2_digit_addition,'',Is 51 plus 46 equal to 53?,No,-6.3065714836120605,-4.104458332061768,No,True
Arithmetic,2_digit_addition,'',Is 17 plus 32 equal to 91?,No,-7.013653755187988,-4.726367950439453,No,True
Arithmetic,2_digit_addition,'',Is 76 plus 94 equal to 168?,No,-4.620659351348877,-6.1056904792785645,Yes,False
Arithmetic,2_digit_addition,'',Is 50 plus 92 equal to 175?,No,-5.678332328796387,-4.343360900878906,No,True
Arithmetic,2_digit_addition,'',Is 94 plus 75 equal to 370?,No,-7.337240695953369,-3.451690435409546,No,True
Arithmetic,2_digit_addition,'',Is 98 plus 36 equal to 520?,No,-7.428885459899902,-3.2318501472473145,No,True
Arithmetic,2_digit_addition,'',Is 80 plus 54 equal to 452?,No,-6.991385459899902,-3.340362310409546,No,True
Arithmetic,2_digit_addition,'',Is 74 plus 54 equal to 154?,No,-5.681190013885498,-5.789254665374756,Yes,False
Arithmetic,2_digit_addition,'',Is 81 plus 63 equal to 720?,No,-8.180353164672852,-3.357940435409546,No,True
Arithmetic,2_digit_addition,'',Is 21 plus 52 equal to 25?,No,-5.524740695953369,-4.512529373168945,No,True
Arithmetic,2_digit_addition,'',Is 94 plus 25 equal to 865?,No,-8.98824405670166,-3.414254665374756,No,True
Arithmetic,2_digit_addition,'',Is 30 plus 45 equal to 21?,No,-6.961822032928467,-3.2631001472473145,No,True
Arithmetic,2_digit_addition,'',Is 66 plus 27 equal to 99?,No,-5.397363185882568,-5.684054374694824,Yes,False
Arithmetic,2_digit_addition,'',Is 93 plus 31 equal to 721?,No,-8.178885459899902,-3.527862310409546,No,True
Arithmetic,2_digit_addition,'',Is 31 plus 85 equal to 694?,No,-7.363952159881592,-3.9736998081207275,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 99 equal to 968?,No,-6.708685874938965,-4.195504665374756,No,True
Arithmetic,2_digit_addition,'',Is 96 plus 71 equal to 590?,No,-7.713350296020508,-3.4527158737182617,No,True
Arithmetic,2_digit_addition,'',Is 70 plus 90 equal to 198?,No,-4.650503158569336,-4.57383394241333,No,True
Arithmetic,2_digit_addition,'',Is 29 plus 68 equal to 87?,No,-4.772899627685547,-5.239546775817871,Yes,False
Arithmetic,2_digit_addition,'',Is 55 plus 38 equal to 95?,No,-5.928885459899902,-5.2788543701171875,No,True
Arithmetic,2_digit_addition,'',Is 78 plus 58 equal to 943?,No,-8.178332328796387,-3.0131001472473145,No,True
Arithmetic,2_digit_addition,'',Is 47 plus 41 equal to 19?,No,-6.803332328796387,-4.211958408355713,No,True
Arithmetic,2_digit_addition,'',Is 24 plus 95 equal to 454?,No,-7.739618301391602,-4.593360900878906,No,True
Arithmetic,2_digit_addition,'',Is 77 plus 97 equal to 609?,No,-7.370082378387451,-4.234930038452148,No,True
Arithmetic,2_digit_addition,'',Is 76 plus 68 equal to 252?,No,-6.056929588317871,-3.9794580936431885,No,True
Arithmetic,2_digit_addition,'',Is 77 plus 62 equal to 679?,No,-7.772899627685547,-4.006523609161377,No,True
Arithmetic,2_digit_addition,'',Is 83 plus 74 equal to 192?,No,-5.366905212402344,-4.843360900878906,No,True
Arithmetic,2_digit_addition,'',Is 80 plus 11 equal to 80?,No,-5.184695243835449,-4.9940714836120605,No,True
Arithmetic,2_digit_addition,'',Is 30 plus 53 equal to 39?,No,-5.896792888641357,-4.5579729080200195,No,True
Arithmetic,2_digit_addition,'',Is 28 plus 83 equal to 747?,No,-8.178332328796387,-4.073208332061768,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 86 equal to 70?,No,-7.358965873718262,-6.063032150268555,No,True
Arithmetic,2_digit_addition,'',Is 20 plus 68 equal to 66?,No,-5.959292888641357,-4.6880693435668945,No,True
Arithmetic,2_digit_addition,'',Is 62 plus 55 equal to 628?,No,-8.117853164672852,-3.281569480895996,No,True
Arithmetic,2_digit_addition,'',Is 36 plus 67 equal to 415?,No,-6.519123077392578,-4.298040390014648,No,True
Arithmetic,2_digit_addition,'',Is 27 plus 77 equal to 475?,No,-6.519123077392578,-4.368208408355713,No,True
Arithmetic,2_digit_addition,'',Is 58 plus 83 equal to 467?,No,-6.740243911743164,-4.030860900878906,No,True
Arithmetic,2_digit_addition,'',Is 99 plus 48 equal to 970?,No,-8.242853164672852,-2.9699902534484863,No,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,-7.053885459899902,-3.4016482830047607,No,True
Arithmetic,2_digit_addition,'',Is 23 plus 10 equal to 75?,No,-6.5791401863098145,-4.663867950439453,No,True
Arithmetic,2_digit_addition,'',Is 34 plus 89 equal to 356?,No,-6.207353591918945,-5.056857585906982,No,True
Arithmetic,2_digit_addition,'',Is 37 plus 36 equal to 79?,No,-5.740243911743164,-5.211958408355713,No,True
Arithmetic,2_digit_addition,'',Is 44 plus 74 equal to 652?,No,-7.802743911743164,-3.4614858627319336,No,True
Arithmetic,2_digit_addition,'',Is 71 plus 34 equal to 352?,No,-6.460399627685547,-3.9482080936431885,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 36 equal to 31?,No,-6.701153755187988,-6.209171772003174,No,True
Arithmetic,2_digit_addition,'',Is 77 plus 31 equal to 129?,No,-5.086822032928467,-6.998622894287109,Yes,False
Arithmetic,2_digit_addition,'',Is 54 plus 64 equal to 422?,No,-7.802743911743164,-3.9189584255218506,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 33 equal to 20?,No,-6.368284702301025,-3.715362310409546,No,True
Arithmetic,2_digit_addition,'',Is 93 plus 99 equal to 778?,No,-7.898403167724609,-3.2631001472473145,No,True
Arithmetic,2_digit_addition,'',Is 12 plus 16 equal to 98?,No,-8.115832328796387,-4.223699569702148,No,True
Arithmetic,2_digit_addition,'',Is 28 plus 19 equal to 17?,No,-7.397363185882568,-4.06577730178833,No,True
Arithmetic,2_digit_addition,'',Is 23 plus 72 equal to 34?,No,-6.209863185882568,-5.0630693435668945,No,True
