Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 9?,No,-4.830845832824707,-4.452210903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 9?,No,-5.297430038452148,-4.670440196990967,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 74?,No,-5.455845832824707,-4.8916401863098145,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 6 equal to 4?,No,-5.1416401863098145,-4.953205108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 2 equal to 83?,No,-5.330019474029541,-5.076153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 98?,No,-5.455019474029541,-4.952210903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 4 equal to 22?,No,-4.801452159881592,-4.67418909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 6 equal to 38?,No,-5.080019474029541,-4.953205108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 7?,No,-4.803332328796387,-4.177118301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 7?,No,-4.487490653991699,-4.17418909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 0 equal to 2?,No,-4.521185874938965,-4.333040237426758,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 4 equal to 95?,No,-5.485836505889893,-5.2318501472473145,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 8 equal to 1?,No,-4.833040237426758,-4.331623077392578,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 5 equal to 2?,No,-4.98824405670166,-4.36324405670166,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 4 equal to 1?,No,-4.740243911743164,-3.879404306411743,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 7 equal to 60?,No,-4.645540237426758,-4.519123077392578,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 7 equal to 3?,No,-5.268345832824707,-4.7041401863098145,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 1?,No,-4.332353591918945,-4.394853591918945,Yes,False
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 7?,No,-4.988952159881592,-4.42574405670166,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 6?,No,-4.92574405670166,-4.36168909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 0 equal to 6?,No,-5.2041401863098145,-4.701153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 14?,No,-4.92418909072876,-4.609930038452148,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 6 equal to 31?,No,-5.04918909072876,-4.733965873718262,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 82?,No,-5.142519474029541,-5.076153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 4 equal to 33?,No,-5.080845832824707,-5.140705108642578,Yes,False
Arithmetic,1_digit_multiplication,'',Is 9 times 8 equal to 32?,No,-4.581623077392578,-4.6416401863098145,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 95?,No,-5.4541401863098145,-5.201153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 91?,No,-4.98824405670166,-4.672430038452148,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 96?,No,-4.920440196990967,-4.7931904792785645,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 74?,No,-5.205845832824707,-5.015705108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 4 equal to 55?,No,-5.203205108642578,-5.138653755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 3 equal to 26?,No,-4.92418909072876,-5.045440196990967,Yes,False
Arithmetic,1_digit_multiplication,'',Is 6 times 8 equal to 46?,No,-5.0166401863098145,-4.889710903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 67?,No,-4.642519474029541,-4.703205108642578,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 92?,No,-5.1416401863098145,-4.638653755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 6 equal to 14?,No,-4.610836505889893,-4.857940196990967,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 6 equal to 42?,No,-4.428332328796387,-4.052118301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 83?,No,-5.144123077392578,-4.3291401863098145,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 3?,No,-5.3291401863098145,-4.702210903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 5 equal to 10?,No,-3.740244150161743,-4.364618301391602,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 2 equal to 7?,No,-4.239618301391602,-4.363952159881592,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 6 equal to 95?,No,-5.205019474029541,-5.014710903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 3?,No,-5.267519474029541,-4.828205108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 1 equal to 4?,No,-4.828205108642578,-4.451153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 0?,Yes,-4.455019474029541,-5.139710903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 4 equal to 36?,Yes,-4.673336505889893,-5.295440196990967,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 6 equal to 30?,Yes,-4.269853591918945,-4.518345832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 2 equal to 6?,Yes,-3.770540237426758,-4.521185874938965,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 5 equal to 45?,Yes,-4.610836505889893,-4.982940196990967,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 2 equal to 4?,Yes,-3.4950826168060303,-4.62037992477417,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 32?,Yes,-4.487490653991699,-5.172430038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 63?,Yes,-4.582353591918945,-4.580845832824707,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 7?,Yes,-4.580019474029541,-4.764710903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 4 equal to 20?,Yes,-4.177743911743164,-4.613952159881592,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 2 equal to 18?,Yes,-4.67418909072876,-4.858965873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 7 equal to 14?,Yes,-4.48668909072876,-4.672430038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 4?,Yes,-4.42418909072876,-4.546465873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 2 equal to 2?,Yes,-4.178332328796387,-4.240832328796387,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 56?,Yes,-5.019123077392578,-4.330019474029541,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 9 equal to 18?,Yes,-4.1416401863098145,-4.889710903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 4 equal to 16?,Yes,-4.113952159881592,-5.112490653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 6 equal to 48?,Yes,-4.48668909072876,-5.048336505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 2 equal to 8?,Yes,-4.145540237426758,-4.894853591918945,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 0?,Yes,-4.426452159881592,-4.80074405670166,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 8 equal to 0?,Yes,-4.581623077392578,-4.893345832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 6?,Yes,-4.608965873718262,-4.7943501472473145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 8?,Yes,-4.703205108642578,-4.888653755187988,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 6 equal to 24?,Yes,-3.879404306411743,-5.080845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 40?,Yes,-4.456623077392578,-4.580019474029541,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 5 equal to 40?,Yes,-4.54918909072876,-4.985836505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 8 equal to 16?,Yes,-4.015705108642578,-5.077210903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 4 equal to 4?,Yes,-4.48668909072876,-4.734930038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 7 equal to 49?,Yes,-4.583685874938965,-4.332353591918945,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 1?,Yes,-4.053332328796387,-4.927118301391602,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 5 equal to 30?,Yes,-4.330845832824707,-4.9541401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 7 equal to 7?,Yes,-4.549990653991699,-4.612490653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 0?,Yes,-4.551452159881592,-4.92574405670166,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 9 equal to 0?,Yes,-4.48824405670166,-4.924990653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 27?,Yes,-3.8608365058898926,-4.733965873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 8 equal to 8?,Yes,-4.6416401863098145,-4.828205108642578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 0?,Yes,-4.548336505889893,-5.108965873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 3 equal to 21?,Yes,-4.269123077392578,-4.9541401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 6 equal to 36?,Yes,-3.9858365058898926,-4.984930038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 4 equal to 28?,Yes,-4.42574405670166,-4.985836505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 3 equal to 27?,Yes,-4.36168909072876,-5.108965873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 5 equal to 0?,Yes,-4.48824405670166,-4.862490653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 15?,Yes,-4.174990653991699,-4.923336505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 36?,Yes,-4.330845832824707,-5.140705108642578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 4 equal to 32?,Yes,-4.612490653991699,-5.298336505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 54?,Yes,-4.9541401863098145,-5.139710903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 24?,Yes,-3.7991890907287598,-4.734930038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 5 equal to 5?,Yes,-4.268345832824707,-4.705845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 12?,Yes,-3.9728002548217773,-4.705845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 0?,Yes,-4.487490653991699,-5.235836505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 3 equal to 24?,Yes,-4.362490653991699,-5.296465873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 21?,Yes,-4.05074405670166,-4.487490653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 2 equal to 16?,Yes,-4.549990653991699,-5.171465873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 18?,Yes,-4.0791401863098145,-4.828205108642578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 0?,Yes,-4.519123077392578,-4.955019474029541,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 0 equal to 0?,Yes,-4.360836505889893,-4.984930038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 6 equal to 6?,Yes,-4.5791401863098145,-4.7666401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 3 equal to 3?,Yes,-4.424990653991699,-4.48668909072876,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 8 equal to 72?,Yes,-4.394123077392578,-4.642519474029541,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 5 equal to 10?,Yes,-3.92499041557312,-4.549990653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 4 equal to 24?,Yes,-4.17574405670166,-5.23668909072876,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 6?,Yes,-3.6771180629730225,-4.427743911743164,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 5 equal to 25?,Yes,-3.6911849975585938,-4.705845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 3 equal to 12?,Yes,-4.207353591918945,-4.9541401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 12?,Yes,-4.36324405670166,-5.04918909072876,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 9?,Yes,-3.800743818283081,-4.364618301391602,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 35?,Yes,-4.268345832824707,-4.890705108642578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 1 equal to 9?,Yes,-4.4818501472473145,-4.728147506713867,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 7 equal to 35?,Yes,-4.270540237426758,-4.394123077392578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 8 equal to 48?,Yes,-4.393345832824707,-4.9541401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 0?,Yes,-4.29918909072876,-4.859930038452148,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 0 equal to 0?,Yes,-4.608965873718262,-5.2931904792785645,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 64?,Yes,-4.269123077392578,-5.018345832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 0?,Yes,-4.609930038452148,-5.1681904792785645,Yes,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 81?,Yes,-4.549990653991699,-4.297430038452148,No,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 28?,Yes,-4.458040237426758,-4.706623077392578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 15?,Yes,-3.7366890907287598,-4.610836505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 5?,Yes,-4.455845832824707,-4.6416401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 3?,Yes,-4.17574405670166,-4.238952159881592,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 4 equal to 8?,Yes,-3.800743818283081,-4.92574405670166,Yes,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 20?,Yes,-4.021185874938965,-4.520540237426758,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 0?,Yes,-4.548336505889893,-5.171465873718262,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 42?,Yes,-4.302743911743164,-4.177743911743164,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 0?,Yes,-4.333685874938965,-5.206623077392578,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,-4.302118301391602,-4.29918909072876,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 56?,Yes,-4.769853591918945,-4.144123077392578,No,False
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 0?,Yes,-4.48824405670166,-4.862490653991699,Yes,True
Arithmetic,1_digit_multiplication,'',Is 2 times 6 equal to 12?,Yes,-3.9704296588897705,-4.8916401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 10?,Yes,-4.145540237426758,-4.580845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 72?,Yes,-4.396185874938965,-4.019853591918945,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 9?,Yes,-4.580019474029541,-4.7666401863098145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 42?,Yes,-4.335399627685547,-3.632899522781372,No,False
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 2?,Yes,-4.146792888641357,-4.209863185882568,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 54?,Yes,-4.86168909072876,-4.797430038452148,No,False
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 0?,Yes,-4.672430038452148,-4.9818501472473145,Yes,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 45?,Yes,-4.6416401863098145,-4.702210903167725,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 0?,Yes,-4.581623077392578,-4.955845832824707,Yes,True
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 0?,Yes,-4.273877143859863,-5.147899627685547,Yes,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 18?,Yes,-4.55074405670166,-5.173336505889893,Yes,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,-4.737490653991699,-4.922430038452148,Yes,True
Arithmetic,2_digit_addition,'',Is 49 plus 98 equal to 401?,No,-4.148403167724609,-4.024322032928467,No,True
Arithmetic,2_digit_addition,'',Is 26 plus 21 equal to 33?,No,-3.9919052124023438,-3.6963043212890625,No,True
Arithmetic,2_digit_addition,'',Is 47 plus 14 equal to 45?,No,-4.864618301391602,-4.490832328796387,No,True
Arithmetic,2_digit_addition,'',Is 40 plus 28 equal to 47?,No,-4.491385459899902,-4.677743911743164,Yes,False
Arithmetic,2_digit_addition,'',Is 29 plus 30 equal to 89?,No,-4.303885459899902,-3.913393497467041,No,True
Arithmetic,2_digit_addition,'',Is 62 plus 92 equal to 971?,No,-4.085903167724609,-3.913905382156372,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 65 equal to 10?,No,-4.769123077392578,-4.331623077392578,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 50 equal to 86?,No,-3.490832567214966,-3.6788854598999023,Yes,False
Arithmetic,2_digit_addition,'',Is 90 plus 37 equal to 370?,No,-4.801452159881592,-4.489618301391602,No,True
Arithmetic,2_digit_addition,'',Is 26 plus 85 equal to 331?,No,-3.8663854598999023,-4.054405212402344,Yes,False
Arithmetic,2_digit_addition,'',Is 80 plus 30 equal to 438?,No,-5.426452159881592,-5.42418909072876,No,True
Arithmetic,2_digit_addition,'',Is 17 plus 95 equal to 221?,No,-3.992393970489502,-3.992393970489502,No,True
Arithmetic,2_digit_addition,'',Is 55 plus 15 equal to 38?,No,-5.081623077392578,-5.144123077392578,Yes,False
Arithmetic,2_digit_addition,'',Is 64 plus 27 equal to 69?,No,-4.117393970489502,-4.179893970489502,Yes,False
Arithmetic,2_digit_addition,'',Is 79 plus 92 equal to 160?,No,-4.023877143859863,-4.148403167724609,Yes,False
Arithmetic,2_digit_addition,'',Is 68 plus 82 equal to 349?,No,-4.616905212402344,-4.429405212402344,No,True
Arithmetic,2_digit_addition,'',Is 96 plus 49 equal to 330?,No,-4.648403167724609,-4.897363185882568,Yes,False
Arithmetic,2_digit_addition,'',Is 88 plus 62 equal to 386?,No,-4.459863185882568,-4.709863185882568,Yes,False
Arithmetic,2_digit_addition,'',Is 52 plus 41 equal to 26?,No,-4.616385459899902,-3.992393970489502,No,True
Arithmetic,2_digit_addition,'',Is 85 plus 95 equal to 672?,No,-4.742393970489502,-4.679405212402344,No,True
Arithmetic,2_digit_addition,'',Is 66 plus 66 equal to 341?,No,-4.648403167724609,-4.211377143859863,No,True
Arithmetic,2_digit_addition,'',Is 93 plus 50 equal to 278?,No,-4.336822032928467,-4.524322032928467,Yes,False
Arithmetic,2_digit_addition,'',Is 37 plus 33 equal to 45?,No,-4.458685874938965,-4.334292888641357,No,True
Arithmetic,2_digit_addition,'',Is 22 plus 66 equal to 99?,No,-3.990244150161743,-3.928332567214966,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 94 equal to 968?,No,-4.240243911743164,-4.553332328796387,Yes,False
Arithmetic,2_digit_addition,'',Is 60 plus 57 equal to 913?,No,-4.522363185882568,-4.521792888641357,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 91 equal to 159?,No,-3.912848949432373,-4.552743911743164,Yes,False
Arithmetic,2_digit_addition,'',Is 48 plus 28 equal to 94?,No,-4.054405212402344,-4.304405212402344,Yes,False
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,-4.272899627685547,-4.022363185882568,No,True
Arithmetic,2_digit_addition,'',Is 68 plus 11 equal to 99?,No,-4.271185874938965,-4.272363185882568,Yes,False
Arithmetic,2_digit_addition,'',Is 27 plus 58 equal to 27?,No,-4.894853591918945,-4.833685874938965,No,True
Arithmetic,2_digit_addition,'',Is 29 plus 82 equal to 411?,No,-3.929893970489502,-4.055353164672852,Yes,False
Arithmetic,2_digit_addition,'',Is 38 plus 57 equal to 20?,No,-4.428332328796387,-3.9449033737182617,No,True
Arithmetic,2_digit_addition,'',Is 51 plus 58 equal to 387?,No,-4.212240695953369,-4.0251336097717285,No,True
Arithmetic,2_digit_addition,'',Is 51 plus 46 equal to 53?,No,-4.305353164672852,-3.8690714836120605,No,True
Arithmetic,2_digit_addition,'',Is 17 plus 32 equal to 91?,No,-4.209292888641357,-4.209292888641357,No,True
Arithmetic,2_digit_addition,'',Is 76 plus 94 equal to 168?,No,-3.9148385524749756,-4.242393970489502,Yes,False
Arithmetic,2_digit_addition,'',Is 50 plus 92 equal to 175?,No,-3.7734034061431885,-4.522363185882568,Yes,False
Arithmetic,2_digit_addition,'',Is 94 plus 75 equal to 370?,No,-4.179893970489502,-4.305353164672852,Yes,False
Arithmetic,2_digit_addition,'',Is 98 plus 36 equal to 520?,No,-4.928332328796387,-4.990243911743164,Yes,False
Arithmetic,2_digit_addition,'',Is 80 plus 54 equal to 452?,No,-5.112490653991699,-5.11168909072876,No,True
Arithmetic,2_digit_addition,'',Is 74 plus 54 equal to 154?,No,-4.021792888641357,-4.521185874938965,Yes,False
Arithmetic,2_digit_addition,'',Is 81 plus 63 equal to 720?,No,-4.584863185882568,-4.335399627685547,No,True
Arithmetic,2_digit_addition,'',Is 21 plus 52 equal to 25?,No,-4.208040237426758,-4.270540237426758,Yes,False
Arithmetic,2_digit_addition,'',Is 94 plus 25 equal to 865?,No,-4.648403167724609,-4.523403167724609,No,True
Arithmetic,2_digit_addition,'',Is 30 plus 45 equal to 21?,No,-5.019853591918945,-4.518345832824707,No,True
Arithmetic,2_digit_addition,'',Is 66 plus 27 equal to 99?,No,-3.913393497467041,-4.085903167724609,Yes,False
Arithmetic,2_digit_addition,'',Is 93 plus 31 equal to 721?,No,-4.647363185882568,-4.584292888641357,No,True
Arithmetic,2_digit_addition,'',Is 31 plus 85 equal to 694?,No,-3.8967928886413574,-3.8353993892669678,No,True
Arithmetic,2_digit_addition,'',Is 15 plus 99 equal to 968?,No,-4.458685874938965,-4.271792888641357,No,True
Arithmetic,2_digit_addition,'',Is 96 plus 71 equal to 590?,No,-4.180784702301025,-4.305784702301025,Yes,False
Arithmetic,2_digit_addition,'',Is 70 plus 90 equal to 198?,No,-4.957353591918945,-5.019123077392578,Yes,False
Arithmetic,2_digit_addition,'',Is 29 plus 68 equal to 87?,No,-3.6473634243011475,-3.9609034061431885,Yes,False
Arithmetic,2_digit_addition,'',Is 55 plus 38 equal to 95?,No,-4.332353591918945,-4.707353591918945,Yes,False
Arithmetic,2_digit_addition,'',Is 78 plus 58 equal to 943?,No,-4.710903167724609,-4.397899627685547,No,True
Arithmetic,2_digit_addition,'',Is 47 plus 41 equal to 19?,No,-4.273403167724609,-3.696716070175171,No,True
Arithmetic,2_digit_addition,'',Is 24 plus 95 equal to 454?,No,-4.460903167724609,-4.335399627685547,No,True
Arithmetic,2_digit_addition,'',Is 77 plus 97 equal to 609?,No,-4.430353164672852,-4.180784702301025,No,True
Arithmetic,2_digit_addition,'',Is 76 plus 68 equal to 252?,No,-4.179405212402344,-4.429405212402344,Yes,False
Arithmetic,2_digit_addition,'',Is 77 plus 62 equal to 679?,No,-4.367393970489502,-4.055353164672852,No,True
Arithmetic,2_digit_addition,'',Is 83 plus 74 equal to 192?,No,-4.055353164672852,-4.118284702301025,Yes,False
Arithmetic,2_digit_addition,'',Is 80 plus 11 equal to 80?,No,-4.737490653991699,-4.799990653991699,Yes,False
Arithmetic,2_digit_addition,'',Is 30 plus 53 equal to 39?,No,-4.518345832824707,-4.331623077392578,No,True
Arithmetic,2_digit_addition,'',Is 28 plus 83 equal to 747?,No,-4.367853164672852,-3.5413906574249268,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 86 equal to 70?,No,-3.833685874938965,-3.7717928886413574,No,True
Arithmetic,2_digit_addition,'',Is 20 plus 68 equal to 66?,No,-4.612490653991699,-4.238952159881592,No,True
Arithmetic,2_digit_addition,'',Is 62 plus 55 equal to 628?,No,-4.804405212402344,-4.240832328796387,No,True
Arithmetic,2_digit_addition,'',Is 36 plus 67 equal to 415?,No,-4.242853164672852,-3.9777634143829346,No,True
Arithmetic,2_digit_addition,'',Is 27 plus 77 equal to 475?,No,-4.304405212402344,-4.179405212402344,No,True
Arithmetic,2_digit_addition,'',Is 58 plus 83 equal to 467?,No,-4.241905212402344,-4.117393970489502,No,True
Arithmetic,2_digit_addition,'',Is 99 plus 48 equal to 970?,No,-4.710903167724609,-4.523877143859863,No,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,-4.431929588317871,-4.2447662353515625,No,True
Arithmetic,2_digit_addition,'',Is 23 plus 10 equal to 75?,No,-4.115832328796387,-4.178332328796387,Yes,False
Arithmetic,2_digit_addition,'',Is 34 plus 89 equal to 356?,No,-4.273403167724609,-3.9613771438598633,No,True
Arithmetic,2_digit_addition,'',Is 37 plus 36 equal to 79?,No,-4.084292888641357,-4.084292888641357,No,True
Arithmetic,2_digit_addition,'',Is 44 plus 74 equal to 652?,No,-4.243690013885498,-3.7288906574249268,No,True
Arithmetic,2_digit_addition,'',Is 71 plus 34 equal to 352?,No,-4.211377143859863,-4.023877143859863,No,True
Arithmetic,2_digit_addition,'',Is 13 plus 36 equal to 31?,No,-4.019853591918945,-3.708685874938965,No,True
Arithmetic,2_digit_addition,'',Is 77 plus 31 equal to 129?,No,-4.240243911743164,-4.488952159881592,Yes,False
Arithmetic,2_digit_addition,'',Is 54 plus 64 equal to 422?,No,-4.369429588317871,-3.9163906574249268,No,True
Arithmetic,2_digit_addition,'',Is 50 plus 33 equal to 20?,No,-4.73824405670166,-4.674990653991699,No,True
Arithmetic,2_digit_addition,'',Is 93 plus 99 equal to 778?,No,-4.649740695953369,-4.213003158569336,No,True
Arithmetic,2_digit_addition,'',Is 12 plus 16 equal to 98?,No,-4.427118301391602,-3.691904306411743,No,True
Arithmetic,2_digit_addition,'',Is 28 plus 19 equal to 17?,No,-4.491385459899902,-3.804893970489502,No,True
Arithmetic,2_digit_addition,'',Is 23 plus 72 equal to 34?,No,-4.271792888641357,-4.084292888641357,No,True
