property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
has a waistband,a skirt,'',Does a skirt have a waistband?,Yes,random,20.0,1,-5.087240695953369,-10.749290466308594,2.0955495994449373,-1.4100601587178456,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has a wet nose,a rabbit,'',Does a rabbit have a wet nose?,Yes,random,20.0,0,-2.464796781539917,-10.561643600463867,4.740326608996838,-1.2072726656394526,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has a wet nose,a buttercup,'',Does a buttercup have a wet nose?,No,random,20.0,3,-10.677743911743164,-8.810688018798828,-3.4820906163548075,0.44176826655997736,-7.1956532953883565,-9.252456285358805,No,True,False,True
has a wheel,a flounder,'',Does a flounder have a wheel?,No,random,20.0,4,-11.99752426147461,-6.593564987182617,-4.782936896015668,2.72051557646399,-7.214587365458941,-9.314080563646607,No,True,False,True
has a wide end,a boat,'',Does a boat have a wide end?,No,random,20.0,2,-7.145540237426758,-11.998297691345215,0.08628572919627775,-2.671194446390672,-7.231825966623036,-9.327103244954543,Yes,False,True,False
has a woolen coat,a sheep,'',Does a sheep have a woolen coat?,Yes,random,20.0,0,-3.5435450077056885,-12.124195098876953,3.661578382831067,-2.7698241640525385,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has a woolen coat,a rose,'',Does a rose have a woolen coat?,No,random,20.0,1,-11.996399879455566,-4.5307769775390625,-4.81360958405726,4.808453330051686,-7.1827902953983065,-9.339230307590748,No,True,False,True
has a yellow and orange beak,a seagull,'',Does a seagull have a yellow and orange beak?,Yes,random,20.0,2,-3.197467088699341,-8.999373435974121,4.034358877923695,0.3277298089804219,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has a yellow and orange beak,a chipmunk,'',Does a chipmunk have a yellow and orange beak?,No,random,20.0,2,-7.089542388916016,-5.718305587768555,0.14228357770701994,3.6087976571859883,-7.231825966623036,-9.327103244954543,No,True,False,True
has a yellow center,a daisy,'',Does a daisy have a yellow center?,Yes,random,20.0,1,-4.147363185882568,-13.935688018798828,3.035427109515738,-4.59645771120808,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has a yellow center,a sandwich,'',Does a sandwich have a yellow center?,No,random,20.0,0,-11.368284225463867,-9.24849796295166,-4.163160834927112,0.10587297187275446,-7.205123390536755,-9.354370934824415,No,True,False,True
has a zip,a clamp,'',Does a clamp have a zip?,No,random,20.0,0,-12.858965873718262,-9.311254501342773,-5.653842483181506,0.04311643348164118,-7.205123390536755,-9.354370934824415,No,True,False,True
has an anchor,kiwi,'',Does kiwi have an anchor?,No,random,20.0,3,-9.240832328796387,-8.185688018798828,-2.04517903340803,1.0667682665599774,-7.1956532953883565,-9.252456285358805,No,True,False,True
has an arm,a hyacinth,'',Does a hyacinth have an arm?,No,random,20.0,2,-9.248674392700195,-3.9526875019073486,-2.0168484260771598,5.374415743047194,-7.231825966623036,-9.327103244954543,No,True,False,True
has an eardrum,a spear,'',Does a spear have an eardrum?,No,random,20.0,4,-11.248674392700195,-7.031064987182617,-4.034087027241254,2.28301557646399,-7.214587365458941,-9.314080563646607,No,True,False,True
has an elastic string,a bow,'',Does a bow have an elastic string?,Yes,random,20.0,1,-5.943248748779297,-11.997815132141113,1.2395415466190096,-2.658584824550365,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has an electric hook up,a caravan,'',Does a caravan have an electric hook up?,Yes,random,20.0,1,-3.174497127532959,-6.0258941650390625,4.0082931678653475,3.3133361425516856,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has an electric hook up,a wolf,'',Does a wolf have an electric hook up?,No,random,20.0,4,-9.492853164672852,-5.280115604400635,-2.2782657992139104,4.0339649592459725,-7.214587365458941,-9.314080563646607,No,True,False,True
has an extravagant tail,a peacock,'',Does a peacock have an extravagant tail?,Yes,random,20.0,1,-5.748900890350342,-16.124704360961914,1.4338894050479647,-6.785474053371166,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has an ink ribbon,a typewriter,'',Does a typewriter have an ink ribbon?,Yes,random,20.0,4,-6.618284702301025,-17.12329864501953,0.5963026631579158,-7.809218081372924,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has an opening,a kangaroo,'',Does a kangaroo have an opening?,No,random,20.0,1,-5.215669631958008,-10.124373435974121,1.9671206634402987,-0.785143128383373,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
has an overflow channel,a sink,'',Does a sink have an overflow channel?,Yes,random,20.0,1,-6.306190013885498,-12.936254501342773,0.8766002815128084,-3.5970241937520253,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has an uneven surface,a walrus,'',Does a walrus have an uneven surface?,No,random,20.0,4,-8.061643600463867,-12.249841690063477,-0.847056235004926,-2.9357611264168693,-7.214587365458941,-9.314080563646607,Yes,False,True,False
has ancient origins,an armchair,'',Does an armchair have ancient origins?,No,random,20.0,4,-5.370921611785889,-8.562095642089844,1.8436657536730525,0.7519849215567636,-7.214587365458941,-9.314080563646607,Yes,False,True,False
has antioxidants,a skirt,'',Does a skirt have antioxidants?,No,random,20.0,4,-8.809322357177734,-5.905517578125,-1.5947349917187932,3.4085629855216073,-7.214587365458941,-9.314080563646607,No,True,False,True
has antlers,a bat,'',Does a bat have antlers?,No,random,20.0,0,-9.49508285522461,-3.468463182449341,-2.289959464687854,5.885907752375074,-7.205123390536755,-9.354370934824415,No,True,False,True
has arm holes,a unicycle,'',Does a unicycle have arm holes?,No,random,20.0,3,-10.869766235351562,-7.343305587768555,-3.674112939963206,1.9091506975902508,-7.1956532953883565,-9.252456285358805,No,True,False,True
has armor,a tank,'',Does a tank have armor?,Yes,random,20.0,0,-3.6815714836120605,-11.74849796295166,3.5235519069246948,-2.3941270281272455,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has atria,a heart,'',Does a heart have atria?,Yes,random,20.0,0,-5.868690013885498,-14.374088287353516,1.3364333766512573,-5.019717352529101,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has attachment points,a bayonet,'',Does a bayonet have attachment points?,Yes,random,20.0,1,-6.3104472160339355,-13.437041282653809,0.8723430793643709,-4.0978109750630605,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has babies that are called calves,a walrus,'',Does a walrus have babies that are called calves?,No,random,20.0,1,-9.686400413513184,-7.062222003936768,-2.503610118114877,2.2770083036539805,-7.1827902953983065,-9.339230307590748,No,True,False,True
has babies that are called cubs,cauliflower,'',Does cauliflower have babies that are called cubs?,No,random,20.0,2,-9.80969524383545,-4.96786642074585,-2.5778692772124137,4.359236824208693,-7.231825966623036,-9.327103244954543,No,True,False,True
has barbs,a tambourine,'',Does a tambourine have barbs?,No,random,20.0,1,-11.433158874511719,-9.124446868896484,-4.250368579113412,0.21478343869426375,-7.1827902953983065,-9.339230307590748,No,True,False,True
has bars,a sock,'',Does a sock have bars?,No,random,20.0,3,-11.680353164672852,-6.999195575714111,-4.484699869284495,2.253260709644694,-7.1956532953883565,-9.252456285358805,No,True,False,True
has beds,a porcupine,'',Does a porcupine have beds?,No,random,20.0,3,-10.747815132141113,-6.624595642089844,-3.5521618367527568,2.6278606432689617,-7.1956532953883565,-9.252456285358805,No,True,False,True
has bells,a canary,'',Does a canary have bells?,No,random,20.0,3,-9.805784225463867,-6.123967170715332,-2.6101309300755107,3.1284891146434735,-7.1956532953883565,-9.252456285358805,No,True,False,True
has beneficial properties,a boomerang,'',Does a boomerang have beneficial properties?,No,random,20.0,0,-3.613243818283081,-9.93258285522461,3.5918795722536743,-0.5782119204001948,-7.205123390536755,-9.354370934824415,Yes,False,True,False
has bent legs,an oyster,'',Does an oyster have bent legs?,No,random,20.0,3,-10.684117317199707,-8.874841690063477,-3.4884640218113505,0.3776145952953289,-7.1956532953883565,-9.252456285358805,No,True,False,True
has big claws,a crab,'',Does a crab have big claws?,Yes,random,20.0,3,-3.0572662353515625,-12.185688018798828,4.138387060036794,-2.9332317334400226,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has big ears,a sparrow,'',Does a sparrow have big ears?,No,random,20.0,4,-5.935315132141113,-5.187095642089844,1.279272233317828,4.1269849215567636,-7.214587365458941,-9.314080563646607,No,True,False,True
has big eyes,a frog,'',Does a frog have big eyes?,Yes,random,20.0,3,-3.628277063369751,-13.365243911743164,3.5673762320186055,-4.112787626384359,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has big feet,an elephant,'',Does an elephant have big feet?,Yes,random,20.0,1,-4.488250732421875,-11.72945785522461,2.6945395629764315,-2.3902275476338612,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has big front teeth,a beaver,'',Does a beaver have big front teeth?,Yes,random,20.0,3,-1.826166033744812,-12.12451171875,5.3694872616435445,-2.8720554333911945,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has big front teeth,a barge,'',Does a barge have big front teeth?,No,random,20.0,4,-9.545440673828125,-5.060024261474609,-2.330853308369184,4.254056302171998,-7.214587365458941,-9.314080563646607,No,True,False,True
has big hind legs,a skunk,'',Does a skunk have big hind legs?,No,random,20.0,1,-2.857476234436035,-12.812283515930176,4.325314060962271,-3.4730532083394277,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
has big petals,a tulip,'',Does a tulip have big petals?,Yes,random,20.0,3,-3.0595145225524902,-13.060900688171387,4.136138772835866,-3.8084444028125812,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has bitter skin,plum,'',Does plum have bitter skin?,Yes,random,20.0,3,-8.872815132141113,-10.49951171875,-1.6771618367527568,-1.2470554333911945,-7.1956532953883565,-9.252456285358805,Yes,True,False,False
has black and yellow stripes,a bee,'',Does a bee have black and yellow stripes?,Yes,random,20.0,2,-0.7090238928794861,-9.374619483947754,6.5228020737435495,-0.04751623899321089,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has black fur,a submarine,'',Does a submarine have black fur?,No,random,20.0,2,-7.904600143432617,-2.1404426097869873,-0.6727741768095816,7.186660635167556,-7.231825966623036,-9.327103244954543,No,True,False,True
has black stripes,a monkey,'',Does a monkey have black stripes?,No,random,20.0,3,-9.618690490722656,-0.7917847633361816,-2.4230371953342997,8.460671522022624,-7.1956532953883565,-9.252456285358805,No,True,False,True
has blubber,tights,'',Does tights have blubber?,No,random,20.0,3,-10.30842113494873,-6.0307464599609375,-3.112767839560374,3.221709825397868,-7.1956532953883565,-9.252456285358805,No,True,False,True
has blue lights,sugar,'',Does sugar have blue lights?,No,random,20.0,4,-8.493690490722656,-5.593179702758789,-1.279103125263715,3.7209008608878182,-7.214587365458941,-9.314080563646607,No,True,False,True
has bones,a llama,'',Does a llama have bones?,Yes,random,20.0,2,-2.0302491188049316,-11.874820709228516,5.201576847818104,-2.5477174642739726,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has bones,a blouse,'',Does a blouse have bones?,No,random,20.0,0,-7.616905212402344,-5.998588562011719,-0.4117818218655884,3.355782372812696,-7.205123390536755,-9.354370934824415,No,True,False,True
has brakes,a taxi,'',Does a taxi have brakes?,Yes,random,20.0,2,-7.680353164672852,-15.874290466308594,-0.448527198049816,-6.547187221354051,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has branches,a eucalyptus tree,'',Does a eucalyptus tree have branches?,Yes,random,20.0,2,-5.528995513916016,-14.124619483947754,1.70283045270702,-4.797516238993211,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has bright feathers,an ambulance,'',Does an ambulance have bright feathers?,No,random,20.0,1,-10.933158874511719,-5.436744213104248,-3.7503685791134123,3.9024860944865,-7.1827902953983065,-9.339230307590748,No,True,False,True
has brown spots,a leopard,'',Does a leopard have brown spots?,No,random,20.0,1,-4.154964923858643,-8.74976921081543,3.027825371539664,0.5894610967753184,-7.1827902953983065,-9.339230307590748,Yes,False,True,False
has buckles,a satchel,'',Does a satchel have buckles?,Yes,random,20.0,2,-8.809117317199707,-13.436833381652832,-1.5772913505766715,-4.109730136698289,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has buds,a flute,'',Does a flute have buds?,No,random,20.0,2,-12.433158874511719,-11.249195098876953,-5.201332907888683,-1.92209185392241,-7.231825966623036,-9.327103244954543,No,True,False,True
has capillaries,a bowl,'',Does a bowl have capillaries?,No,random,20.0,1,-12.49752426147461,-6.374796390533447,-5.314733966076303,2.964433917057301,-7.1827902953983065,-9.339230307590748,No,True,False,True
has casing,a bullet,'',Does a bullet have casing?,Yes,random,20.0,2,-7.49616813659668,-10.874195098876953,-0.2643421699736441,-1.54709185392241,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has chains,a boat,'',Does a boat have chains?,No,random,20.0,3,-9.644500732421875,-9.931190490722656,-2.4488474370335185,-0.6787342053638508,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
has chambers,a heart,'',Does a heart have chambers?,Yes,random,20.0,3,-4.402296543121338,-13.561980247497559,2.7933567522670186,-4.309523962138753,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has chambers,a sock,'',Does a sock have chambers?,No,random,20.0,4,-10.679405212402344,-5.123188018798828,-3.4648178469434026,4.190892544847779,-7.214587365458941,-9.314080563646607,No,True,False,True
has channels,a radio,'',Does a radio have channels?,Yes,random,20.0,3,-4.582353591918945,-10.623071670532227,2.613299703469411,-1.370615385173421,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has claws,a taxi,'',Does a taxi have claws?,No,random,20.0,1,-9.24592113494873,-1.749721884727478,-2.063130839550424,7.58950842286327,-7.1827902953983065,-9.339230307590748,No,True,False,True
has clothes,a donkey,'',Does a donkey have clothes?,No,random,20.0,0,-7.98668909072876,-1.900679588317871,-0.7815657001920044,7.4536913465065435,-7.205123390536755,-9.354370934824415,No,True,False,True
has compartments,a refrigerator,'',Does a refrigerator have compartments?,Yes,random,20.0,2,-6.304405212402344,-13.560688018798828,0.9274207542206918,-4.233584773844285,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has compartments,a partridge,'',Does a partridge have compartments?,No,random,20.0,4,-7.306190013885498,-7.936588764190674,-0.09160264842655685,1.3774917994559335,-7.214587365458941,-9.314080563646607,Yes,False,False,True
has cream,bacon,'',Does bacon have cream?,No,random,20.0,0,-11.368284225463867,-3.9047000408172607,-4.163160834927112,5.449670894007154,-7.205123390536755,-9.354370934824415,No,True,False,True
has curved legs,rice,'',Does rice have curved legs?,No,random,20.0,1,-10.061744689941406,-3.437331438064575,-2.8789543945430998,5.901898869526173,-7.1827902953983065,-9.339230307590748,No,True,False,True
has cushions,a microwave,'',Does a microwave have cushions?,No,random,20.0,1,-11.183158874511719,-7.124244213104248,-4.000368579113412,2.2149860944865,-7.1827902953983065,-9.339230307590748,No,True,False,True
has depth,a bowl,'',Does a bowl have depth?,Yes,random,20.0,1,-6.151771545410156,-10.561088562011719,1.0310187499881502,-1.2218582544209706,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has dials,a violin,'',Does a violin have dials?,No,random,20.0,3,-9.741905212402344,-9.249446868896484,-2.5462519170139872,0.003009416462321113,-7.1956532953883565,-9.252456285358805,No,True,False,True
has dog food,a dog,'',Does a dog have dog food?,Yes,random,20.0,3,-7.590856075286865,-9.061911582946777,-0.3952027798985087,0.19054470241202814,-7.1956532953883565,-9.252456285358805,Yes,True,False,False
has doors,a houseboat,'',Does a houseboat have doors?,Yes,random,20.0,3,-6.179405212402344,-15.935900688171387,1.0162480829860128,-6.683444402812581,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has dots,a dice,'',Does a dice have dots?,Yes,random,20.0,1,-4.990243911743164,-14.560173988342285,2.1925463836551424,-5.220943680751537,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has dots,a cupboard,'',Does a cupboard have dots?,No,random,20.0,1,-11.117393493652344,-9.060173988342285,-3.9346031982540373,0.27905631924846297,-7.1827902953983065,-9.339230307590748,No,True,False,True
has drawers,mushroom,'',Does mushroom have drawers?,No,random,20.0,1,-8.181571006774902,-6.841880798339844,-0.9987807113765959,2.4973495092509044,-7.1827902953983065,-9.339230307590748,No,True,False,True
has edible seeds,cucumber,'',Does cucumber have edible seeds?,Yes,random,20.0,1,-2.3720145225524902,-11.749088287353516,4.810775772845816,-2.4098579797627675,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has eight eyes,a spider,'',Does a spider have eight eyes?,Yes,random,20.0,0,-3.7485885620117188,-5.374446868896484,3.4565348285250366,3.9799240659279302,-7.205123390536755,-9.354370934824415,Yes,True,False,False
has eight legs,an octopus,'',Does an octopus have eight legs?,Yes,random,20.0,4,-2.1495347023010254,-6.7154717445373535,5.065052663157916,2.598608819109254,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has eight tentacles,an octopus,'',Does an octopus have eight tentacles?,Yes,random,20.0,2,-2.4029715061187744,-5.467381954193115,4.828854460504261,3.859721290761428,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has eyelids,a turkey,'',Does a turkey have eyelids?,No,random,20.0,3,-2.037773609161377,-9.93342113494873,5.15787968622698,-0.680964849589925,-7.1956532953883565,-9.252456285358805,Yes,False,True,False
has feet,an arm,'',Does an arm have feet?,No,random,20.0,2,-11.496399879455566,-5.874541759490967,-4.264573912832531,3.452561485463576,-7.231825966623036,-9.327103244954543,No,True,False,True
has fibrous skin,peach,'',Does peach have fibrous skin?,Yes,random,20.0,2,-8.310688018798828,-8.187185287475586,-1.0788620521757926,1.139917957478957,-7.231825966623036,-9.327103244954543,No,False,False,False
has fingerholes,scissors,'',Does scissors have fingerholes?,Yes,random,20.0,0,-4.278169631958008,-12.749373435974121,2.9269537585787475,-3.3950025011497065,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has fingerholes,a bicycle,'',Does a bicycle have fingerholes?,No,random,20.0,1,-8.851754188537598,-4.404964923858643,-1.6689638931392912,4.9342653837321055,-7.1827902953983065,-9.339230307590748,No,True,False,True
has fins,an eel,'',Does an eel have fins?,Yes,random,20.0,2,-3.168102502822876,-7.374569416046143,4.06372346380016,1.9525338289084004,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has flaky skin,a speedboat,'',Does a speedboat have flaky skin?,No,random,20.0,1,-10.182879447937012,-7.843332767486572,-3.0000891525387052,1.4958975401041759,-7.1827902953983065,-9.339230307590748,No,True,False,True
has flavor,cider,'',Does cider have flavor?,Yes,random,20.0,0,-4.642519474029541,-7.966350555419922,2.5626039165072143,1.3880203794044927,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has flavor,a coffee maker,'',Does a coffee maker have flavor?,No,random,20.0,3,-6.9029717445373535,-8.624143600463867,0.292681550851003,0.6283126848949383,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
has folded skin,a jug,'',Does a jug have folded skin?,No,random,20.0,2,-10.549188613891602,-7.749029636383057,-3.317362647268566,1.5780736085714864,-7.231825966623036,-9.327103244954543,No,True,False,True
has footboard,a frog,'',Does a frog have footboard?,No,random,20.0,3,-7.9322662353515625,-3.3588945865631104,-0.736612939963206,5.893561698795695,-7.1956532953883565,-9.252456285358805,No,True,False,True
has footrests,a wheelchair,'',Does a wheelchair have footrests?,Yes,random,20.0,4,-5.927743911743164,-14.560688018798828,1.2868434537157771,-5.246607455152221,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has four wings,a dresser,'',Does a dresser have four wings?,No,random,20.0,2,-12.05074405670166,-8.37236499786377,-4.818918090078625,0.9547382470907735,-7.231825966623036,-9.327103244954543,No,True,False,True
has friendly bacteria,a fork,'',Does a fork have friendly bacteria?,No,random,20.0,1,-7.0431904792785645,-3.5435450077056885,0.13959981611974204,5.79568529988506,-7.1827902953983065,-9.339230307590748,No,True,False,True
has frilly petals,a daisy,'',Does a daisy have frilly petals?,Yes,random,20.0,4,-4.714542388916016,-12.249195098876953,2.5000449765429256,-2.935114535230346,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has frilly petals,a drum,'',Does a drum have frilly petals?,No,random,20.0,1,-11.744766235351562,-7.5309038162231445,-4.561975939953256,1.8083264913676036,-7.1827902953983065,-9.339230307590748,No,True,False,True
has fur,whiskey,'',Does whiskey have fur?,No,random,20.0,4,-10.435173988342285,-2.280115842819214,-3.220586622883344,7.033964720827393,-7.214587365458941,-9.314080563646607,No,True,False,True
has furry skin,a nectarine,'',Does a nectarine have furry skin?,Yes,random,20.0,4,-9.18469524383545,-9.624738693237305,-1.970107878376508,-0.3106581295906974,-7.214587365458941,-9.314080563646607,Yes,True,False,False
has gears,a car,'',Does a car have gears?,Yes,random,20.0,3,-3.7183609008789062,-10.994766235351562,3.4772923945094503,-1.742309949992757,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has gems,a shawl,'',Does a shawl have gems?,No,random,20.0,1,-10.307879447937012,-11.560900688171387,-3.1250891525387052,-2.2216703805806386,-7.1827902953983065,-9.339230307590748,Yes,False,False,True
has geometric patterns,a football,'',Does a football have geometric patterns?,Yes,random,20.0,0,-5.5572662353515625,-11.311400413513184,1.6478571551851928,-1.957029478688769,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has giant axons,a squid,'',Does a squid have giant axons?,Yes,random,20.0,1,-7.028995513916016,-9.499876976013184,0.15379478148229087,-0.16064666842243547,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has giant axons,a date,'',Does a date have giant axons?,No,random,20.0,1,-10.05842113494873,-5.374642848968506,-2.875630839550424,3.9645874586222423,-7.1827902953983065,-9.339230307590748,No,True,False,True
has gills,blueberry,'',Does blueberry have gills?,No,random,20.0,2,-8.24508285522461,-6.71786642074585,-1.0132568886015738,2.6092368242086934,-7.231825966623036,-9.327103244954543,No,True,False,True
has green flesh,a peacock,'',Does a peacock have green flesh?,No,random,20.0,0,-8.873071670532227,-5.468677520751953,-1.6679482799954712,3.8856934140724615,-7.205123390536755,-9.354370934824415,No,True,False,True
has grip tape,a skateboard,'',Does a skateboard have grip tape?,Yes,random,20.0,2,-4.143345832824707,-12.12382984161377,3.0884801337983285,-2.7967265966592265,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has grip tape,a sheep,'',Does a sheep have grip tape?,No,random,20.0,1,-9.244071006774902,-2.732985496520996,-2.061280711376596,6.606244811069752,-7.1827902953983065,-9.339230307590748,No,True,False,True
has grips,a can opener,'',Does a can opener have grips?,Yes,random,20.0,0,-6.37116813659668,-13.624088287353516,0.8339552539400756,-4.269717352529101,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has grooves,a nail,'',Does a nail have grooves?,Yes,random,20.0,0,-6.870082378387451,-13.873967170715332,0.33504101214930415,-4.519596235890917,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has grooves,a sweater,'',Does a sweater have grooves?,No,random,20.0,3,-8.748297691345215,-9.74951171875,-1.5526443959568583,-0.4970554333911945,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
has hairy legs,a tarantula,'',Does a tarantula have hairy legs?,Yes,random,20.0,1,-5.498900890350342,-16.749841690063477,1.6838894050479647,-7.410611382472728,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has handlebars,a bicycle,'',Does a bicycle have handlebars?,Yes,random,20.0,3,-6.492853164672852,-13.123967170715332,0.702800130715505,-3.8715108853565265,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has handlebars,cheese,'',Does cheese have handlebars?,No,random,20.0,4,-11.37252426147461,-1.0857292413711548,-4.157936896015668,8.228351322275453,-7.214587365458941,-9.314080563646607,No,True,False,True
has hands,an onion,'',Does an onion have hands?,No,random,20.0,2,-8.30758285522461,-0.7335830330848694,-1.0757568886015738,8.593520211869674,-7.231825966623036,-9.327103244954543,No,True,False,True
has hard and tough skin,potato,'',Does potato have hard and tough skin?,No,random,20.0,2,-7.530309677124023,-10.062254905700684,-0.2984837105009879,-0.7351516607461406,-7.231825966623036,-9.327103244954543,Yes,False,True,False
has heating plates,a kettle,'',Does a kettle have heating plates?,Yes,random,20.0,2,-5.566626071929932,-9.682266235351562,1.665199894693104,-0.3551629903970195,-7.231825966623036,-9.327103244954543,Yes,True,True,True
has heating plates,a bomb,'',Does a bomb have heating plates?,No,random,20.0,3,-10.138912200927734,-5.243690013885498,-2.943258905539378,4.008766271473307,-7.1956532953883565,-9.252456285358805,No,True,False,True
has helicopter seeds,a wetsuit,'',Does a wetsuit have helicopter seeds?,No,random,20.0,4,-12.684514999389648,-6.561980724334717,-5.469927633930707,2.7520998393118905,-7.214587365458941,-9.314080563646607,No,True,False,True
has high amounts of calories,a cello,'',Does a cello have high amounts of calories?,No,random,20.0,1,-10.12116813659668,-2.9212582111358643,-2.938377841198373,6.417972096454884,-7.1827902953983065,-9.339230307590748,No,True,False,True
has holes,a spirit level,'',Does a spirit level have holes?,No,random,20.0,4,-5.297430038452148,-8.68599796295166,1.9171573270067928,0.6280826006949471,-7.214587365458941,-9.314080563646607,Yes,False,True,False
has horns,a goat,'',Does a goat have horns?,Yes,random,20.0,4,-1.6473803520202637,-10.124664306640625,5.5672070134386775,-0.8105837429940177,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has humps,a camel,'',Does a camel have humps?,Yes,random,20.0,4,-1.5581591129302979,-10.748967170715332,5.656428252528643,-1.4348866070687247,-7.214587365458941,-9.314080563646607,Yes,True,True,True
has humps,a flounder,'',Does a flounder have humps?,No,random,20.0,2,-7.213676929473877,-7.405679702758789,0.01814903714915861,1.921423542195754,-7.231825966623036,-9.327103244954543,Yes,False,False,True
has information,a lily,'',Does a lily have information?,No,random,20.0,4,-6.623188018798828,-13.749738693237305,0.5913993466601131,-4.435658129590697,-7.214587365458941,-9.314080563646607,Yes,False,True,False
has ivory tusks,a hatchet,'',Does a hatchet have ivory tusks?,No,random,20.0,2,-13.559514999389648,-7.812331199645996,-6.327689032766613,1.514772045308547,-7.231825966623036,-9.327103244954543,No,True,False,True
has joints,a nectarine,'',Does a nectarine have joints?,No,random,20.0,3,-8.99849796295166,-5.843540191650391,-1.8028446675633036,3.408916093708415,-7.1956532953883565,-9.252456285358805,No,True,False,True
has knobs,a cupboard,'',Does a cupboard have knobs?,Yes,random,20.0,3,-6.492393970489502,-15.060173988342285,0.7032593248988546,-5.80771770298348,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has knuckles,a puppet,'',Does a puppet have knuckles?,No,random,20.0,3,-5.55787992477417,-5.812012195587158,1.6377733706141866,3.4404440897716473,-7.1956532953883565,-9.252456285358805,Yes,False,False,True
has laces,a rollerskate,'',Does a rollerskate have laces?,Yes,random,20.0,3,-5.804405212402344,-8.749373435974121,1.3912480829860128,0.5030828493846844,-7.1956532953883565,-9.252456285358805,Yes,True,True,True
has large horns,an ox,'',Does an ox have large horns?,Yes,random,20.0,1,-4.119429588317871,-11.059117317199707,3.0633607070804354,-1.719887009608959,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has large muscles,a camel,'',Does a camel have large muscles?,Yes,random,20.0,1,-3.183159112930298,-12.37476921081543,3.9996311824680086,-3.0355389032246816,-7.1827902953983065,-9.339230307590748,Yes,True,True,True
has large teeth,a lion,'',Does a lion have large teeth?,Yes,random,20.0,0,-3.294853925704956,-13.124619483947754,3.9102694648317993,-3.7702485491233393,-7.205123390536755,-9.354370934824415,Yes,True,True,True
has layers,a marble,'',Does a marble have layers?,No,random,20.0,0,-5.807582378387451,-3.4834775924682617,1.3975410121493042,5.870893342356153,-7.205123390536755,-9.354370934824415,No,True,False,True
has leather straps,a rifle,'',Does a rifle have leather straps?,No,random,20.0,0,-8.671465873718262,-9.62219524383545,-1.4663424831815064,-0.2678243090110346,-7.205123390536755,-9.354370934824415,Yes,False,False,True
