Shot Type,Dataset,Domain,Family,Base Model,Inst Model,Base Bias,Inst Bias,Base Bias (Abs),Inst Bias (Abs),Bias Diff
instronly,mmlu,public_relations,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.22564966092233543,0.07140882749438524,0.22564966092233543,0.07140882749438524,-0.1542408334279502
instronly,mmlu,public_relations,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.10706905694589507,0.14139018260688838,0.10706905694589507,0.14139018260688838,0.03432112566099331
instronly,mmlu,security_studies,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.2531095710415913,0.17634969664036798,0.2531095710415913,0.17634969664036798,-0.07675987440122334
instronly,mmlu,security_studies,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.05500295034365129,0.0783638166956615,0.05500295034365129,0.0783638166956615,0.023360866352010214
instronly,mmlu,sociology,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.2014375540674343,0.08721522994704459,0.2014375540674343,0.08721522994704459,-0.11422232412038971
instronly,mmlu,sociology,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.15311366330558374,0.08148650939406506,0.15311366330558374,0.08148650939406506,-0.07162715391151868
instronly,mmlu,us_foreign_policy,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.1959695936431289,0.07613114225569496,0.1959695936431289,0.07613114225569496,-0.11983845138743394
instronly,mmlu,us_foreign_policy,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.09297557444157263,0.0687617770483887,0.09297557444157263,0.0687617770483887,-0.024213797393183925
instronly,mmlu,virology,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.10786407782036245,0.1567643253373633,0.10786407782036245,0.1567643253373633,0.04890024751700087
instronly,mmlu,virology,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.049464276361402576,0.07754980275719507,0.049464276361402576,0.07754980275719507,0.028085526395792496
instronly,mmlu,world_religions,Falcon,Falcon3-3B-Base,Falcon3-3B-Instruct,0.23926124694859974,0.07316179118236053,0.23926124694859974,0.07316179118236053,-0.1660994557662392
instronly,mmlu,world_religions,Falcon,Falcon3-10B-Base,Falcon3-10B-Instruct,0.137696321710312,0.19356901185567002,0.137696321710312,0.19356901185567002,0.055872690145358034
instronly,mmlu,abstract_algebra,MPT,mpt-7b,mpt-7b-chat,0.3881593846654584,0.4079496178406605,0.3881593846654584,0.4079496178406605,0.019790233175202065
instronly,mmlu,abstract_algebra,MPT,mpt-30b,mpt-30b-chat,0.21375928106993242,0.2727703510281797,0.21375928106993242,0.2727703510281797,0.059011069958247286
instronly,mmlu,anatomy,MPT,mpt-7b,mpt-7b-chat,0.1515408358214694,0.39341303363249114,0.1515408358214694,0.39341303363249114,0.24187219781102173
instronly,mmlu,anatomy,MPT,mpt-30b,mpt-30b-chat,0.16425109257109902,0.01838089219063973,0.16425109257109902,0.01838089219063973,-0.14587020038045928
instronly,mmlu,astronomy,MPT,mpt-7b,mpt-7b-chat,0.15928032709663428,0.37598670606713264,0.15928032709663428,0.37598670606713264,0.21670637897049835
instronly,mmlu,astronomy,MPT,mpt-30b,mpt-30b-chat,0.1665335923289529,0.09089731479928248,0.1665335923289529,0.09089731479928248,-0.07563627752967042
instronly,mmlu,business_ethics,MPT,mpt-7b,mpt-7b-chat,0.24662506819077915,0.35800081249794435,0.24662506819077915,0.35800081249794435,0.11137574430716521
instronly,mmlu,business_ethics,MPT,mpt-30b,mpt-30b-chat,0.14048200002975067,0.08612788979639203,0.14048200002975067,0.08612788979639203,-0.054354110233358635
instronly,mmlu,clinical_knowledge,MPT,mpt-7b,mpt-7b-chat,0.184576085496134,0.39674911667081203,0.184576085496134,0.39674911667081203,0.21217303117467803
instronly,mmlu,clinical_knowledge,MPT,mpt-30b,mpt-30b-chat,0.11742875495237695,0.09510270254268499,0.11742875495237695,0.09510270254268499,-0.02232605240969196
instronly,mmlu,college_biology,MPT,mpt-7b,mpt-7b-chat,0.25661642795392675,0.3887002702063343,0.25661642795392675,0.3887002702063343,0.13208384225240755
instronly,mmlu,college_biology,MPT,mpt-30b,mpt-30b-chat,0.16384376670513043,0.10283956827592265,0.16384376670513043,0.10283956827592265,-0.061004198429207776
instronly,mmlu,college_chemistry,MPT,mpt-7b,mpt-7b-chat,0.20171618793176196,0.42559870683457124,0.20171618793176196,0.42559870683457124,0.22388251890280927
instronly,mmlu,college_chemistry,MPT,mpt-30b,mpt-30b-chat,0.15658100500802083,0.11937803052054503,0.15658100500802083,0.11937803052054503,-0.037202974487475796
instronly,mmlu,college_computer_science,MPT,mpt-7b,mpt-7b-chat,0.32339822215560043,0.4087929627458532,0.32339822215560043,0.4087929627458532,0.08539474059025276
instronly,mmlu,college_computer_science,MPT,mpt-30b,mpt-30b-chat,0.21085884265163884,0.19354362852746332,0.21085884265163884,0.19354362852746332,-0.017315214124175526
instronly,mmlu,college_mathematics,MPT,mpt-7b,mpt-7b-chat,0.3831740760132606,0.4330127018922193,0.3831740760132606,0.4330127018922193,0.04983862587895871
instronly,mmlu,college_mathematics,MPT,mpt-30b,mpt-30b-chat,0.19559051105961156,0.23301636945348644,0.19559051105961156,0.23301636945348644,0.03742585839387488
instronly,mmlu,college_medicine,MPT,mpt-7b,mpt-7b-chat,0.2253472182640229,0.42229701595703995,0.2253472182640229,0.42229701595703995,0.19694979769301704
instronly,mmlu,college_medicine,MPT,mpt-30b,mpt-30b-chat,0.13309405551926679,0.10546309722895306,0.13309405551926679,0.10546309722895306,-0.02763095829031373
instronly,mmlu,college_physics,MPT,mpt-7b,mpt-7b-chat,0.23917687704374077,0.3988274885849388,0.23917687704374077,0.3988274885849388,0.15965061154119806
instronly,mmlu,college_physics,MPT,mpt-30b,mpt-30b-chat,0.2001617612355769,0.14746252160943166,0.2001617612355769,0.14746252160943166,-0.052699239626145256
instronly,mmlu,computer_security,MPT,mpt-7b,mpt-7b-chat,0.11784724685886667,0.34545871611096607,0.11784724685886667,0.34545871611096607,0.2276114692520994
instronly,mmlu,computer_security,MPT,mpt-30b,mpt-30b-chat,0.14081250097501644,0.07834337394038383,0.14081250097501644,0.07834337394038383,-0.0624691270346326
instronly,mmlu,conceptual_physics,MPT,mpt-7b,mpt-7b-chat,0.19623484504380015,0.38955568412334957,0.19623484504380015,0.38955568412334957,0.19332083907954942
instronly,mmlu,conceptual_physics,MPT,mpt-30b,mpt-30b-chat,0.2107152142558735,0.12001152523737434,0.2107152142558735,0.12001152523737434,-0.09070368901849916
instronly,mmlu,econometrics,MPT,mpt-7b,mpt-7b-chat,0.23430146947469555,0.380209331004051,0.23430146947469555,0.380209331004051,0.14590786152935548
instronly,mmlu,econometrics,MPT,mpt-30b,mpt-30b-chat,0.08925151943854162,0.13055728599087132,0.08925151943854162,0.13055728599087132,0.041305766552329704
instronly,mmlu,electrical_engineering,MPT,mpt-7b,mpt-7b-chat,0.20376496638203717,0.41487355290491335,0.20376496638203717,0.41487355290491335,0.21110858652287617
instronly,mmlu,electrical_engineering,MPT,mpt-30b,mpt-30b-chat,0.22784385532346174,0.1398228959520474,0.22784385532346174,0.1398228959520474,-0.08802095937141435
instronly,mmlu,elementary_mathematics,MPT,mpt-7b,mpt-7b-chat,0.23055040561307047,0.41070223505422676,0.23055040561307047,0.41070223505422676,0.1801518294411563
instronly,mmlu,elementary_mathematics,MPT,mpt-30b,mpt-30b-chat,0.19793547558702063,0.08902818305613179,0.19793547558702063,0.08902818305613179,-0.10890729253088884
instronly,mmlu,formal_logic,MPT,mpt-7b,mpt-7b-chat,0.08786986094726391,0.3020997719491364,0.08786986094726391,0.3020997719491364,0.2142299110018725
instronly,mmlu,formal_logic,MPT,mpt-30b,mpt-30b-chat,0.060039832632138225,0.21300601207088343,0.060039832632138225,0.21300601207088343,0.15296617943874521
instronly,mmlu,global_facts,MPT,mpt-7b,mpt-7b-chat,0.2043544125932494,0.31929219432456574,0.2043544125932494,0.31929219432456574,0.11493778173131633
instronly,mmlu,global_facts,MPT,mpt-30b,mpt-30b-chat,0.26219942376976735,0.14827548565152424,0.26219942376976735,0.14827548565152424,-0.11392393811824311
instronly,mmlu,high_school_biology,MPT,mpt-7b,mpt-7b-chat,0.18916410869999176,0.37786430214496514,0.18916410869999176,0.37786430214496514,0.18870019344497338
instronly,mmlu,high_school_biology,MPT,mpt-30b,mpt-30b-chat,0.21325740409955843,0.08732939735328715,0.21325740409955843,0.08732939735328715,-0.12592800674627128
instronly,mmlu,high_school_chemistry,MPT,mpt-7b,mpt-7b-chat,0.2691239734576976,0.4166832868338056,0.2691239734576976,0.4166832868338056,0.147559313376108
instronly,mmlu,high_school_chemistry,MPT,mpt-30b,mpt-30b-chat,0.15970960488184446,0.0853264424725179,0.15970960488184446,0.0853264424725179,-0.07438316240932656
instronly,mmlu,high_school_computer_science,MPT,mpt-7b,mpt-7b-chat,0.20495817964899316,0.3835409059974522,0.20495817964899316,0.3835409059974522,0.17858272634845906
instronly,mmlu,high_school_computer_science,MPT,mpt-30b,mpt-30b-chat,0.09008361249562857,0.18885443031923005,0.09008361249562857,0.18885443031923005,0.09877081782360148
instronly,mmlu,high_school_european_history,MPT,mpt-7b,mpt-7b-chat,0.1791640337010931,0.4043345659626684,0.1791640337010931,0.4043345659626684,0.22517053226157532
instronly,mmlu,high_school_european_history,MPT,mpt-30b,mpt-30b-chat,0.207340060059244,0.14293627611145054,0.207340060059244,0.14293627611145054,-0.06440378394779345
instronly,mmlu,high_school_geography,MPT,mpt-7b,mpt-7b-chat,0.22525028910236325,0.3838071870950546,0.22525028910236325,0.3838071870950546,0.15855689799269138
instronly,mmlu,high_school_geography,MPT,mpt-30b,mpt-30b-chat,0.234116487426885,0.13800653254993642,0.234116487426885,0.13800653254993642,-0.0961099548769486
instronly,mmlu,high_school_government_and_politics,MPT,mpt-7b,mpt-7b-chat,0.2091827223274027,0.36898766671107575,0.2091827223274027,0.36898766671107575,0.15980494438367304
instronly,mmlu,high_school_government_and_politics,MPT,mpt-30b,mpt-30b-chat,0.21265224511205616,0.047333559090776724,0.21265224511205616,0.047333559090776724,-0.16531868602127944
instronly,mmlu,high_school_macroeconomics,MPT,mpt-7b,mpt-7b-chat,0.21132889153599785,0.3920026995506443,0.21132889153599785,0.3920026995506443,0.18067380801464647
instronly,mmlu,high_school_macroeconomics,MPT,mpt-30b,mpt-30b-chat,0.13175946800744315,0.09984442187459427,0.13175946800744315,0.09984442187459427,-0.03191504613284887
instronly,mmlu,high_school_mathematics,MPT,mpt-7b,mpt-7b-chat,0.2718346347270251,0.39899198518916323,0.2718346347270251,0.39899198518916323,0.1271573504621381
instronly,mmlu,high_school_mathematics,MPT,mpt-30b,mpt-30b-chat,0.20370867132564405,0.1231640305042707,0.20370867132564405,0.1231640305042707,-0.08054464082137335
instronly,mmlu,high_school_microeconomics,MPT,mpt-7b,mpt-7b-chat,0.17857489689917966,0.41192480955463234,0.17857489689917966,0.41192480955463234,0.23334991265545268
instronly,mmlu,high_school_microeconomics,MPT,mpt-30b,mpt-30b-chat,0.10489026953568041,0.13106853531585447,0.10489026953568041,0.13106853531585447,0.026178265780174056
instronly,mmlu,high_school_physics,MPT,mpt-7b,mpt-7b-chat,0.2080250425685494,0.39759439856513923,0.2080250425685494,0.39759439856513923,0.18956935599658983
instronly,mmlu,high_school_physics,MPT,mpt-30b,mpt-30b-chat,0.11032154105993468,0.16997483707191222,0.11032154105993468,0.16997483707191222,0.05965329601197754
instronly,mmlu,high_school_psychology,MPT,mpt-7b,mpt-7b-chat,0.17506817097289495,0.3654816394396374,0.17506817097289495,0.3654816394396374,0.19041346846674245
instronly,mmlu,high_school_psychology,MPT,mpt-30b,mpt-30b-chat,0.24491195072156705,0.03668989427055794,0.24491195072156705,0.03668989427055794,-0.2082220564510091
instronly,mmlu,high_school_statistics,MPT,mpt-7b,mpt-7b-chat,0.22503916258495454,0.40165821070644475,0.22503916258495454,0.40165821070644475,0.1766190481214902
instronly,mmlu,high_school_statistics,MPT,mpt-30b,mpt-30b-chat,0.07870213337017502,0.13735465813769668,0.07870213337017502,0.13735465813769668,0.058652524767521655
instronly,mmlu,high_school_us_history,MPT,mpt-7b,mpt-7b-chat,0.1721292126532556,0.3974720095580705,0.1721292126532556,0.3974720095580705,0.2253427969048149
instronly,mmlu,high_school_us_history,MPT,mpt-30b,mpt-30b-chat,0.19915254209787994,0.1441993361714965,0.19915254209787994,0.1441993361714965,-0.05495320592638345
instronly,mmlu,high_school_world_history,MPT,mpt-7b,mpt-7b-chat,0.22418532585756168,0.37286546544621146,0.22418532585756168,0.37286546544621146,0.14868013958864978
instronly,mmlu,high_school_world_history,MPT,mpt-30b,mpt-30b-chat,0.23094327384748578,0.15919467870895887,0.23094327384748578,0.15919467870895887,-0.07174859513852691
instronly,mmlu,human_aging,MPT,mpt-7b,mpt-7b-chat,0.1406815992170854,0.39894276381228666,0.1406815992170854,0.39894276381228666,0.25826116459520126
instronly,mmlu,human_aging,MPT,mpt-30b,mpt-30b-chat,0.2151745235519063,0.033742265567663056,0.2151745235519063,0.033742265567663056,-0.18143225798424326
instronly,mmlu,human_sexuality,MPT,mpt-7b,mpt-7b-chat,0.09881146815393764,0.3642754665558105,0.09881146815393764,0.3642754665558105,0.26546399840187285
instronly,mmlu,human_sexuality,MPT,mpt-30b,mpt-30b-chat,0.18023786591386018,0.12853031720287098,0.18023786591386018,0.12853031720287098,-0.051707548710989204
instronly,mmlu,international_law,MPT,mpt-7b,mpt-7b-chat,0.21961223393882862,0.32177641905759957,0.21961223393882862,0.32177641905759957,0.10216418511877096
instronly,mmlu,international_law,MPT,mpt-30b,mpt-30b-chat,0.34550065561003157,0.19820413874833834,0.34550065561003157,0.19820413874833834,-0.14729651686169323
instronly,mmlu,jurisprudence,MPT,mpt-7b,mpt-7b-chat,0.16515207821699238,0.3462863710825121,0.16515207821699238,0.3462863710825121,0.1811342928655197
instronly,mmlu,jurisprudence,MPT,mpt-30b,mpt-30b-chat,0.18514410513415228,0.13268603447268518,0.18514410513415228,0.13268603447268518,-0.0524580706614671
instronly,mmlu,logical_fallacies,MPT,mpt-7b,mpt-7b-chat,0.23725442097702307,0.3978729505565313,0.23725442097702307,0.3978729505565313,0.16061852957950826
instronly,mmlu,logical_fallacies,MPT,mpt-30b,mpt-30b-chat,0.20329101623318224,0.1674332787288722,0.20329101623318224,0.1674332787288722,-0.03585773750431004
instronly,mmlu,machine_learning,MPT,mpt-7b,mpt-7b-chat,0.2660711141588758,0.39026217717930134,0.2660711141588758,0.39026217717930134,0.12419106302042554
instronly,mmlu,machine_learning,MPT,mpt-30b,mpt-30b-chat,0.13812874304790004,0.21222531644656253,0.13812874304790004,0.21222531644656253,0.07409657339866249
instronly,mmlu,management,MPT,mpt-7b,mpt-7b-chat,0.12475320805146516,0.34618475843296576,0.12475320805146516,0.34618475843296576,0.22143155038150059
instronly,mmlu,management,MPT,mpt-30b,mpt-30b-chat,0.24688788623481256,0.08295773342993219,0.24688788623481256,0.08295773342993219,-0.16393015280488038
instronly,mmlu,marketing,MPT,mpt-7b,mpt-7b-chat,0.20773100106353828,0.3840249859460114,0.20773100106353828,0.3840249859460114,0.17629398488247314
instronly,mmlu,marketing,MPT,mpt-30b,mpt-30b-chat,0.21448571521942042,0.0901732537220411,0.21448571521942042,0.0901732537220411,-0.12431246149737932
instronly,mmlu,medical_genetics,MPT,mpt-7b,mpt-7b-chat,0.19851804461261924,0.40261191508283345,0.19851804461261924,0.40261191508283345,0.2040938704702142
instronly,mmlu,medical_genetics,MPT,mpt-30b,mpt-30b-chat,0.12110243024444685,0.1319578957813442,0.12110243024444685,0.1319578957813442,0.010855465536897355
instronly,mmlu,miscellaneous,MPT,mpt-7b,mpt-7b-chat,0.11992579139064849,0.33993493874465663,0.11992579139064849,0.33993493874465663,0.22000914735400814
instronly,mmlu,miscellaneous,MPT,mpt-30b,mpt-30b-chat,0.20497782261132513,0.05985013137340621,0.20497782261132513,0.05985013137340621,-0.1451276912379189
instronly,mmlu,moral_disputes,MPT,mpt-7b,mpt-7b-chat,0.18942912933290426,0.3859579151612859,0.18942912933290426,0.3859579151612859,0.19652878582838165
instronly,mmlu,moral_disputes,MPT,mpt-30b,mpt-30b-chat,0.19821526331059344,0.17938802867199838,0.19821526331059344,0.17938802867199838,-0.018827234638595064
instronly,mmlu,moral_scenarios,MPT,mpt-7b,mpt-7b-chat,0.2812792033173856,0.4330127018922193,0.2812792033173856,0.4330127018922193,0.1517334985748337
instronly,mmlu,moral_scenarios,MPT,mpt-30b,mpt-30b-chat,0.21646423381148536,0.4330127018922193,0.21646423381148536,0.4330127018922193,0.21654846808073394
instronly,mmlu,nutrition,MPT,mpt-7b,mpt-7b-chat,0.15467843941407683,0.3751658825271543,0.15467843941407683,0.3751658825271543,0.2204874431130775
instronly,mmlu,nutrition,MPT,mpt-30b,mpt-30b-chat,0.23359840618227012,0.09149003667690456,0.23359840618227012,0.09149003667690456,-0.14210836950536557
instronly,mmlu,philosophy,MPT,mpt-7b,mpt-7b-chat,0.18474620940104858,0.4006197761638926,0.18474620940104858,0.4006197761638926,0.21587356676284403
instronly,mmlu,philosophy,MPT,mpt-30b,mpt-30b-chat,0.2160313369757921,0.13119601962352362,0.2160313369757921,0.13119601962352362,-0.08483531735226849
instronly,mmlu,prehistory,MPT,mpt-7b,mpt-7b-chat,0.18181291552334977,0.41165354700785756,0.18181291552334977,0.41165354700785756,0.22984063148450778
instronly,mmlu,prehistory,MPT,mpt-30b,mpt-30b-chat,0.2105929097023421,0.11243591361133659,0.2105929097023421,0.11243591361133659,-0.0981569960910055
instronly,mmlu,professional_accounting,MPT,mpt-7b,mpt-7b-chat,0.2266339018928802,0.37988393599963427,0.2266339018928802,0.37988393599963427,0.15325003410675406
instronly,mmlu,professional_accounting,MPT,mpt-30b,mpt-30b-chat,0.1332463199030027,0.08479003762754217,0.1332463199030027,0.08479003762754217,-0.04845628227546053
instronly,mmlu,professional_law,MPT,mpt-7b,mpt-7b-chat,0.19343480425948986,0.3483286009911343,0.19343480425948986,0.3483286009911343,0.1548937967316444
instronly,mmlu,professional_law,MPT,mpt-30b,mpt-30b-chat,0.06226596067981426,0.10097948845248127,0.06226596067981426,0.10097948845248127,0.038713527772667004
instronly,mmlu,professional_medicine,MPT,mpt-7b,mpt-7b-chat,0.17332355348961703,0.3923480773293762,0.17332355348961703,0.3923480773293762,0.21902452383975918
instronly,mmlu,professional_medicine,MPT,mpt-30b,mpt-30b-chat,0.21080885616220052,0.13743904390971584,0.21080885616220052,0.13743904390971584,-0.07336981225248468
instronly,mmlu,professional_psychology,MPT,mpt-7b,mpt-7b-chat,0.18153550558976747,0.3407458048819341,0.18153550558976747,0.3407458048819341,0.15921029929216665
instronly,mmlu,professional_psychology,MPT,mpt-30b,mpt-30b-chat,0.18554962042348383,0.055019367337606345,0.18554962042348383,0.055019367337606345,-0.13053025308587748
instronly,mmlu,public_relations,MPT,mpt-7b,mpt-7b-chat,0.24002779179163597,0.3195869740107438,0.24002779179163597,0.3195869740107438,0.07955918221910785
instronly,mmlu,public_relations,MPT,mpt-30b,mpt-30b-chat,0.2654587818456119,0.08872724220910422,0.2654587818456119,0.08872724220910422,-0.17673153963650767
instronly,mmlu,security_studies,MPT,mpt-7b,mpt-7b-chat,0.1957329055334406,0.4165989344155074,0.1957329055334406,0.4165989344155074,0.22086602888206677
instronly,mmlu,security_studies,MPT,mpt-30b,mpt-30b-chat,0.09746288816477187,0.17116064822611882,0.09746288816477187,0.17116064822611882,0.07369776006134694
instronly,mmlu,sociology,MPT,mpt-7b,mpt-7b-chat,0.17141655979711445,0.34154936257909974,0.17141655979711445,0.34154936257909974,0.17013280278198528
instronly,mmlu,sociology,MPT,mpt-30b,mpt-30b-chat,0.2610193657098326,0.049641161380533795,0.2610193657098326,0.049641161380533795,-0.2113782043292988
instronly,mmlu,us_foreign_policy,MPT,mpt-7b,mpt-7b-chat,0.11706366968162489,0.33015311147048987,0.11706366968162489,0.33015311147048987,0.21308944178886496
instronly,mmlu,us_foreign_policy,MPT,mpt-30b,mpt-30b-chat,0.24546540797779645,0.09362225829963997,0.24546540797779645,0.09362225829963997,-0.15184314967815649
instronly,mmlu,virology,MPT,mpt-7b,mpt-7b-chat,0.08668708126577859,0.3995578894253477,0.08668708126577859,0.3995578894253477,0.31287080815956914
instronly,mmlu,virology,MPT,mpt-30b,mpt-30b-chat,0.2055056303607833,0.13644994666795673,0.2055056303607833,0.13644994666795673,-0.06905568369282655
instronly,mmlu,world_religions,MPT,mpt-7b,mpt-7b-chat,0.11369631415244669,0.37771824734868886,0.11369631415244669,0.37771824734868886,0.2640219331962422
instronly,mmlu,world_religions,MPT,mpt-30b,mpt-30b-chat,0.257162476674269,0.10506860214652518,0.257162476674269,0.10506860214652518,-0.1520938745277438
instronly,mmlu,abstract_algebra,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.31096950363466874,0.27113884696421203,0.31096950363466874,0.27113884696421203,-0.03983065667045671
instronly,mmlu,abstract_algebra,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.15326301321658303,0.20028324148593765,0.15326301321658303,0.20028324148593765,0.04702022826935462
instronly,mmlu,anatomy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13540214255363126,0.05440932449294252,0.13540214255363126,0.05440932449294252,-0.08099281806068873
instronly,mmlu,anatomy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.080604775971064,0.09077467858066401,0.080604775971064,0.09077467858066401,0.010169902609600018
instronly,mmlu,astronomy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12166076822472754,0.07519434380997296,0.12166076822472754,0.07519434380997296,-0.046466424414754584
instronly,mmlu,astronomy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.11470803012331761,0.0784227047988321,0.11470803012331761,0.0784227047988321,-0.036285325324485515
instronly,mmlu,business_ethics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.11321076787372128,0.07339027808395843,0.11321076787372128,0.07339027808395843,-0.03982048978976285
instronly,mmlu,business_ethics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.07566619824197687,0.07319162688059698,0.07566619824197687,0.07319162688059698,-0.002474571361379893
instronly,mmlu,clinical_knowledge,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.06432108199311219,0.042610596091938416,0.06432108199311219,0.042610596091938416,-0.021710485901173776
instronly,mmlu,clinical_knowledge,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08472436833850472,0.05101410956475661,0.08472436833850472,0.05101410956475661,-0.03371025877374811
instronly,mmlu,college_biology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.0850904336982561,0.06656979043847654,0.0850904336982561,0.06656979043847654,-0.018520643259779562
instronly,mmlu,college_biology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08994215970901825,0.0759148614700104,0.08994215970901825,0.0759148614700104,-0.014027298239007849
instronly,mmlu,college_chemistry,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.14751812956980734,0.08905991619498511,0.14751812956980734,0.08905991619498511,-0.058458213374822224
instronly,mmlu,college_chemistry,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.2125026552196085,0.18108629212264163,0.2125026552196085,0.18108629212264163,-0.03141636309696688
instronly,mmlu,college_computer_science,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13116299439232798,0.09982284447602961,0.13116299439232798,0.09982284447602961,-0.03134014991629837
instronly,mmlu,college_computer_science,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.05591709723407859,0.08084048747644444,0.05591709723407859,0.08084048747644444,0.024923390242365853
instronly,mmlu,college_mathematics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.19495503475730724,0.23567677345712676,0.19495503475730724,0.23567677345712676,0.040721738699819515
instronly,mmlu,college_mathematics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.21687023849133089,0.20856708212422614,0.21687023849133089,0.20856708212422614,-0.008303156367104741
instronly,mmlu,college_medicine,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.07634704820391705,0.10514685722106752,0.07634704820391705,0.10514685722106752,0.02879980901715047
instronly,mmlu,college_medicine,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.07426773862934401,0.053614129415971795,0.07426773862934401,0.053614129415971795,-0.020653609213372212
instronly,mmlu,college_physics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18038321138880903,0.14636264851128555,0.18038321138880903,0.14636264851128555,-0.034020562877523475
instronly,mmlu,college_physics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.14649877585068086,0.08831186686441977,0.14649877585068086,0.08831186686441977,-0.05818690898626108
instronly,mmlu,computer_security,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.14250545748788782,0.07346630389513342,0.14250545748788782,0.07346630389513342,-0.0690391535927544
instronly,mmlu,computer_security,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.07387429953318865,0.06988747569671737,0.07387429953318865,0.06988747569671737,-0.003986823836471282
instronly,mmlu,conceptual_physics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12824221855721832,0.049592420795754266,0.12824221855721832,0.049592420795754266,-0.07864979776146405
instronly,mmlu,conceptual_physics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.10069782740107998,0.06385266510614374,0.10069782740107998,0.06385266510614374,-0.03684516229493624
instronly,mmlu,econometrics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1889695916899474,0.12421323394321764,0.1889695916899474,0.12421323394321764,-0.06475635774672976
instronly,mmlu,econometrics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.045547878556973544,0.022995736673964734,0.045547878556973544,0.022995736673964734,-0.02255214188300881
instronly,mmlu,electrical_engineering,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18733983653814149,0.1367392300231659,0.18733983653814149,0.1367392300231659,-0.05060060651497558
instronly,mmlu,electrical_engineering,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.15094515938392492,0.09313293219569987,0.15094515938392492,0.09313293219569987,-0.05781222718822504
instronly,mmlu,elementary_mathematics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18704727283687544,0.21365129292705712,0.18704727283687544,0.21365129292705712,0.026604020090181674
instronly,mmlu,elementary_mathematics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08426522980354499,0.1094922022468841,0.08426522980354499,0.1094922022468841,0.025226972443339102
instronly,mmlu,formal_logic,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.15984410087749523,0.10917309810273729,0.15984410087749523,0.10917309810273729,-0.050671002774757945
instronly,mmlu,formal_logic,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.10186382673288001,0.10536926306078612,0.10186382673288001,0.10536926306078612,0.0035054363279061057
instronly,mmlu,global_facts,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.23180148036300421,0.1827688477217099,0.23180148036300421,0.1827688477217099,-0.049032632641294316
instronly,mmlu,global_facts,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.21670076572501054,0.25126591090885364,0.21670076572501054,0.25126591090885364,0.0345651451838431
instronly,mmlu,high_school_biology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.04864412557353716,0.05210811206486583,0.04864412557353716,0.05210811206486583,0.0034639864913286744
