property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
has a throat pouch,a speedboat,'',Does a speedboat have a throat pouch?,No,random,2,-9.87476921081543,-0.6483777761459351,-11.080637043200078,0.5574900562387135,1.2058678323846486,No,True
has a tight seal,a jar,'',Does a jar have a tight seal?,Yes,random,2,-0.4954696595668793,-4.499851226806641,-1.7013374919515278,-3.293983394421992,1.2058678323846486,Yes,True
has a tight surface,a foot,'',Does a foot have a tight surface?,No,random,2,-3.1247546672821045,-1.7577499151229858,-4.330622499666753,-0.5518820827383373,1.2058678323846486,No,True
has a tip which fits the screw,a screwdriver,'',Does a screwdriver have a tip which fits the screw?,Yes,random,2,-0.16151732206344604,-10.999841690063477,-1.3673851544480946,-9.793973857678829,1.2058678323846486,Yes,True
has a tongue,a carp,'',Does a carp have a tongue?,Yes,random,2,-4.999684810638428,-0.2421424388885498,-6.2055526430230765,0.9637253934960988,1.2058678323846486,No,False
has a top,a pajama,'',Does a pajama have a top?,Yes,random,2,-0.39231231808662415,-5.656189918518066,-1.5981801504712727,-4.450322086133418,1.2058678323846486,Yes,True
has a triangular shape,a boomerang,'',Does a boomerang have a triangular shape?,Yes,random,2,-0.30240219831466675,-4.06241512298584,-1.5082700306993153,-2.856547290601191,1.2058678323846486,Yes,True
has a tuner,a radio,'',Does a radio have a tuner?,Yes,random,2,-0.3511912226676941,-9.187368392944336,-1.5570590550523427,-7.981500560559687,1.2058678323846486,Yes,True
has a tuner,a chicken,'',Does a chicken have a tuner?,No,random,2,-7.4684247970581055,-0.535078763961792,-8.674292629442753,0.6707890684228566,1.2058678323846486,No,True
has a turret,a sparrow,'',Does a sparrow have a turret?,No,random,2,-9.68735122680664,-0.35739123821258545,-10.893219059191289,0.8484765941720631,1.2058678323846486,No,True
has a twitchy nose,a deckchair,'',Does a deckchair have a twitchy nose?,No,random,2,-9.312254905700684,-0.3612741231918335,-10.518122738085331,0.8445937091928151,1.2058678323846486,No,True
has a waistband,a skirt,'',Does a skirt have a waistband?,Yes,random,2,-0.14410564303398132,-8.874820709228516,-1.3499734754186299,-7.668952876843867,1.2058678323846486,Yes,True
has a wet nose,a rabbit,'',Does a rabbit have a wet nose?,Yes,random,2,-0.22954650223255157,-4.218637466430664,-1.4354143346172001,-3.0127696340460153,1.2058678323846486,Yes,True
has a wet nose,a buttercup,'',Does a buttercup have a wet nose?,No,random,2,-5.687142848968506,-0.4999251365661621,-6.893010681353155,0.7059426958184865,1.2058678323846486,No,True
has a wheel,a flounder,'',Does a flounder have a wheel?,No,random,2,-9.249841690063477,-0.28902578353881836,-10.455709522448124,0.9168420488458302,1.2058678323846486,No,True
has a wide end,a boat,'',Does a boat have a wide end?,No,random,2,-0.4470469057559967,-2.9530537128448486,-1.6529147381406453,-1.7471858804602,1.2058678323846486,Yes,False
has a woolen coat,a sheep,'',Does a sheep have a woolen coat?,Yes,random,2,-0.1810177117586136,-8.374859809875488,-1.3868855441432622,-7.1689919774908395,1.2058678323846486,Yes,True
has a woolen coat,a rose,'',Does a rose have a woolen coat?,No,random,2,-9.874820709228516,-0.581987738609314,-11.080688541613164,0.6238800937753346,1.2058678323846486,No,True
has a yellow and orange beak,a seagull,'',Does a seagull have a yellow and orange beak?,Yes,random,2,-2.0775632858276367,-0.5780072212219238,-3.2834311182122855,0.6278606111627247,1.2058678323846486,No,False
has a yellow and orange beak,a chipmunk,'',Does a chipmunk have a yellow and orange beak?,No,random,2,-1.5699949264526367,-0.5702499151229858,-2.7758627588372855,0.6356179172616627,1.2058678323846486,No,True
has a yellow center,a daisy,'',Does a daisy have a yellow center?,Yes,random,2,-0.18118487298488617,-9.249859809875488,-1.3870527053695347,-8.04399197749084,1.2058678323846486,Yes,True
has a yellow center,a sandwich,'',Does a sandwich have a yellow center?,No,random,2,-3.265375852584839,-0.5858451128005981,-4.471243684969488,0.6200227195840504,1.2058678323846486,No,True
has a zip,a clamp,'',Does a clamp have a zip?,No,random,2,-8.749796867370605,-0.48238492012023926,-9.955664699755253,0.7234829122644093,1.2058678323846486,No,True
has an anchor,kiwi,'',Does kiwi have an anchor?,No,random,2,-6.093596458435059,-0.7069928646087646,-7.299464290819707,0.4988749677758839,1.2058678323846486,No,True
has an arm,a hyacinth,'',Does a hyacinth have an arm?,No,random,2,-8.999796867370605,-0.699172854423523,-10.205664699755253,0.5066949779611256,1.2058678323846486,No,True
has an eardrum,a spear,'',Does a spear have an eardrum?,No,random,2,-9.624876976013184,-0.48628854751586914,-10.830744808397831,0.7195792848687794,1.2058678323846486,No,True
has an elastic string,a bow,'',Does a bow have an elastic string?,Yes,random,2,-0.3511147201061249,-8.999876976013184,-1.5569825524907734,-7.794009143628535,1.2058678323846486,Yes,True
has an electric hook up,a caravan,'',Does a caravan have an electric hook up?,Yes,random,2,-0.593277096748352,-2.5936145782470703,-1.7991449291330006,-1.3877467458624217,1.2058678323846486,No,False
has an electric hook up,a wolf,'',Does a wolf have an electric hook up?,No,random,2,-9.62451171875,-0.23333346843719482,-10.830379551134648,0.9725343639474537,1.2058678323846486,No,True
has an extravagant tail,a peacock,'',Does a peacock have an extravagant tail?,Yes,random,2,-0.22795727849006653,-12.624820709228516,-1.433825110874715,-11.418952876843868,1.2058678323846486,Yes,True
has an ink ribbon,a typewriter,'',Does a typewriter have an ink ribbon?,Yes,random,2,-0.589557945728302,-1.9608739614486694,-1.7954257781129506,-0.7550061290640209,1.2058678323846486,No,False
has an opening,a kangaroo,'',Does a kangaroo have an opening?,No,random,2,-0.5896999835968018,-2.8437135219573975,-1.7955678159814503,-1.637845689572749,1.2058678323846486,No,True
has an overflow channel,a sink,'',Does a sink have an overflow channel?,Yes,random,2,-0.4840008616447449,-6.4374098777771,-1.6898686940293934,-5.231542045392451,1.2058678323846486,Yes,True
has an uneven surface,a walrus,'',Does a walrus have an uneven surface?,No,random,2,-0.8041720390319824,-3.1873767375946045,-2.010039871416631,-1.981508905209956,1.2058678323846486,No,True
has ancient origins,an armchair,'',Does an armchair have ancient origins?,No,random,2,-0.8902843594551086,-1.5155210494995117,-2.0961521918397574,-0.30965321711486316,1.2058678323846486,No,True
has antioxidants,a skirt,'',Does a skirt have antioxidants?,No,random,2,-4.031064987182617,-0.6679115295410156,-5.236932819567266,0.5379563028436329,1.2058678323846486,No,True
has antlers,a bat,'',Does a bat have antlers?,No,random,2,-8.749820709228516,-0.13081645965576172,-9.955688541613164,1.0750513727288868,1.2058678323846486,No,True
has arm holes,a unicycle,'',Does a unicycle have arm holes?,No,random,2,-8.562283515930176,-0.6405578851699829,-9.768151348314824,0.5653099472146657,1.2058678323846486,No,True
has armor,a tank,'',Does a tank have armor?,Yes,random,2,-0.10164280980825424,-10.124859809875488,-1.3075106421929028,-8.91899197749084,1.2058678323846486,Yes,True
has atria,a heart,'',Does a heart have atria?,Yes,random,2,-0.10161659866571426,-9.249859809875488,-1.3074844310503628,-8.04399197749084,1.2058678323846486,Yes,True
has attachment points,a bayonet,'',Does a bayonet have attachment points?,Yes,random,2,-0.2534739673137665,-10.999876976013184,-1.459341799698415,-9.794009143628536,1.2058678323846486,Yes,True
has babies that are called calves,a walrus,'',Does a walrus have babies that are called calves?,No,random,2,-0.22704672813415527,-8.749859809875488,-1.4329145605188038,-7.5439919774908395,1.2058678323846486,Yes,False
has babies that are called cubs,cauliflower,'',Does cauliflower have babies that are called cubs?,No,random,2,-5.718540191650391,-0.831987738609314,-6.924408024035039,0.3738800937753346,1.2058678323846486,No,True
has barbs,a tambourine,'',Does a tambourine have barbs?,No,random,2,-9.437309265136719,-0.8319903612136841,-10.643177097521367,0.3738774711709645,1.2058678323846486,No,True
has bars,a sock,'',Does a sock have bars?,No,random,2,-9.124841690063477,-1.3202667236328125,-10.330709522448124,-0.11439889124816394,1.2058678323846486,No,True
has beds,a porcupine,'',Does a porcupine have beds?,No,random,2,-2.0771992206573486,-1.3279640674591064,-3.2830670530419974,-0.12209623507445788,1.2058678323846486,No,True
has bells,a canary,'',Does a canary have bells?,No,random,2,-1.9447191953659058,-1.5701881647109985,-3.1505870277505545,-0.36432033232634997,1.2058678323846486,No,True
has beneficial properties,a boomerang,'',Does a boomerang have beneficial properties?,No,random,2,-0.8083335757255554,-2.312441825866699,-2.014201408110204,-1.1065739934820507,1.2058678323846486,No,True
has bent legs,an oyster,'',Does an oyster have bent legs?,No,random,2,-9.812309265136719,-0.43550431728363037,-11.018177097521367,0.7703635151010182,1.2058678323846486,No,True
has big claws,a crab,'',Does a crab have big claws?,Yes,random,2,-0.14505432546138763,-10.124841690063477,-1.3509221578460362,-8.918973857678829,1.2058678323846486,Yes,True
has big ears,a sparrow,'',Does a sparrow have big ears?,No,random,2,-7.9373087882995605,-0.7616633176803589,-9.143176620684208,0.4442045147042897,1.2058678323846486,No,True
has big eyes,a frog,'',Does a frog have big eyes?,Yes,random,2,-1.1949048042297363,-2.3279917240142822,-2.400772636614385,-1.1221238916296337,1.2058678323846486,No,False
has big feet,an elephant,'',Does an elephant have big feet?,Yes,random,2,-0.6984542012214661,-6.062164783477783,-1.9043220336061146,-4.856296951093134,1.2058678323846486,Yes,True
has big front teeth,a beaver,'',Does a beaver have big front teeth?,Yes,random,2,-0.4799593687057495,-5.718553066253662,-1.685827201090398,-4.512685233869013,1.2058678323846486,Yes,True
has big front teeth,a barge,'',Does a barge have big front teeth?,No,random,2,-9.187185287475586,-0.7030388116836548,-10.393053119860234,0.5028290207009938,1.2058678323846486,No,True
has big hind legs,a skunk,'',Does a skunk have big hind legs?,No,random,2,-1.5540659427642822,-3.0623090267181396,-2.759933775148931,-1.856441194333491,1.2058678323846486,No,True
has big petals,a tulip,'',Does a tulip have big petals?,Yes,random,2,-0.960548460483551,-2.968575954437256,-2.1664162928682,-1.7627081220526073,1.2058678323846486,No,False
has bitter skin,plum,'',Does plum have bitter skin?,Yes,random,2,-2.1714236736297607,-1.038998007774353,-3.3772915060144095,0.16686982461029554,1.2058678323846486,No,False
has black and yellow stripes,a bee,'',Does a bee have black and yellow stripes?,Yes,random,2,-0.16284647583961487,-7.843677520751953,-1.3687143082242634,-6.637809688367304,1.2058678323846486,Yes,True
has black fur,a submarine,'',Does a submarine have black fur?,No,random,2,-7.687283515930176,-0.43549859523773193,-8.893151348314824,0.7703692371469166,1.2058678323846486,No,True
has black stripes,a monkey,'',Does a monkey have black stripes?,No,random,2,-0.8625795841217041,-1.991985559463501,-2.068447416506353,-0.7861177270788524,1.2058678323846486,No,True
has blubber,tights,'',Does tights have blubber?,No,random,2,-6.843462944030762,-0.8436375856399536,-8.04933077641541,0.36223024674469495,1.2058678323846486,No,True
has blue lights,sugar,'',Does sugar have blue lights?,No,random,2,-7.718553066253662,-0.831987738609314,-8.92442089863831,0.3738800937753346,1.2058678323846486,No,True
has bones,a llama,'',Does a llama have bones?,Yes,random,2,-0.18390534818172455,-7.1248087882995605,-1.3897731805663731,-5.918940955914912,1.2058678323846486,Yes,True
has bones,a blouse,'',Does a blouse have bones?,No,random,2,-8.687331199645996,-0.9022668600082397,-9.893199032030644,0.3036009723764088,1.2058678323846486,No,True
has brakes,a taxi,'',Does a taxi have brakes?,Yes,random,2,-0.2554771304130554,-9.99989128112793,-1.461344962797704,-8.794023448743282,1.2058678323846486,Yes,True
has branches,a eucalyptus tree,'',Does a eucalyptus tree have branches?,Yes,random,2,-0.7607964873313904,-7.437331199645996,-1.966664319716039,-6.231463367261347,1.2058678323846486,Yes,True
has bright feathers,an ambulance,'',Does an ambulance have bright feathers?,No,random,2,-8.812331199645996,-0.39448773860931396,-10.018199032030644,0.8113800937753346,1.2058678323846486,No,True
has brown spots,a leopard,'',Does a leopard have brown spots?,No,random,2,-0.5462386012077332,-4.281105995178223,-1.7521064335923817,-3.075238162793574,1.2058678323846486,Yes,False
has buckles,a satchel,'',Does a satchel have buckles?,Yes,random,2,-0.4762348532676697,-8.687383651733398,-1.6821026856523182,-7.48151581934875,1.2058678323846486,Yes,True
has buds,a flute,'',Does a flute have buds?,No,random,2,-9.43735122680664,-0.4823871850967407,-10.643219059191289,0.7234806472879078,1.2058678323846486,No,True
has capillaries,a bowl,'',Does a bowl have capillaries?,No,random,2,-8.687368392944336,-0.6991829872131348,-9.893236225328984,0.5066848451715138,1.2058678323846486,No,True
has casing,a bullet,'',Does a bullet have casing?,Yes,random,2,-0.3160695433616638,-9.624859809875488,-1.5219373757463124,-8.41899197749084,1.2058678323846486,Yes,True
has chains,a boat,'',Does a boat have chains?,No,random,2,-4.499754428863525,-0.9999039173126221,-5.705622261248174,0.2059639150720265,1.2058678323846486,No,True
has chambers,a heart,'',Does a heart have chambers?,Yes,random,2,-0.18121251463890076,-10.499841690063477,-1.3870803470235493,-9.293973857678829,1.2058678323846486,Yes,True
has chambers,a sock,'',Does a sock have chambers?,No,random,2,-4.531086444854736,-1.5233910083770752,-5.736954277239385,-0.31752317599242663,1.2058678323846486,No,True
has channels,a radio,'',Does a radio have channels?,Yes,random,2,-0.6361232399940491,-8.812309265136719,-1.8419910723786976,-7.60644143275207,1.2058678323846486,Yes,True
has claws,a taxi,'',Does a taxi have claws?,No,random,2,-9.12476921081543,-0.5311969518661499,-10.330637043200078,0.6746708805184987,1.2058678323846486,No,True
has clothes,a donkey,'',Does a donkey have clothes?,No,random,2,-3.405996799468994,-0.5350284576416016,-4.611864631853643,0.670839374743047,1.2058678323846486,No,True
has compartments,a refrigerator,'',Does a refrigerator have compartments?,Yes,random,2,-0.3160247206687927,-9.249859809875488,-1.5218925530534413,-8.04399197749084,1.2058678323846486,Yes,True
has compartments,a partridge,'',Does a partridge have compartments?,No,random,2,-2.8904049396514893,-1.140575885772705,-4.096272772036138,0.06529194661194349,1.2058678323846486,No,True
has cream,bacon,'',Does bacon have cream?,No,random,2,-4.531075954437256,-0.6523135900497437,-5.736943786821905,0.5535542423349049,1.2058678323846486,No,True
has curved legs,rice,'',Does rice have curved legs?,No,random,2,-9.124796867370605,-0.4335538148880005,-10.330664699755253,0.7723140174966481,1.2058678323846486,No,True
has cushions,a microwave,'',Does a microwave have cushions?,No,random,2,-9.06235122680664,-0.9061934947967529,-10.268219059191289,0.29967433758789563,1.2058678323846486,No,True
has depth,a bowl,'',Does a bowl have depth?,Yes,random,2,-0.4312383830547333,-8.812383651733398,-1.6371062154393818,-7.60651581934875,1.2058678323846486,Yes,True
has dials,a violin,'',Does a violin have dials?,No,random,2,-7.093564987182617,-0.8319820165634155,-8.299432819567265,0.37388581582123304,1.2058678323846486,No,True
has dog food,a dog,'',Does a dog have dog food?,Yes,random,2,-0.4875795841217041,-4.9374098777771,-1.6934474165063527,-3.731542045392451,1.2058678323846486,Yes,True
has doors,a houseboat,'',Does a houseboat have doors?,Yes,random,2,-0.3533037006855011,-8.562397956848145,-1.5591715330701497,-7.356530124463496,1.2058678323846486,Yes,True
has dots,a dice,'',Does a dice have dots?,Yes,random,2,-0.3882865309715271,-8.624876976013184,-1.5941543633561757,-7.419009143628535,1.2058678323846486,Yes,True
has dots,a cupboard,'',Does a cupboard have dots?,No,random,2,-2.140284299850464,-1.3905072212219238,-3.3461521322351127,-0.18463938883727526,1.2058678323846486,No,True
has drawers,mushroom,'',Does mushroom have drawers?,No,random,2,-7.531064987182617,-0.7851172685623169,-8.736932819567265,0.42075056382233167,1.2058678323846486,No,True
has edible seeds,cucumber,'',Does cucumber have edible seeds?,Yes,random,2,-0.3432305157184601,-3.593644618988037,-1.5490983481031086,-2.3877767866033883,1.2058678323846486,Yes,True
has eight eyes,a spider,'',Does a spider have eight eyes?,Yes,random,2,-4.436980724334717,-1.4998910427093506,-5.642848556719366,-0.294023210324702,1.2058678323846486,No,False
has eight legs,an octopus,'',Does an octopus have eight legs?,Yes,random,2,-0.28651732206344604,-5.655962944030762,-1.4923851544480946,-4.450095111646113,1.2058678323846486,Yes,True
has eight tentacles,an octopus,'',Does an octopus have eight tentacles?,Yes,random,2,-0.20557284355163574,-6.531040191650391,-1.4114406759362843,-5.325172359265742,1.2058678323846486,Yes,True
has eyelids,a turkey,'',Does a turkey have eyelids?,No,random,2,-0.2633318305015564,-2.6405537128448486,-1.469199662886205,-1.4346858804602,1.2058678323846486,No,True
has feet,an arm,'',Does an arm have feet?,No,random,2,-9.31222152709961,-0.4315563440322876,-10.518089359484257,0.774311488352361,1.2058678323846486,No,True
has fibrous skin,peach,'',Does peach have fibrous skin?,Yes,random,2,-0.5033511519432068,-3.749903917312622,-1.7092189843278554,-2.5440360849279733,1.2058678323846486,Yes,True
has fingerholes,scissors,'',Does scissors have fingerholes?,Yes,random,2,-6.374703884124756,-0.43742966651916504,-7.580571716509405,0.7684381658654835,1.2058678323846486,No,False
has fingerholes,a bicycle,'',Does a bicycle have fingerholes?,No,random,2,-5.655858039855957,-0.7694392204284668,-6.861725872240606,0.43642861195618177,1.2058678323846486,No,True
has fins,an eel,'',Does an eel have fins?,Yes,random,2,-0.2533511221408844,-3.7498416900634766,-1.459218954525533,-2.5439738576788278,1.2058678323846486,Yes,True
has flaky skin,a speedboat,'',Does a speedboat have flaky skin?,No,random,2,-8.999796867370605,-0.5351061820983887,-10.205664699755253,0.6707616502862599,1.2058678323846486,No,True
has flavor,cider,'',Does cider have flavor?,Yes,random,2,-0.38817715644836426,-11.812368392944336,-1.5940449888330128,-10.606500560559688,1.2058678323846486,Yes,True
has flavor,a coffee maker,'',Does a coffee maker have flavor?,No,random,2,-1.6868735551834106,-2.5623767375946045,-2.8927413875680594,-1.356508905209956,1.2058678323846486,No,True
has folded skin,a jug,'',Does a jug have folded skin?,No,random,2,-8.06235122680664,-0.6366908550262451,-9.268219059191289,0.5691769773584034,1.2058678323846486,No,True
has footboard,a frog,'',Does a frog have footboard?,No,random,2,-4.249841690063477,-0.3847426176071167,-5.455709522448125,0.8211252147775319,1.2058678323846486,No,True
has footrests,a wheelchair,'',Does a wheelchair have footrests?,Yes,random,2,-0.39607104659080505,-6.531130313873291,-1.6019388789754536,-5.325262481488642,1.2058678323846486,Yes,True
has four wings,a dresser,'',Does a dresser have four wings?,No,random,2,-9.749796867370605,-0.31830430030822754,-10.955664699755253,0.887563532076421,1.2058678323846486,No,True
has friendly bacteria,a fork,'',Does a fork have friendly bacteria?,No,random,2,-3.874769449234009,-1.0077537298202515,-5.080637281618658,0.1981141025643971,1.2058678323846486,No,True
has frilly petals,a daisy,'',Does a daisy have frilly petals?,Yes,random,2,-0.14510758221149445,-8.437397956848145,-1.350975414596143,-7.231530124463496,1.2058678323846486,Yes,True
has frilly petals,a drum,'',Does a drum have frilly petals?,No,random,2,-9.49976921081543,-0.4354887008666992,-10.705637043200078,0.7703791315179493,1.2058678323846486,No,True
has fur,whiskey,'',Does whiskey have fur?,No,random,2,-7.218553066253662,-0.9023096561431885,-8.42442089863831,0.3035581762414601,1.2058678323846486,No,True
has furry skin,a nectarine,'',Does a nectarine have furry skin?,Yes,random,2,-7.781012058258057,-0.3554340600967407,-8.986879890642705,0.8504337722879078,1.2058678323846486,No,False
has gears,a car,'',Does a car have gears?,Yes,random,2,-0.10340923070907593,-9.31235122680664,-1.3092770630937245,-8.106483394421993,1.2058678323846486,Yes,True
has gems,a shawl,'',Does a shawl have gems?,No,random,2,-4.40611457824707,-1.1561897993087769,-5.611982410631719,0.04967803307587171,1.2058678323846486,No,True
has geometric patterns,a football,'',Does a football have geometric patterns?,Yes,random,2,-0.26535966992378235,-2.3905389308929443,-1.471227502308431,-1.1846710985082958,1.2058678323846486,No,False
has giant axons,a squid,'',Does a squid have giant axons?,Yes,random,2,-1.1869804859161377,-1.437429666519165,-2.3928483183007865,-0.23156183413451648,1.2058678323846486,No,False
has giant axons,a date,'',Does a date have giant axons?,No,random,2,-7.34344482421875,-0.8358327150344849,-8.549312656603398,0.3700351173501637,1.2058678323846486,No,True
has gills,blueberry,'',Does blueberry have gills?,No,random,2,-8.18722152709961,-0.49018657207489014,-9.393089359484257,0.7156812603097584,1.2058678323846486,No,True
has green flesh,a peacock,'',Does a peacock have green flesh?,No,random,2,-4.0623087882995605,-0.6796524524688721,-5.268176620684209,0.5262153799157765,1.2058678323846486,No,True
has grip tape,a skateboard,'',Does a skateboard have grip tape?,Yes,random,2,-0.25319352746009827,-9.624796867370605,-1.4590613598447468,-8.418929034985958,1.2058678323846486,Yes,True
has grip tape,a sheep,'',Does a sheep have grip tape?,No,random,2,-7.530881404876709,-0.33584511280059814,-8.736749237261357,0.8700227195840504,1.2058678323846486,No,True
has grips,a can opener,'',Does a can opener have grips?,Yes,random,2,-0.28476259112358093,-8.562368392944336,-1.4906304235082295,-7.356500560559687,1.2058678323846486,Yes,True
has grooves,a nail,'',Does a nail have grooves?,Yes,random,2,-1.124721884727478,-1.62492036819458,-2.330589717112127,-0.4190525358099315,1.2058678323846486,No,False
has grooves,a sweater,'',Does a sweater have grooves?,No,random,2,-6.593526363372803,-1.1483608484268188,-7.7993941957574515,0.057506983957829716,1.2058678323846486,No,True
has hairy legs,a tarantula,'',Does a tarantula have hairy legs?,Yes,random,2,-0.37252846360206604,-3.8748910427093506,-1.5783962959867146,-2.669023210324702,1.2058678323846486,Yes,True
has handlebars,a bicycle,'',Does a bicycle have handlebars?,Yes,random,2,-0.14499391615390778,-11.062368392944336,-1.3508617485385563,-9.856500560559688,1.2058678323846486,Yes,True
has handlebars,cheese,'',Does cheese have handlebars?,No,random,2,-8.437254905700684,-0.5311774015426636,-9.643122738085331,0.674690430841985,1.2058678323846486,No,True
has hands,an onion,'',Does an onion have hands?,No,random,2,-8.562095642089844,-0.58582603931427,-9.767963474474492,0.6200417930703785,1.2058678323846486,No,True
has hard and tough skin,potato,'',Does potato have hard and tough skin?,No,random,2,-1.0682436227798462,-2.562331438064575,-2.274111455164495,-1.3564636056799266,1.2058678323846486,No,True
has heating plates,a kettle,'',Does a kettle have heating plates?,Yes,random,2,-0.2554261386394501,-8.99989128112793,-1.4612939710240986,-7.794023448743281,1.2058678323846486,Yes,True
has heating plates,a bomb,'',Does a bomb have heating plates?,No,random,2,-0.31214290857315063,-5.124876499176025,-1.5180107409577992,-3.9190086667913766,1.2058678323846486,Yes,False
has helicopter seeds,a wetsuit,'',Does a wetsuit have helicopter seeds?,No,random,2,-8.812185287475586,-0.7030388116836548,-10.018053119860234,0.5028290207009938,1.2058678323846486,No,True
has high amounts of calories,a cello,'',Does a cello have high amounts of calories?,No,random,2,-7.781040191650391,-0.9022799730300903,-8.986908024035039,0.30358785935455823,1.2058678323846486,No,True
has holes,a spirit level,'',Does a spirit level have holes?,No,random,2,-3.3592090606689453,-1.3593401908874512,-4.565076893053594,-0.1534723585028026,1.2058678323846486,No,True
has horns,a goat,'',Does a goat have horns?,Yes,random,2,-0.2324139028787613,-6.280962944030762,-1.4382817352634099,-5.075095111646113,1.2058678323846486,Yes,True
has humps,a camel,'',Does a camel have humps?,Yes,random,2,-0.5772276520729065,-9.937041282653809,-1.783095484457555,-8.73117345026916,1.2058678323846486,Yes,True
has humps,a flounder,'',Does a flounder have humps?,No,random,2,-7.343480587005615,-0.531181812286377,-8.549348419390263,0.6746860200982716,1.2058678323846486,No,True
has information,a lily,'',Does a lily have information?,No,random,2,-3.0779640674591064,-2.2030789852142334,-4.283831899843755,-0.9972111528295848,1.2058678323846486,No,True
has ivory tusks,a hatchet,'',Does a hatchet have ivory tusks?,No,random,2,-7.562269687652588,-0.7616559267044067,-8.768137520037236,0.4442119056802418,1.2058678323846486,No,True
has joints,a nectarine,'',Does a nectarine have joints?,No,random,2,-7.093540191650391,-0.9804151058197021,-8.299408024035039,0.22545272656494642,1.2058678323846486,No,True
has knobs,a cupboard,'',Does a cupboard have knobs?,Yes,random,2,-0.2535247206687927,-9.374876976013184,-1.4593925530534413,-8.169009143628536,1.2058678323846486,Yes,True
has knuckles,a puppet,'',Does a puppet have knuckles?,No,random,2,-6.40611457824707,-0.35933029651641846,-7.611982410631719,0.8465375358682301,1.2058678323846486,No,True
has laces,a rollerskate,'',Does a rollerskate have laces?,Yes,random,2,-1.3903907537460327,-1.2655489444732666,-2.5962585861306815,-0.05968111208861804,1.2058678323846486,No,False
has large horns,an ox,'',Does an ox have large horns?,Yes,random,2,-0.32340487837791443,-3.3277623653411865,-1.529272710762563,-2.1218945329565377,1.2058678323846486,Yes,True
has large muscles,a camel,'',Does a camel have large muscles?,Yes,random,2,-0.4326273202896118,-6.312254428863525,-1.6384951526742604,-5.106386596478877,1.2058678323846486,Yes,True
has large teeth,a lion,'',Does a lion have large teeth?,Yes,random,2,-0.16245515644550323,-11.374796867370605,-1.3683229888301518,-10.168929034985958,1.2058678323846486,Yes,True
has layers,a marble,'',Does a marble have layers?,No,random,2,-1.6872694492340088,-1.187403917312622,-2.8931372816186576,0.018463915072026493,1.2058678323846486,No,True
has leather straps,a rifle,'',Does a rifle have leather straps?,No,random,2,-3.249783515930176,-0.7460192441940308,-4.455651348314825,0.4598485881906178,1.2058678323846486,No,True
has leathery skin,a nectarine,'',Does a nectarine have leathery skin?,No,random,2,-4.968512058258057,-0.7030657529830933,-6.174379890642705,0.5028020794015553,1.2058678323846486,No,True
has lights,a motorcycle,'',Does a motorcycle have lights?,Yes,random,2,-0.35311970114707947,-10.499820709228516,-1.558987533531728,-9.293952876843868,1.2058678323846486,Yes,True
has little flowers,a jar,'',Does a jar have little flowers?,No,random,2,-7.187351226806641,-0.761672854423523,-8.393219059191289,0.4441949779611256,1.2058678323846486,No,True
has long antenna,a lobster,'',Does a lobster have long antenna?,Yes,random,2,-3.968463182449341,-0.6014626026153564,-5.17433101483399,0.6044052297692921,1.2058678323846486,No,False
has long eyelashes,a hippo,'',Does a hippo have long eyelashes?,Yes,random,2,-7.030962944030762,-0.5350737571716309,-8.23683077641541,0.6707940752130177,1.2058678323846486,No,False
has long eyelashes,tights,'',Does tights have long eyelashes?,No,random,2,-7.281026363372803,-0.84366774559021,-8.48689419575745,0.3622000867944386,1.2058678323846486,No,True
has long feathers,a peacock,'',Does a peacock have long feathers?,Yes,random,2,-0.16252925992012024,-11.062283515930176,-1.3683970923047688,-9.856415683545528,1.2058678323846486,Yes,True
has long feathers,a date,'',Does a date have long feathers?,No,random,2,-8.812283515930176,-0.3280535936355591,-10.018151348314824,0.8778142387490895,1.2058678323846486,No,True
has long hair,a pony,'',Does a pony have long hair?,Yes,random,2,-0.5068939328193665,-1.7575141191482544,-1.712761765204015,-0.5516462867636058,1.2058678323846486,No,False
has long seats,a limousine,'',Does a limousine have long seats?,Yes,random,2,-0.2865869104862213,-7.530996799468994,-1.4924547428708699,-6.325128967084345,1.2058678323846486,Yes,True
has long seats,a ladle,'',Does a ladle have long seats?,No,random,2,-5.468512058258057,-0.7733654975891113,-6.674379890642705,0.43250233479553724,1.2058678323846486,No,True
has low alcohol content,cider,'',Does cider have low alcohol content?,Yes,random,2,-1.1950942277908325,-1.0702745914459229,-2.4009620601754813,0.1355932409387257,1.2058678323846486,No,False
has many petals,an orchid,'',Does an orchid have many petals?,Yes,random,2,-1.1324294805526733,-2.999903917312622,-2.338297312937322,-1.7940360849279735,1.2058678323846486,No,False
has many pipes,a satchel,'',Does a satchel have many pipes?,No,random,2,-7.343496799468994,-0.6444717645645142,-8.549364631853642,0.5613960678201344,1.2058678323846486,No,True
has medicinal properties,a dice,'',Does a dice have medicinal properties?,No,random,2,-5.718564987182617,-0.6483848094940186,-6.924432819567266,0.55748302289063,1.2058678323846486,No,True
has metal bands,a barrel,'',Does a barrel have metal bands?,Yes,random,2,-0.25530317425727844,-6.562351226806641,-1.461171006641927,-5.356483394421992,1.2058678323846486,Yes,True
