property,prefix,Context,Question,Correct Answer,negative_sample_type,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
has a skirt,a bolt,'',Does a bolt have a skirt?,No,random,20.0,2,-2.4994471073150635,-0.12663738429546356,-0.8715730170408884,0.26326773722456503,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a slot for detergent,a dishwasher,'',Does a dishwasher have a slot for detergent?,Yes,random,20.0,4,-0.8546549081802368,-0.6050960421562195,0.7783630076086236,-0.2226002207158932,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has a small beak,a trumpet,'',Does a trumpet have a small beak?,No,random,20.0,0,-2.4835829734802246,-0.10649726539850235,-0.8658343529506098,0.28206428557944796,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has a smooth skin,a dolphin,'',Does a dolphin have a smooth skin?,Yes,random,20.0,2,-1.5226140022277832,-0.2729966342449188,0.10526008804639186,0.11690848727510977,-1.627874090274175,-0.3899051215200286,No,False,False,False
has a smooth texture,a lizard,'',Does a lizard have a smooth texture?,Yes,random,20.0,0,-1.624333143234253,-0.24864371120929718,-0.006584522704638163,0.13991783976865313,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has a sole,a foot,'',Does a foot have a sole?,Yes,random,20.0,2,-0.6516998410224915,-0.7770395874977112,0.9761742492516836,-0.3871344659776826,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
has a spike,a cello,'',Does a cello have a spike?,Yes,random,20.0,2,-2.6086761951446533,-0.10457130521535873,-0.9808021048704783,0.28533381630466986,-1.627874090274175,-0.3899051215200286,No,False,False,False
has a spiky back,an iguana,'',Does an iguana have a spiky back?,Yes,random,20.0,4,-1.6241955757141113,-0.2466132491827011,0.008822340074749135,0.13588257225762518,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has a spiky skin,a porcupine,'',Does a porcupine have a spiky skin?,Yes,random,20.0,3,-0.5928385853767395,-0.8433325886726379,1.0330695110151455,-0.45804971075239814,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
has a steering wheel,a bra,'',Does a bra have a steering wheel?,No,random,20.0,2,-3.1867902278900146,-0.06797714531421661,-1.5589161376158396,0.321927976205812,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a stick,a gong,'',Does a gong have a stick?,Yes,random,20.0,4,-2.0462582111358643,-0.16957110166549683,-0.4132402953470038,0.21292471977482946,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has a sticky tongue,a yoyo,'',Does a yoyo have a sticky tongue?,No,random,20.0,2,-2.264988660812378,-0.14707227051258087,-0.6371145705382029,0.24283285100744773,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a sting,a robe,'',Does a robe have a sting?,No,random,20.0,2,-3.2024474143981934,-0.0816313847899437,-1.5745733241240183,0.3082737367300849,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a stock,a crossbow,'',Does a crossbow have a stock?,Yes,random,20.0,4,-1.249290108680725,-0.37073808908462524,0.38372780710813537,0.011757732355701045,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has a storage area,a cupboard,'',Does a cupboard have a storage area?,Yes,random,20.0,1,-0.5929942727088928,-0.8433578610420227,1.0373912843387751,-0.45883468592406385,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
has a strap,a satchel,'',Does a satchel have a strap?,Yes,random,20.0,0,-1.2572191953659058,-0.38054245710372925,0.360529425163709,0.008019093874221062,-1.6177486205296148,-0.3885615509779503,No,False,True,True
has a streamlined body,a minnow,'',Does a minnow have a streamlined body?,Yes,random,20.0,1,-0.9915658831596375,-0.48990219831466675,0.6388196738880305,-0.10537902319670789,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a strong back,a donkey,'',Does a donkey have a strong back?,Yes,random,20.0,2,-1.0227106809616089,-0.5231149792671204,0.6051634093125662,-0.13320985774709176,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a strong bite,a barge,'',Does a barge have a strong bite?,No,random,20.0,1,-2.514904022216797,-0.13245266675949097,-0.8845184651691289,0.2520705083584679,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a strong flavor,a ladybird,'',Does a ladybird have a strong flavor?,No,random,20.0,3,-2.389857530593872,-0.13633425533771515,-0.763949434201987,0.24894862258252465,-1.625908096391885,-0.3852828779202398,No,True,False,True
has a strong recoil,a shotgun,'',Does a shotgun have a strong recoil?,Yes,random,20.0,4,-0.7298542857170105,-0.7301785349845886,0.90316363007185,-0.34768271354426233,-1.6330179157888605,-0.3824958214403263,Yes,True,True,True
has a strong recoil,pumpkin,'',Does pumpkin have a strong recoil?,No,random,20.0,0,-1.1865885257720947,-0.43899381160736084,0.43116009475752004,-0.05043226062941053,-1.6177486205296148,-0.3885615509779503,No,True,True,False
has a strong smell,a dog,'',Does a dog have a strong smell?,Yes,random,20.0,3,-1.022560954093933,-0.5190920829772949,0.6033471422979519,-0.13380920505705513,-1.625908096391885,-0.3852828779202398,No,False,True,True
has a strong smell,a scorpion,'',Does a scorpion have a strong smell?,No,random,20.0,2,-1.452307939529419,-0.32573530077934265,0.17556615074475612,0.06416982074068595,-1.627874090274175,-0.3899051215200286,No,True,True,False
has a stumpy tail,a hamster,'',Does a hamster have a stumpy tail?,Yes,random,20.0,4,-1.436790108680725,-0.31016749143600464,0.19622780710813537,0.07232833000432165,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has a switch,a tricycle,'',Does a tricycle have a switch?,No,random,20.0,4,-1.9366437196731567,-0.18899379670619965,-0.3036258038842963,0.19350202473412664,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has a symmetrical shape,a geranium,'',Does a geranium have a symmetrical shape?,No,random,20.0,1,-1.2491437196731567,-0.3745693862438202,0.3812418373745112,0.00995378887413867,-1.630385557047668,-0.38452317511795886,No,True,True,False
has a tail,a buzzard,'',Does a buzzard have a tail?,Yes,random,20.0,1,-1.1710319519042969,-0.4233759343624115,0.4593536051433711,-0.03885275924445264,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a tail,a wallet,'',Does a wallet have a tail?,No,random,20.0,0,-3.6712582111358643,-0.0433163195848465,-2.0535095906062493,0.3452452313931038,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has a tail for balance,a kangaroo,'',Does a kangaroo have a tail for balance?,Yes,random,20.0,2,-1.085004448890686,-0.458516001701355,0.542869641383489,-0.06861088018132638,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a tail rotor,a helicopter,'',Does a helicopter have a tail rotor?,Yes,random,20.0,3,-0.9212581515312195,-0.5465235114097595,0.7046499448606656,-0.16124063348951972,-1.625908096391885,-0.3852828779202398,No,False,True,True
has a tap,a basin,'',Does a basin have a tap?,Yes,random,20.0,4,-1.725824236869812,-0.22808071970939636,-0.09280632108095155,0.15441510173092993,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has a taxi driver,a taxi,'',Does a taxi have a taxi driver?,Yes,random,20.0,2,-0.9993331432342529,-0.49771207571029663,0.6285409470399221,-0.10780695419026803,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a thick shell,a lip,'',Does a lip have a thick shell?,No,random,20.0,1,-3.030517578125,-0.09914825856685638,-1.400132021077332,0.2853749165511025,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a thin beak,a hummingbird,'',Does a hummingbird have a thin beak?,Yes,random,20.0,1,-1.0695017576217651,-0.44683071970939636,0.5608837994259028,-0.0623075445914375,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a thin beak,a tulip,'',Does a tulip have a thin beak?,No,random,20.0,1,-2.827357530593872,-0.0786498636007309,-1.196971973546204,0.30587331151722796,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a thorax,a heron,'',Does a heron have a thorax?,Yes,random,20.0,2,-1.7335830926895142,-0.2368520349264145,-0.10570900241533909,0.1530530865936141,-1.627874090274175,-0.3899051215200286,No,False,False,False
has a thorax,a chest of drawers,'',Does a chest of drawers have a thorax?,No,random,20.0,1,-2.499244213104248,-0.11871251463890076,-0.8688586560565801,0.2658106604790581,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a throat pouch,a speedboat,'',Does a speedboat have a throat pouch?,No,random,20.0,1,-2.6244113445281982,-0.11783092468976974,-0.9940257874805303,0.2666922504281891,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a tight seal,a jar,'',Does a jar have a tight seal?,Yes,random,20.0,0,-1.5462955236434937,-0.29466524720191956,0.07145309688612111,0.09389630377603075,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has a tight surface,a foot,'',Does a foot have a tight surface?,No,random,20.0,3,-2.046295642852783,-0.1734972596168518,-0.42038754646089815,0.211785618303388,-1.625908096391885,-0.3852828779202398,No,True,False,True
has a tip which fits the screw,a screwdriver,'',Does a screwdriver have a tip which fits the screw?,Yes,random,20.0,0,-0.403328537940979,-1.155746579170227,1.2144200825886358,-0.7671850281922767,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
has a tongue,a carp,'',Does a carp have a tongue?,Yes,random,20.0,3,-1.9521992206573486,-0.20064522325992584,-0.3262911242654636,0.18463765466031395,-1.625908096391885,-0.3852828779202398,No,False,False,False
has a top,a pajama,'',Does a pajama have a top?,Yes,random,20.0,2,-1.163324236869812,-0.4136417806148529,0.46454985340436306,-0.02373665909482431,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a triangular shape,a boomerang,'',Does a boomerang have a triangular shape?,Yes,random,20.0,2,-1.0773574113845825,-0.4507617652416229,0.5505166788895925,-0.06085664372159433,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a tuner,a radio,'',Does a radio have a tuner?,Yes,random,20.0,2,-0.9211760759353638,-0.5465448498725891,0.7066980143388113,-0.15663972835256051,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a tuner,a chicken,'',Does a chicken have a tuner?,No,random,20.0,4,-2.3116438388824463,-0.1918272078037262,-0.6786259230935858,0.1906686136366001,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has a turret,a sparrow,'',Does a sparrow have a turret?,No,random,20.0,0,-3.1400632858276367,-0.07880060374736786,-1.522314665298022,0.30976094723058245,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has a twitchy nose,a deckchair,'',Does a deckchair have a twitchy nose?,No,random,20.0,2,-1.9759875535964966,-0.22623485326766968,-0.3481134633223215,0.16367026825235892,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a waistband,a skirt,'',Does a skirt have a waistband?,Yes,random,20.0,1,-1.1556036472320557,-0.40980881452560425,0.4747819098156123,-0.02528563940764539,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a wet nose,a rabbit,'',Does a rabbit have a wet nose?,Yes,random,20.0,0,-1.725824236869812,-0.22512434422969818,-0.10807561634019724,0.16343720674825213,-1.6177486205296148,-0.3885615509779503,No,False,False,False
has a wet nose,a buttercup,'',Does a buttercup have a wet nose?,No,random,20.0,3,-2.374333143234253,-0.12315566837787628,-0.7484250468423679,0.2621272095423635,-1.625908096391885,-0.3852828779202398,No,True,False,True
has a wheel,a flounder,'',Does a flounder have a wheel?,No,random,20.0,4,-2.3900632858276367,-0.13837175071239471,-0.7570453700387763,0.24412407072793157,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has a wide end,a boat,'',Does a boat have a wide end?,No,random,20.0,2,-1.163324236869812,-0.4136912226676941,0.46454985340436306,-0.023786101147665495,-1.627874090274175,-0.3899051215200286,No,True,True,False
has a woolen coat,a sheep,'',Does a sheep have a woolen coat?,Yes,random,20.0,0,-0.7101877331733704,-0.7105719447135925,0.9075608873562444,-0.3220103937356422,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
has a woolen coat,a rose,'',Does a rose have a woolen coat?,No,random,20.0,1,-3.2024474143981934,-0.07139380276203156,-1.5720618573505254,0.3131293723559273,-1.630385557047668,-0.38452317511795886,No,True,False,True
has a yellow and orange beak,a seagull,'',Does a seagull have a yellow and orange beak?,Yes,random,20.0,2,-1.2412248849868774,-0.3685908615589142,0.3866492052872976,0.021314259961114412,-1.627874090274175,-0.3899051215200286,No,False,True,True
has a yellow and orange beak,a chipmunk,'',Does a chipmunk have a yellow and orange beak?,No,random,20.0,2,-2.827075958251953,-0.07848413288593292,-1.199201867977778,0.3114209886340957,-1.627874090274175,-0.3899051215200286,No,True,False,True
has a yellow center,a daisy,'',Does a daisy have a yellow center?,Yes,random,20.0,1,-1.335060954093933,-0.3335443437099457,0.29532460295373486,0.05097883140801318,-1.630385557047668,-0.38452317511795886,No,False,True,True
has a yellow center,a sandwich,'',Does a sandwich have a yellow center?,No,random,20.0,0,-2.155470371246338,-0.15777167677879333,-0.5377217507167231,0.23078987419915697,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has a zip,a clamp,'',Does a clamp have a zip?,No,random,20.0,0,-2.499373435974121,-0.12120325863361359,-0.8816248154445063,0.2673582923443367,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has an anchor,kiwi,'',Does kiwi have an anchor?,No,random,20.0,3,-1.9445970058441162,-0.1958809792995453,-0.31868890945223116,0.1894018986206945,-1.625908096391885,-0.3852828779202398,No,True,False,True
has an arm,a hyacinth,'',Does a hyacinth have an arm?,No,random,20.0,2,-2.6711761951446533,-0.10893759876489639,-1.0433021048704783,0.2809675227551322,-1.627874090274175,-0.3899051215200286,No,True,False,True
has an eardrum,a spear,'',Does a spear have an eardrum?,No,random,20.0,4,-3.014857530593872,-0.0787028893828392,-1.3818396148050116,0.3037929320574871,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has an elastic string,a bow,'',Does a bow have an elastic string?,Yes,random,20.0,1,-1.2414830923080444,-0.3687627911567688,0.38890246473962353,0.01576038396119006,-1.630385557047668,-0.38452317511795886,No,False,True,True
has an electric hook up,a caravan,'',Does a caravan have an electric hook up?,Yes,random,20.0,1,-1.6711310148239136,-0.29254648089408875,-0.04074545777624561,0.09197669422387011,-1.630385557047668,-0.38452317511795886,No,False,False,False
has an electric hook up,a wolf,'',Does a wolf have an electric hook up?,No,random,20.0,4,-2.9054200649261475,-0.08987520635128021,-1.272402149137287,0.2926206150890461,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has an extravagant tail,a peacock,'',Does a peacock have an extravagant tail?,Yes,random,20.0,1,-0.3254522383213043,-1.3277842998504639,1.3049333187263636,-0.943261124732505,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
has an ink ribbon,a typewriter,'',Does a typewriter have an ink ribbon?,Yes,random,20.0,4,-1.6165659427642822,-0.2428094744682312,0.016451973024578237,0.1396863469720951,-1.6330179157888605,-0.3824958214403263,No,False,False,False
has an opening,a kangaroo,'',Does a kangaroo have an opening?,No,random,20.0,1,-1.1788378953933716,-0.42730793356895447,0.4515476616542964,-0.04278475845099561,-1.630385557047668,-0.38452317511795886,No,True,True,False
has an overflow channel,a sink,'',Does a sink have an overflow channel?,Yes,random,20.0,1,-1.2649039030075073,-0.3882617652416229,0.36548165404016064,-0.003738590123664065,-1.630385557047668,-0.38452317511795886,No,False,True,True
has an uneven surface,a walrus,'',Does a walrus have an uneven surface?,No,random,20.0,4,-1.6241437196731567,-0.2535000741481781,0.008874196115703725,0.1289957472921482,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has ancient origins,an armchair,'',Does an armchair have ancient origins?,No,random,20.0,4,-2.1711761951446533,-0.16568738222122192,-0.5381582793557929,0.21680843921910437,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has antioxidants,a skirt,'',Does a skirt have antioxidants?,No,random,20.0,4,-2.514904022216797,-0.1334056407213211,-0.8818861064279364,0.24909018071900518,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has antlers,a bat,'',Does a bat have antlers?,No,random,20.0,0,-3.4835829734802246,-0.04718312621116638,-1.8658343529506098,0.34137842476678393,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has arm holes,a unicycle,'',Does a unicycle have arm holes?,No,random,20.0,3,-2.389857530593872,-0.14021405577659607,-0.763949434201987,0.24506882214364373,-1.625908096391885,-0.3852828779202398,No,True,False,True
has armor,a tank,'',Does a tank have armor?,Yes,random,20.0,0,-0.44659221172332764,-1.069974422454834,1.1711564088062871,-0.6814128714768837,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
has atria,a heart,'',Does a heart have atria?,Yes,random,20.0,0,-0.49138936400413513,-0.99176025390625,1.1263592565254796,-0.6031987029282997,-1.6177486205296148,-0.3885615509779503,Yes,True,True,True
has attachment points,a bayonet,'',Does a bayonet have attachment points?,Yes,random,20.0,1,-0.850911021232605,-0.6012733578681946,0.779474535815063,-0.21675018275023572,-1.630385557047668,-0.38452317511795886,No,False,True,True
has babies that are called calves,a walrus,'',Does a walrus have babies that are called calves?,No,random,20.0,1,-1.0771081447601318,-0.4525455832481384,0.5532774122875361,-0.06802240813017957,-1.630385557047668,-0.38452317511795886,No,True,True,False
has babies that are called cubs,cauliflower,'',Does cauliflower have babies that are called cubs?,No,random,20.0,2,-2.6084775924682617,-0.10842131823301315,-0.9806035021940867,0.28148380328701544,-1.627874090274175,-0.3899051215200286,No,True,False,True
has barbs,a tambourine,'',Does a tambourine have barbs?,No,random,20.0,1,-2.499333143234253,-0.12759333848953247,-0.868947586186585,0.2569298366284264,-1.630385557047668,-0.38452317511795886,No,True,False,True
has bars,a sock,'',Does a sock have bars?,No,random,20.0,3,-2.7962183952331543,-0.10855668038129807,-1.1703102988412692,0.27672619753894173,-1.625908096391885,-0.3852828779202398,No,True,False,True
has beds,a porcupine,'',Does a porcupine have beds?,No,random,20.0,3,-3.0149474143981934,-0.08260758966207504,-1.3890393180063083,0.30267528825816475,-1.625908096391885,-0.3852828779202398,No,True,False,True
has bells,a canary,'',Does a canary have bells?,No,random,20.0,3,-2.0460829734802246,-0.16945718228816986,-0.42017487708833956,0.21582569563206994,-1.625908096391885,-0.3852828779202398,No,True,False,True
has beneficial properties,a boomerang,'',Does a boomerang have beneficial properties?,No,random,20.0,0,-1.0538378953933716,-0.5543103814125061,0.5639107251362432,-0.1657488304345558,-1.6177486205296148,-0.3885615509779503,No,True,True,False
has bent legs,an oyster,'',Does an oyster have bent legs?,No,random,20.0,3,-2.8274474143981934,-0.08508390933275223,-1.2015393180063083,0.30019896858748757,-1.625908096391885,-0.3852828779202398,No,True,False,True
has big claws,a crab,'',Does a crab have big claws?,Yes,random,20.0,3,-0.7101393342018127,-0.710548460483551,0.9157687621900723,-0.32526558256331123,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
has big ears,a sparrow,'',Does a sparrow have big ears?,No,random,20.0,4,-2.827357530593872,-0.08450649678707123,-1.1943396148050116,0.29798932465325506,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has big eyes,a frog,'',Does a frog have big eyes?,Yes,random,20.0,3,-1.436790108680725,-0.31016749143600464,0.18911798771115995,0.07511538648423516,-1.625908096391885,-0.3852828779202398,No,False,True,True
has big feet,an elephant,'',Does an elephant have big feet?,Yes,random,20.0,1,-0.5969867706298828,-0.8473682999610901,1.0333987864177852,-0.46284512484313123,-1.630385557047668,-0.38452317511795886,Yes,True,True,True
has big front teeth,a beaver,'',Does a beaver have big front teeth?,Yes,random,20.0,3,-0.7764357924461365,-0.6519012451171875,0.8494723039457486,-0.2666183671969477,-1.625908096391885,-0.3852828779202398,No,False,True,True
has big front teeth,a barge,'',Does a barge have big front teeth?,No,random,20.0,4,-2.952357530593872,-0.08019132167100906,-1.3193396148050116,0.3023044997693172,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has big hind legs,a skunk,'',Does a skunk have big hind legs?,No,random,20.0,1,-1.436744213104248,-0.31204164028167725,0.19364134394341992,0.07248153483628161,-1.630385557047668,-0.38452317511795886,No,True,True,False
has big petals,a tulip,'',Does a tulip have big petals?,Yes,random,20.0,3,-1.4288893938064575,-0.3042602241039276,0.19701870258542753,0.08102265381631218,-1.625908096391885,-0.3852828779202398,No,False,True,True
has bitter skin,plum,'',Does plum have bitter skin?,Yes,random,20.0,3,-1.7490297555923462,-0.2494470179080963,-0.12312165920046114,0.13583586001214348,-1.625908096391885,-0.3852828779202398,No,False,False,False
has black and yellow stripes,a bee,'',Does a bee have black and yellow stripes?,Yes,random,20.0,2,-0.8428385853767395,-0.593277096748352,0.7850355048974356,-0.20337197522832345,-1.627874090274175,-0.3899051215200286,No,False,True,True
has black fur,a submarine,'',Does a submarine have black fur?,No,random,20.0,2,-3.6086761951446533,-0.051381777971982956,-1.9808021048704783,0.33852334354804564,-1.627874090274175,-0.3899051215200286,No,True,False,True
has black stripes,a monkey,'',Does a monkey have black stripes?,No,random,20.0,3,-1.94455087184906,-0.19387434422969818,-0.318642775457175,0.19140853369054162,-1.625908096391885,-0.3852828779202398,No,True,False,True
has blubber,tights,'',Does tights have blubber?,No,random,20.0,3,-2.920858144760132,-0.10288294404745102,-1.2949500483682468,0.2823999338727888,-1.625908096391885,-0.3852828779202398,No,True,False,True
has blue lights,sugar,'',Does sugar have blue lights?,No,random,20.0,4,-2.608631134033203,-0.11328697204589844,-0.9756132182443427,0.26920884939442785,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has bones,a llama,'',Does a llama have bones?,Yes,random,20.0,2,-1.3585319519042969,-0.35497498512268066,0.2693421383698782,0.03493013639734793,-1.627874090274175,-0.3899051215200286,No,False,True,True
has bones,a blouse,'',Does a blouse have bones?,No,random,20.0,0,-2.8274474143981934,-0.08355793356895447,-1.2096987938685786,0.30500361740899584,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has brakes,a taxi,'',Does a taxi have brakes?,Yes,random,20.0,2,-0.8625343441963196,-0.6129055619239807,0.7653397460778555,-0.22300044040395212,-1.627874090274175,-0.3899051215200286,No,False,True,True
has branches,a eucalyptus tree,'',Does a eucalyptus tree have branches?,Yes,random,20.0,2,-0.9991437196731567,-0.49954164028167725,0.6287303706010183,-0.10963651876164865,-1.627874090274175,-0.3899051215200286,No,False,True,True
has bright feathers,an ambulance,'',Does an ambulance have bright feathers?,No,random,20.0,1,-3.608631134033203,-0.05084368586540222,-1.9782455769855352,0.33367948925255664,-1.630385557047668,-0.38452317511795886,No,True,False,True
has brown spots,a leopard,'',Does a leopard have brown spots?,No,random,20.0,1,-0.9169870615005493,-0.5424264669418335,0.7133984955471186,-0.15790329182387464,-1.630385557047668,-0.38452317511795886,No,True,True,False
has buckles,a satchel,'',Does a satchel have buckles?,Yes,random,20.0,2,-1.538369059562683,-0.2906661629676819,0.08950503071149196,0.09923895855234671,-1.627874090274175,-0.3899051215200286,No,False,False,False
has buds,a flute,'',Does a flute have buds?,No,random,20.0,2,-2.8428666591644287,-0.08594131469726562,-1.2149925688902536,0.30396380682276297,-1.627874090274175,-0.3899051215200286,No,True,False,True
has capillaries,a bowl,'',Does a bowl have capillaries?,No,random,20.0,1,-3.6241955757141113,-0.054172053933143616,-1.9938100186664434,0.33035112118481524,-1.630385557047668,-0.38452317511795886,No,True,False,True
has casing,a bullet,'',Does a bullet have casing?,Yes,random,20.0,2,-1.8271992206573486,-0.19875489175319672,-0.19932513038317357,0.19115022976683188,-1.627874090274175,-0.3899051215200286,No,False,False,False
has chains,a boat,'',Does a boat have chains?,No,random,20.0,3,-2.843017578125,-0.09771201759576797,-1.217109481733115,0.2875708603244718,-1.625908096391885,-0.3852828779202398,No,True,False,True
has chambers,a heart,'',Does a heart have chambers?,Yes,random,20.0,3,-0.5382517576217651,-0.9137137532234192,1.08765633877012,-0.5284308753031794,-1.625908096391885,-0.3852828779202398,Yes,True,True,True
has chambers,a sock,'',Does a sock have chambers?,No,random,20.0,4,-2.9056036472320557,-0.08850056678056717,-1.2725857314431952,0.2939952546597591,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has channels,a radio,'',Does a radio have channels?,Yes,random,20.0,3,-0.9874861836433411,-0.48988085985183716,0.638421912748544,-0.10459798193159736,-1.625908096391885,-0.3852828779202398,No,False,True,True
has claws,a taxi,'',Does a taxi have claws?,No,random,20.0,1,-3.3742902278900146,-0.055968496948480606,-1.7439046708423467,0.32855467816947825,-1.630385557047668,-0.38452317511795886,No,True,False,True
has clothes,a donkey,'',Does a donkey have clothes?,No,random,20.0,0,-3.0149474143981934,-0.08069092780351639,-1.3971987938685786,0.3078706231744339,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has compartments,a refrigerator,'',Does a refrigerator have compartments?,Yes,random,20.0,2,-0.6475878953933716,-0.7729681730270386,0.9802861948808035,-0.38306305150701,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
has compartments,a partridge,'',Does a partridge have compartments?,No,random,20.0,4,-2.280517578125,-0.15195317566394806,-0.6474996623361395,0.23054264577637823,-1.6330179157888605,-0.3824958214403263,No,True,False,True
has cream,bacon,'',Does bacon have cream?,No,random,20.0,0,-2.6084775924682617,-0.10835935920476913,-0.990728971938647,0.2802021917731812,-1.6177486205296148,-0.3885615509779503,No,True,False,True
has curved legs,rice,'',Does rice have curved legs?,No,random,20.0,1,-2.718061923980713,-0.09141750633716583,-1.087676366933045,0.293105668780793,-1.630385557047668,-0.38452317511795886,No,True,False,True
has cushions,a microwave,'',Does a microwave have cushions?,No,random,20.0,1,-3.374373435974121,-0.059679459780454636,-1.7439878789264531,0.3248437153375042,-1.630385557047668,-0.38452317511795886,No,True,False,True
has depth,a bowl,'',Does a bowl have depth?,Yes,random,20.0,1,-1.6320017576217651,-0.2554524838924408,-0.0016162005740971708,0.12907069122551806,-1.630385557047668,-0.38452317511795886,No,False,False,False
has dials,a violin,'',Does a violin have dials?,No,random,20.0,3,-3.671031951904297,-0.03982065990567207,-2.045123855512412,0.3454622180145677,-1.625908096391885,-0.3852828779202398,No,True,False,True
has dog food,a dog,'',Does a dog have dog food?,Yes,random,20.0,3,-1.1788893938064575,-0.4293103814125061,0.44701870258542753,-0.04402750349226631,-1.625908096391885,-0.3852828779202398,No,False,True,True
has doors,a houseboat,'',Does a houseboat have doors?,Yes,random,20.0,3,-1.842970371246338,-0.22024379670619965,-0.21706227485445284,0.16503908121404015,-1.625908096391885,-0.3852828779202398,No,False,False,False
has dots,a dice,'',Does a dice have dots?,Yes,random,20.0,1,-1.248967170715332,-0.3706371486186981,0.38141838633233593,0.01388602649926074,-1.630385557047668,-0.38452317511795886,No,False,True,True
has dots,a cupboard,'',Does a cupboard have dots?,No,random,20.0,1,-3.3742902278900146,-0.05797107145190239,-1.7439046708423467,0.32655210366605647,-1.630385557047668,-0.38452317511795886,No,True,False,True
has drawers,mushroom,'',Does mushroom have drawers?,No,random,20.0,1,-2.5146396160125732,-0.13319534063339233,-0.8842540589649053,0.2513278344845665,-1.630385557047668,-0.38452317511795886,No,True,False,True
has edible seeds,cucumber,'',Does cucumber have edible seeds?,Yes,random,20.0,1,-1.4365297555923462,-0.31204164028167725,0.19385580145532177,0.07248153483628161,-1.630385557047668,-0.38452317511795886,No,False,True,True
has eight eyes,a spider,'',Does a spider have eight eyes?,Yes,random,20.0,0,-1.335163950920105,-0.33361953496932983,0.2825846696095098,0.054942016008620476,-1.6177486205296148,-0.3885615509779503,No,False,True,True
has eight legs,an octopus,'',Does an octopus have eight legs?,Yes,random,20.0,4,-0.913411021232605,-0.5387908816337585,0.7196068945562555,-0.15629506019343226,-1.6330179157888605,-0.3824958214403263,No,False,True,True
has eight tentacles,an octopus,'',Does an octopus have eight tentacles?,Yes,random,20.0,2,-0.5892196297645569,-0.839557945728302,1.0386544605096182,-0.4496528242082734,-1.627874090274175,-0.3899051215200286,Yes,True,True,True
