task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa17,7,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is below the red sphere.,Is the pink rectangle above the red sphere?,No,20.0,3,-1.6687252521514893,-1.9211397171020508,-0.034554868315656906,-0.2951825556034844,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,9,"[2, 1]",The triangle is below the red sphere. The pink rectangle is to the left of the triangle.,Is the red sphere below the pink rectangle?,No,20.0,0,-1.4889522790908813,-1.7432847023010254,0.14335335760066914,-0.11667236629873523,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,10,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is below the red sphere.,Is the pink rectangle below the red sphere?,Yes,20.0,4,-1.4264522790908813,-1.9307847023010254,0.20247901746382313,-0.30263197316477686,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,7,"[2, 1]",The pink rectangle is to the left of the red square. The red square is below the triangle.,Is the pink rectangle above the triangle?,No,20.0,0,-1.6764522790908813,-1.9288854598999023,-0.04414664239933086,-0.3022731238976122,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,8,"[2, 1]",The pink rectangle is to the left of the red square. The red square is below the triangle.,Is the pink rectangle below the triangle?,Yes,20.0,4,-1.5514522790908813,-1.8057847023010254,0.07747901746382313,-0.17763197316477686,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,5,"[1, 2]",The pink rectangle is below the red square. The triangle is to the left of the red square.,Is the pink rectangle to the right of the triangle?,Yes,20.0,0,-1.5981541872024536,-1.8525543212890625,0.034151449489096875,-0.22594198528677234,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,4,"[1, 2]",The red sphere is above the yellow square. The red sphere is to the right of the red square.,Is the yellow square above the red square?,No,20.0,1,-1.7077022790908813,-1.4635162353515625,-0.07505426897356915,0.17179677076637745,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa17,5,"[2, 1]",The red sphere is to the right of the red square. The red sphere is above the yellow square.,Is the red square above the yellow square?,Yes,20.0,2,-1.6374752521514893,-1.641774296760559,-0.005081119450430105,-0.015263932012021586,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,5,"[1, 2]",The blue square is below the yellow square. The red sphere is below the blue square.,Is the yellow square to the right of the red sphere?,No,20.0,3,-1.7312252521514893,-1.7369942665100098,-0.0970548683156569,-0.11103710501144337,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,7,"[1, 2]",The blue square is below the yellow square. The red sphere is below the blue square.,Is the yellow square above the red sphere?,Yes,20.0,1,-1.7336397171020508,-1.7369942665100098,-0.10099170698473858,-0.10168126039206982,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,9,"[1, 2]",The blue square is to the left of the red sphere. The blue square is below the pink rectangle.,Is the red sphere to the left of the pink rectangle?,No,20.0,3,-1.7077022790908813,-1.7120347023010254,-0.073531895255049,-0.086077540802459,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,3,"[1, 2]",The triangle is to the left of the red sphere. The pink rectangle is to the right of the red sphere.,Is the triangle to the right of the pink rectangle?,No,20.0,1,-1.6553807258605957,-1.658787727355957,-0.022732715743283505,-0.023474721238017082,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,8,"[1, 2]",The triangle is to the left of the red sphere. The pink rectangle is to the right of the red sphere.,Is the triangle to the left of the pink rectangle?,Yes,20.0,3,-1.5303807258605957,-1.783787727355957,0.10378965797523665,-0.15783056585739064,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,5,"[2, 1]",The red square is above the pink rectangle. The triangle is above the red square.,Is the pink rectangle below the triangle?,Yes,20.0,1,-1.6711397171020508,-1.6744942665100098,-0.03849170698473858,-0.03918126039206982,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,7,"[2, 1]",The red square is above the pink rectangle. The triangle is above the red square.,Is the pink rectangle to the right of the triangle?,No,20.0,3,-1.7312252521514893,-1.7369942665100098,-0.0970548683156569,-0.11103710501144337,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,4,"[1, 2]",The red square is below the red sphere. The red sphere is to the left of the pink rectangle.,Is the red square below the pink rectangle?,Yes,20.0,1,-1.5514522790908813,-1.8057847023010254,0.08119573102643085,-0.17047169618308544,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,6,"[2, 1]",The red sphere is to the left of the pink rectangle. The red square is below the red sphere.,Is the pink rectangle to the left of the red square?,No,20.0,0,-1.7413854598999023,-1.7447662353515625,-0.10907982320835186,-0.11815389934927234,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,10,"[2, 1]",The red sphere is to the left of the pink rectangle. The red square is below the red sphere.,Is the pink rectangle to the left of the red square?,No,20.0,0,-1.7413854598999023,-1.7447662353515625,-0.10907982320835186,-0.11815389934927234,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,3,"[1, 2]",The pink rectangle is to the right of the blue square. The red sphere is below the blue square.,Is the pink rectangle to the right of the red sphere?,Yes,20.0,1,-1.3898897171020508,-1.8932442665100098,0.24275829301526142,-0.2579312603920698,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,6,"[1, 2]",The pink rectangle is to the right of the blue square. The red sphere is below the blue square.,Is the pink rectangle above the red sphere?,Yes,20.0,4,-1.5514522790908813,-1.8057847023010254,0.07747901746382313,-0.17763197316477686,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,9,"[2, 1]",The red sphere is below the blue square. The pink rectangle is to the right of the blue square.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,2,-1.5928807258605957,-1.844794750213623,0.03951340684046345,-0.21828438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,10,"[2, 1]",The red sphere is below the blue square. The pink rectangle is to the right of the blue square.,Is the red sphere to the right of the pink rectangle?,No,20.0,3,-1.6764522790908813,-1.6822662353515625,-0.042281895255048996,-0.056309073852996105,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,4,"[2, 1]",The yellow square is to the left of the red square. The yellow square is to the right of the red sphere.,Is the red square to the left of the red sphere?,No,20.0,2,-1.8506253957748413,-1.6052324771881104,-0.21823126307378216,0.021277887560427144,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa17,3,"[1, 2]",The red sphere is below the red square. The red square is to the left of the pink rectangle.,Is the red sphere below the pink rectangle?,Yes,20.0,4,-1.4577022790908813,-1.7135162353515625,0.17122901746382313,-0.08536350621531397,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,9,"[2, 1]",The red square is to the left of the pink rectangle. The red sphere is below the red square.,Is the pink rectangle to the left of the red sphere?,No,20.0,1,-1.7154285907745361,-1.721287727355957,-0.08278058065722393,-0.08597472123801708,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,10,"[1, 2]",The red sphere is below the red square. The red square is to the left of the pink rectangle.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,2,-1.5904285907745361,-1.844794750213623,0.04196554192652302,-0.21828438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,7,"[1, 2]",The red square is to the left of the yellow square. The red square is to the right of the red sphere.,Is the yellow square to the left of the red sphere?,No,20.0,4,-1.7023897171020508,-1.7057442665100098,-0.0734584205473463,-0.07759153737376123,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,4,"[2, 1]",The red square is below the pink rectangle. The pink rectangle is to the right of the red sphere.,Is the red square below the red sphere?,Yes,20.0,0,-1.3586397171020508,-1.8619942665100098,0.2736659195894997,-0.2353819305077196,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,7,"[1, 2]",The yellow square is below the red sphere. The blue square is to the left of the yellow square.,Is the red sphere below the blue square?,No,20.0,4,-1.4443753957748413,-1.6978089809417725,0.18455590077986317,-0.06965625180552393,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,4,"[2, 1]",The red square is to the left of the red sphere. The blue square is above the red square.,Is the red sphere below the blue square?,Yes,20.0,3,-1.6919041872024536,-1.6978089809417725,-0.05773380336662126,-0.07185181944320607,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,6,"[2, 1]",The yellow square is below the triangle. The yellow square is to the right of the blue square.,Is the triangle below the blue square?,No,20.0,1,-1.4889522790908813,-1.7432847023010254,0.14369573102643085,-0.10797169618308544,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,9,"[1, 2]",The red sphere is to the left of the pink rectangle. The red sphere is below the red square.,Is the pink rectangle to the right of the red square?,Yes,20.0,0,-1.6711397171020508,-1.923024296760559,-0.03883408041050029,-0.2964119607582689,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,9,"[2, 1]",The triangle is to the right of the blue square. The triangle is above the red sphere.,Is the blue square above the red sphere?,Yes,20.0,3,-1.5827022790908813,-1.5870347023010254,0.051468104744951004,0.038922459197541004,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,10,"[2, 1]",The triangle is to the right of the blue square. The triangle is above the red sphere.,Is the blue square to the left of the red sphere?,Yes,20.0,4,-1.7077022790908813,-1.7135162353515625,-0.07877098253617687,-0.08536350621531397,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,3,"[2, 1]",The red square is below the red sphere. The red square is to the left of the triangle.,Is the red sphere below the triangle?,No,20.0,4,-1.5672476291656494,-1.5729721784591675,0.061683667389055064,0.05518055067708105,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,9,"[2, 1]",The red sphere is below the red square. The red sphere is to the right of the blue square.,Is the red square to the right of the blue square?,Yes,20.0,0,-1.6999752521514893,-1.704274296760559,-0.06766961545993877,-0.07766196075826892,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,3,"[1, 2]",The pink rectangle is above the blue square. The yellow square is above the pink rectangle.,Is the blue square below the yellow square?,Yes,20.0,3,-1.6476354598999023,-1.6521716117858887,-0.013465076064069992,-0.026214450287322277,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,3,"[2, 1]",The yellow square is to the left of the triangle. The yellow square is to the right of the blue square.,Is the triangle to the left of the blue square?,No,20.0,0,-1.7154285907745361,-1.721287727355957,-0.08312295408298565,-0.09467539135366687,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,5,"[2, 1]",The yellow square is to the left of the triangle. The yellow square is to the right of the blue square.,Is the triangle above the blue square?,No,20.0,3,-1.5461397171020508,-1.5494942665100098,0.08803066673378157,0.07646289498855663,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,10,"[2, 1]",The yellow square is above the pink rectangle. The yellow square is to the left of the triangle.,Is the pink rectangle below the triangle?,Yes,20.0,3,-1.6139522790908813,-1.8663854598999023,0.020218104744951004,-0.24042829840133595,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,5,"[2, 1]",The triangle is above the yellow square. The triangle is to the right of the pink rectangle.,Is the yellow square to the left of the pink rectangle?,No,20.0,2,-1.618538737297058,-1.626044750213623,0.013855395404001047,0.00046561453491444915,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa17,3,"[1, 2]",The red sphere is above the yellow square. The red sphere is to the left of the red square.,Is the yellow square above the red square?,No,20.0,2,-1.7466785907745361,-1.502537727355957,-0.11428445807347698,0.12397263739258046,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa17,6,"[1, 2]",The pink rectangle is to the left of the red sphere. The yellow square is above the pink rectangle.,Is the red sphere above the yellow square?,No,20.0,0,-1.5904285907745361,-1.8428807258605957,0.041877045917014355,-0.21626838985830554,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,6,"[2, 1]",The blue square is to the right of the pink rectangle. The blue square is to the left of the red sphere.,Is the pink rectangle to the left of the red sphere?,Yes,20.0,4,-1.7466785907745361,-1.752537727355957,-0.11774729421983166,-0.1243849982197085,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,6,"[1, 2]",The yellow square is to the right of the red square. The yellow square is below the blue square.,Is the red square above the blue square?,No,20.0,2,-1.6609976291656494,-1.6652634143829346,-0.02860349646459026,-0.038753049634397074,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa17,8,"[2, 1]",The red sphere is to the left of the blue square. The blue square is to the left of the red square.,Is the red sphere to the left of the red square?,Yes,20.0,1,-1.6609976291656494,-1.6667221784591675,-0.028349619048337216,-0.03140917234122753,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,9,"[1, 2]",The pink rectangle is below the blue square. The red square is above the blue square.,Is the pink rectangle above the red square?,No,20.0,0,-1.4756253957748413,-1.7290589809417725,0.15668024091670918,-0.1024466449394823,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,6,"[2, 1]",The red square is above the pink rectangle. The red square is to the right of the triangle.,Is the pink rectangle to the right of the triangle?,Yes,20.0,2,-1.4991307258605957,-1.751044750213623,0.13326340684046345,-0.12453438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,3,"[2, 1]",The yellow square is below the blue square. The yellow square is to the right of the triangle.,Is the blue square to the right of the triangle?,Yes,20.0,2,-1.5616307258605957,-1.813544750213623,0.07076340684046345,-0.18703438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,4,"[2, 1]",The yellow square is below the blue square. The yellow square is to the right of the triangle.,Is the blue square to the left of the triangle?,No,20.0,2,-1.7624752521514893,-1.7682442665100098,-0.1300811194504301,-0.14173390176147227,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa17,5,"[1, 2]",The pink rectangle is above the red sphere. The pink rectangle is to the left of the triangle.,Is the red sphere below the triangle?,Yes,20.0,2,-1.5279285907745361,-1.782294750213623,0.10446554192652302,-0.15578438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,3,"[2, 1]",The red sphere is to the left of the yellow square. The yellow square is above the triangle.,Is the red sphere below the triangle?,No,20.0,0,-1.5981541872024536,-1.8525543212890625,0.034151449489096875,-0.22594198528677234,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,4,"[1, 2]",The triangle is to the left of the red square. The red sphere is below the red square.,Is the triangle to the right of the red sphere?,No,20.0,0,-1.6841785907745361,-1.690037727355957,-0.051872954082985645,-0.06342539135366687,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,6,"[1, 2]",The red sphere is to the right of the yellow square. The red sphere is above the red square.,Is the yellow square to the right of the red square?,No,20.0,3,-1.8014522790908813,-1.5572662353515625,-0.167281895255049,0.0686909261470039,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa17,3,"[1, 2]",The red square is to the left of the triangle. The triangle is to the left of the blue square.,Is the red square to the right of the blue square?,No,20.0,1,-1.7077022790908813,-1.7135162353515625,-0.07505426897356915,-0.07820322923362255,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,4,"[1, 2]",The red square is to the left of the triangle. The triangle is to the left of the blue square.,Is the red square to the left of the blue square?,Yes,20.0,3,-1.5461397171020508,-1.7994942665100098,0.08803066673378157,-0.17353710501144337,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,5,"[2, 1]",The triangle is to the left of the blue square. The red square is to the left of the triangle.,Is the blue square above the red square?,No,20.0,1,-1.6216785907745361,-1.627537727355957,0.010969419342776066,0.007775278761982918,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,4,"[1, 2]",The triangle is above the pink rectangle. The triangle is to the right of the yellow square.,Is the pink rectangle below the yellow square?,Yes,20.0,0,-1.4187252521514893,-1.6711397171020508,0.21358038454006123,-0.04452738109976062,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,6,"[2, 1]",The triangle is to the right of the yellow square. The triangle is above the pink rectangle.,Is the yellow square above the pink rectangle?,Yes,20.0,3,-1.6062252521514893,-1.610524296760559,0.027945131684343094,0.015432864738007313,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,8,"[1, 2]",The blue square is above the red square. The red square is to the left of the triangle.,Is the blue square to the right of the triangle?,No,20.0,4,-1.6006253957748413,-1.8525543212890625,0.02830590077986317,-0.22440159215281397,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,10,"[1, 2]",The blue square is above the red square. The red square is to the left of the triangle.,Is the blue square above the triangle?,Yes,20.0,0,-1.5226354598999023,-1.7760162353515625,0.10967017679164814,-0.14940389934927234,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,5,"[2, 1]",The blue square is above the red sphere. The red square is to the left of the blue square.,Is the red sphere above the red square?,No,20.0,3,-1.6374752521514893,-1.641774296760559,-0.003304868315656906,-0.015817135261992687,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,6,"[1, 2]",The red square is to the left of the blue square. The blue square is above the red sphere.,Is the red square above the red sphere?,Yes,20.0,1,-1.7389522790908813,-1.4947662353515625,-0.10630426897356915,0.14054677076637745,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa17,3,"[1, 2]",The pink rectangle is to the left of the red square. The red square is to the left of the blue square.,Is the pink rectangle to the left of the blue square?,Yes,20.0,2,-1.4446436166763306,-1.9479721784591675,0.1877505160247286,-0.32146181371063,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,5,"[2, 1]",The red sphere is above the pink rectangle. The red sphere is to the right of the yellow square.,Is the pink rectangle above the yellow square?,No,20.0,3,-1.5437252521514893,-1.5494942665100098,0.0904451316843431,0.07646289498855663,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,5,"[2, 1]",The pink rectangle is to the right of the triangle. The pink rectangle is below the yellow square.,Is the triangle to the left of the yellow square?,Yes,20.0,2,-1.5591785907745361,-1.813544750213623,0.07321554192652302,-0.18703438546508555,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,9,"[1, 2]",The pink rectangle is below the yellow square. The pink rectangle is to the right of the triangle.,Is the yellow square to the left of the triangle?,No,20.0,0,-1.6687252521514893,-1.673024296760559,-0.03641961545993877,-0.04641196075826892,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,9,"[1, 2]",The triangle is below the red sphere. The red square is to the left of the triangle.,Is the red sphere above the red square?,Yes,20.0,4,-1.4758936166763306,-1.7277634143829346,0.1530376798783739,-0.09961068524668604,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,8,"[2, 1]",The triangle is to the left of the blue square. The blue square is above the pink rectangle.,Is the triangle to the left of the pink rectangle?,Yes,20.0,0,-1.3351354598999023,-1.8385162353515625,0.29717017679164814,-0.21190389934927234,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,5,"[1, 2]",The red square is below the yellow square. The pink rectangle is above the yellow square.,Is the red square below the pink rectangle?,Yes,20.0,0,-1.5124752521514893,-1.7682442665100098,0.11983038454006123,-0.1416319305077196,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,6,"[2, 1]",The pink rectangle is above the yellow square. The red square is below the yellow square.,Is the pink rectangle below the red square?,No,20.0,4,-1.4443753957748413,-1.6978089809417725,0.18455590077986317,-0.06965625180552393,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,8,"[1, 2]",The red square is below the yellow square. The pink rectangle is above the yellow square.,Is the red square to the right of the pink rectangle?,No,20.0,1,-1.5981541872024536,-1.8525543212890625,0.034493822914858585,-0.21724131517112255,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa17,8,"[1, 2]",The red square is to the left of the pink rectangle. The red square is below the blue square.,Is the pink rectangle to the left of the blue square?,No,20.0,3,-1.5827022790908813,-1.8370347023010254,0.051468104744951004,-0.211077540802459,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,6,"[2, 1]",The pink rectangle is below the triangle. The triangle is to the left of the red square.,Is the pink rectangle to the left of the red square?,Yes,20.0,3,-1.5226354598999023,-1.7760162353515625,0.11153492393593001,-0.1500590738529961,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,3,"[1, 2]",The yellow square is above the pink rectangle. The triangle is to the right of the pink rectangle.,Is the yellow square to the left of the triangle?,Yes,20.0,2,-1.5827022790908813,-1.8370347023010254,0.049691853610177805,-0.2105243375524879,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,7,"[2, 1]",The triangle is to the right of the pink rectangle. The yellow square is above the pink rectangle.,Is the triangle to the left of the yellow square?,No,20.0,3,-1.4966785907745361,-1.751044750213623,0.13749179306129622,-0.12508758871505665,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,3,"[2, 1]",The blue square is below the red square. The blue square is above the pink rectangle.,Is the red square above the pink rectangle?,Yes,20.0,2,-1.6609976291656494,-1.6667221784591675,-0.02860349646459026,-0.040211813710629984,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,10,"[1, 2]",The blue square is above the pink rectangle. The blue square is below the red square.,Is the pink rectangle above the red square?,No,20.0,4,-1.6687252521514893,-1.6744942665100098,-0.03979395559678478,-0.04634153737376123,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,3,"[1, 2]",The triangle is above the red sphere. The blue square is to the left of the triangle.,Is the red sphere to the left of the blue square?,No,20.0,4,-1.4758936166763306,-1.7292221784591675,0.1530376798783739,-0.10106944932291895,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,4,"[2, 1]",The red square is to the right of the red sphere. The red square is to the left of the pink rectangle.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,4,-1.6922476291656494,-1.6965134143829346,-0.06331633261094494,-0.06836068524668604,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,10,"[2, 1]",The pink rectangle is to the right of the blue square. The pink rectangle is above the red square.,Is the blue square to the right of the red square?,No,20.0,4,-1.689179539680481,-1.6965134143829346,-0.06024824312577648,-0.06836068524668604,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,4,"[1, 2]",The yellow square is below the pink rectangle. The pink rectangle is below the red square.,Is the yellow square below the red square?,Yes,20.0,2,-1.4366307258605957,-1.690037727355957,0.19576340684046345,-0.06352736260741954,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,4,"[2, 1]",The triangle is to the left of the red square. The red sphere is to the left of the triangle.,Is the red square above the red sphere?,No,20.0,4,-1.7234976291656494,-1.7277634143829346,-0.09456633261094494,-0.09961068524668604,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,6,"[2, 1]",The triangle is to the left of the red square. The red sphere is to the left of the triangle.,Is the red square to the right of the red sphere?,Yes,20.0,1,-1.6764522790908813,-1.6807847023010254,-0.04380426897356915,-0.04547169618308544,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa17,10,"[2, 1]",The triangle is to the left of the red square. The red sphere is to the left of the triangle.,Is the red square to the right of the red sphere?,Yes,20.0,2,-1.6764522790908813,-1.6807847023010254,-0.044058146389822195,-0.054274337552487895,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa17,3,"[1, 2]",The pink rectangle is above the red sphere. The pink rectangle is to the right of the yellow square.,Is the red sphere to the left of the yellow square?,No,20.0,3,-1.5461397171020508,-1.7994942665100098,0.08803066673378157,-0.17353710501144337,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa17,7,"[1, 2]",The pink rectangle is above the red sphere. The pink rectangle is to the right of the yellow square.,Is the red sphere above the yellow square?,No,20.0,2,-1.5827022790908813,-1.5885162353515625,0.049691853610177805,0.037994129396974996,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa17,3,"[1, 2]",The pink rectangle is above the triangle. The triangle is to the right of the blue square.,Is the pink rectangle to the left of the blue square?,No,20.0,0,-1.5437252521514893,-1.798024296760559,0.08858038454006123,-0.17141196075826892,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,8,"[2, 1]",The triangle is to the right of the blue square. The pink rectangle is above the triangle.,Is the blue square below the pink rectangle?,Yes,20.0,4,-1.5437252521514893,-1.798024296760559,0.08520604440321522,-0.16987156762431055,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,7,"[1, 2]",The blue square is above the yellow square. The triangle is below the yellow square.,Is the blue square to the right of the triangle?,No,20.0,2,-1.7389522790908813,-1.7447662353515625,-0.1065581463898222,-0.118255870603025,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa17,7,"[1, 2]",The red square is below the red sphere. The red sphere is below the triangle.,Is the red square below the triangle?,Yes,20.0,4,-1.5928807258605957,-1.846287727355957,0.036050570694108774,-0.2181349982197085,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa17,9,"[2, 1]",The red sphere is below the triangle. The red square is below the red sphere.,Is the triangle below the red square?,No,20.0,4,-1.5928807258605957,-1.597452163696289,0.036050570694108774,0.03070056543995947,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,8,"[2, 1]",The pink rectangle is above the red sphere. The blue square is above the pink rectangle.,Is the red sphere below the blue square?,Yes,20.0,0,-1.5616307258605957,-1.815037727355957,0.07067491083095478,-0.18842539135366687,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa17,8,"[1, 2]",The yellow square is below the red square. The pink rectangle is below the yellow square.,Is the red square to the left of the pink rectangle?,No,20.0,0,-1.7178807258605957,-1.721287727355957,-0.08557508916904522,-0.09467539135366687,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa17,3,"[1, 2]",The yellow square is to the left of the blue square. The blue square is above the red square.,Is the yellow square to the left of the red square?,Yes,20.0,3,-1.5749752521514893,-1.829274296760559,0.059195131684343094,-0.2033171352619927,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa17,7,"[2, 1]",The blue square is above the red square. The yellow square is to the left of the blue square.,Is the red square to the left of the yellow square?,No,20.0,4,-1.6711397171020508,-1.6744942665100098,-0.042208420547346304,-0.04634153737376123,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa17,9,"[1, 2]",The yellow square is to the left of the blue square. The blue square is above the red square.,Is the yellow square above the red square?,Yes,20.0,2,-1.5827022790908813,-1.5885162353515625,0.049691853610177805,0.037994129396974996,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa18,11,"[8, 1]",The chocolate fits inside the suitcase. The suitcase fits inside the box.,Does the box fit in the chocolate?,No,20.0,2,-1.6841785907745361,-1.688544750213623,-0.05178445807347698,-0.06203438546508555,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa18,9,"[1, 2]",The box fits inside the chest. The chocolate fits inside the box.,Is the chest bigger than the chocolate?,Yes,20.0,1,-1.7856541872024536,-1.5400543212890625,-0.15300617708514141,0.09525868482887745,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa18,10,"[5, 1]",The chocolate fits inside the suitcase. The box is bigger than the suitcase.,Is the chocolate bigger than the box?,No,20.0,4,-1.8327022790908813,-1.5851354598999023,-0.20377098253617687,0.04301726923634619,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa18,9,"[5, 4]",The box is bigger than the box of chocolates. The suitcase is bigger than the box.,Does the suitcase fit in the box of chocolates?,No,20.0,4,-1.8295865058898926,-1.5851354598999023,-0.2006552093351881,0.04301726923634619,-1.6289312965547045,-1.6281527291362485,No,True,False,True
