property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
has chambers,a sock,'',Does a sock have chambers?,No,random,2,-2.618072271347046,-1.783949613571167,-2.927452160914739,-1.4745697240034739,0.30937988956769313,No,True
has channels,a radio,'',Does a radio have channels?,Yes,random,2,-1.3500638008117676,-3.1476354598999023,-1.6594436903794607,-2.838255570332209,0.30937988956769313,Yes,True
has claws,a taxi,'',Does a taxi have claws?,No,random,2,-3.448432207107544,-1.105483055114746,-3.757812096675237,-0.796103165547053,0.30937988956769313,No,True
has clothes,a donkey,'',Does a donkey have clothes?,No,random,2,-3.444375514984131,-1.7969017028808594,-3.753755404551824,-1.4875218133131662,0.30937988956769313,No,True
has compartments,a refrigerator,'',Does a refrigerator have compartments?,Yes,random,2,-1.1072014570236206,-3.9271180629730225,-1.4165813465913137,-3.6177381734053293,0.30937988956769313,Yes,True
has compartments,a partridge,'',Does a partridge have compartments?,No,random,2,-3.149740695953369,-2.5264835357666016,-3.4591205855210623,-2.2171036461989084,0.30937988956769313,No,True
has cream,bacon,'',Does bacon have cream?,No,random,2,-4.146185874938965,-2.5546534061431885,-4.455565764506658,-2.2452735165754953,0.30937988956769313,No,True
has curved legs,rice,'',Does rice have curved legs?,No,random,2,-3.1458680629730225,-1.5538854598999023,-3.4552479525407156,-1.2445055703322092,0.30937988956769313,No,True
has cushions,a microwave,'',Does a microwave have cushions?,No,random,2,-2.607492446899414,-1.9635605812072754,-2.916872336467107,-1.6541806916395823,0.30937988956769313,No,True
has depth,a bowl,'',Does a bowl have depth?,Yes,random,2,-1.5316319465637207,-3.5572662353515625,-1.8410118361314138,-3.2478863457838694,0.30937988956769313,Yes,True
has dials,a violin,'',Does a violin have dials?,No,random,2,-3.0546534061431885,-1.9955215454101562,-3.3640332957108816,-1.6861416558424631,0.30937988956769313,No,True
has dog food,a dog,'',Does a dog have dog food?,Yes,random,2,-2.226649522781372,-2.8199033737182617,-2.536029412349065,-2.5105234841505686,0.30937988956769313,No,False
has doors,a houseboat,'',Does a houseboat have doors?,Yes,random,2,-1.7663494348526,-3.667583703994751,-2.0757293244202932,-3.358203814427058,0.30937988956769313,Yes,True
has dots,a dice,'',Does a dice have dots?,Yes,random,2,-1.7657052278518677,-3.1266796588897705,-2.075085117419561,-2.8172997693220774,0.30937988956769313,Yes,True
has dots,a cupboard,'',Does a cupboard have dots?,No,random,2,-2.603717088699341,-2.4017715454101562,-2.913096978267034,-2.092391655842463,0.30937988956769313,No,True
has drawers,mushroom,'',Does mushroom have drawers?,No,random,2,-2.7631001472473145,-2.388653516769409,-3.0724800368150076,-2.079273627201716,0.30937988956769313,No,True
has edible seeds,cucumber,'',Does cucumber have edible seeds?,Yes,random,2,-1.8843977451324463,-3.778441905975342,-2.1937776347001394,-3.4690620164076487,0.30937988956769313,Yes,True
has eight eyes,a spider,'',Does a spider have eight eyes?,Yes,random,2,-2.8875293731689453,-1.899338960647583,-3.1969092627366384,-1.5899590710798899,0.30937988956769313,No,False
has eight legs,an octopus,'',Does an octopus have eight legs?,Yes,random,2,-2.8141796588897705,-1.3126469850540161,-3.1235595484574636,-1.003267095486323,0.30937988956769313,No,False
has eight tentacles,an octopus,'',Does an octopus have eight tentacles?,Yes,random,2,-3.6266796588897705,-0.8824034333229065,-3.9360595484574636,-0.5730235437552134,0.30937988956769313,No,False
has eyelids,a turkey,'',Does a turkey have eyelids?,No,random,2,-0.9880799055099487,-3.0842642784118652,-1.2974597950776419,-2.774884388844172,0.30937988956769313,Yes,False
has feet,an arm,'',Does an arm have feet?,No,random,2,-3.948715925216675,-0.9052196145057678,-4.258095814784368,-0.5958397249380747,0.30937988956769313,No,True
has fibrous skin,peach,'',Does peach have fibrous skin?,Yes,random,2,-3.520977258682251,-3.2943501472473145,-3.830357148249944,-2.9849702576796213,0.30937988956769313,No,False
has fingerholes,scissors,'',Does scissors have fingerholes?,Yes,random,2,-2.3059322834014893,-2.163525342941284,-2.6153121729691824,-1.854145453373591,0.30937988956769313,No,False
has fingerholes,a bicycle,'',Does a bicycle have fingerholes?,No,random,2,-2.755716323852539,-1.6774358749389648,-3.065096213420232,-1.3680559853712717,0.30937988956769313,No,True
has fins,an eel,'',Does an eel have fins?,Yes,random,2,-1.9416261911392212,-2.1402158737182617,-2.2510060807069143,-1.8308359841505686,0.30937988956769313,No,False
has flaky skin,a speedboat,'',Does a speedboat have flaky skin?,No,random,2,-2.5300776958465576,-0.9588292837142944,-2.8394575854142508,-0.6494493941466013,0.30937988956769313,No,True
has flavor,cider,'',Does cider have flavor?,Yes,random,2,-1.7886533737182617,-5.462240695953369,-2.098033263285955,-5.152860806385676,0.30937988956769313,Yes,True
has flavor,a coffee maker,'',Does a coffee maker have flavor?,No,random,2,-3.3376338481903076,-2.293102502822876,-3.6470137377580008,-1.9837226132551828,0.30937988956769313,No,True
has folded skin,a jug,'',Does a jug have folded skin?,No,random,2,-3.4152634143829346,-1.5410380363464355,-3.7246433039506277,-1.2316581467787424,0.30937988956769313,No,True
has footboard,a frog,'',Does a frog have footboard?,No,random,2,-2.1982080936431885,-1.751753330230713,-2.5075879832108816,-1.4423734406630198,0.30937988956769313,No,True
has footrests,a wheelchair,'',Does a wheelchair have footrests?,Yes,random,2,-1.8195260763168335,-3.2512402534484863,-2.1289059658845266,-2.941860363880793,0.30937988956769313,Yes,True
has four wings,a dresser,'',Does a dresser have four wings?,No,random,2,-2.937819480895996,-1.32098388671875,-3.2471993704636892,-1.0116039971510569,0.30937988956769313,No,True
has friendly bacteria,a fork,'',Does a fork have friendly bacteria?,No,random,2,-2.473154306411743,-1.7533081769943237,-2.7825341959794363,-1.4439282874266306,0.30937988956769313,No,True
has frilly petals,a daisy,'',Does a daisy have frilly petals?,Yes,random,2,-1.6622695922851562,-3.038125514984131,-1.9716494818528494,-2.7287456254164377,0.30937988956769313,Yes,True
has frilly petals,a drum,'',Does a drum have frilly petals?,No,random,2,-3.846268892288208,-1.2640535831451416,-4.155648781855901,-0.9546736935774485,0.30937988956769313,No,True
has fur,whiskey,'',Does whiskey have fur?,No,random,2,-3.5876338481903076,-1.6891484260559082,-3.8970137377580008,-1.379768536488215,0.30937988956769313,No,True
has furry skin,a nectarine,'',Does a nectarine have furry skin?,Yes,random,2,-3.198833703994751,-1.0110247135162354,-3.508213593562444,-0.7016448239485422,0.30937988956769313,No,False
has gears,a car,'',Does a car have gears?,Yes,random,2,-1.2975994348526,-4.5791401863098145,-1.6069793244202932,-4.269760296742121,0.30937988956769313,Yes,True
has gems,a shawl,'',Does a shawl have gems?,No,random,2,-2.2440714836120605,-2.009967088699341,-2.5534513731797537,-1.7005871991316477,0.30937988956769313,No,True
has geometric patterns,a football,'',Does a football have geometric patterns?,Yes,random,2,-1.4035996198654175,-3.163905382156372,-1.7129795094331106,-2.854525492588679,0.30937988956769313,Yes,True
has giant axons,a squid,'',Does a squid have giant axons?,Yes,random,2,-1.6078035831451416,-2.319643497467041,-1.9171834727128347,-2.010263607899348,0.30937988956769313,Yes,True
has giant axons,a date,'',Does a date have giant axons?,No,random,2,-2.6171534061431885,-2.367393970489502,-2.9265332957108816,-2.058014080921809,0.30937988956769313,No,True
has gills,blueberry,'',Does blueberry have gills?,No,random,2,-3.4074902534484863,-2.2983365058898926,-3.7168701430161795,-1.9889566163221994,0.30937988956769313,No,True
has green flesh,a peacock,'',Does a peacock have green flesh?,No,random,2,-3.2647109031677246,-1.7366889715194702,-3.5740907927354177,-1.427309081951777,0.30937988956769313,No,True
has grip tape,a skateboard,'',Does a skateboard have grip tape?,Yes,random,2,-2.278441905975342,-5.170440196990967,-2.587821795543035,-4.861060307423274,0.30937988956769313,Yes,True
has grip tape,a sheep,'',Does a sheep have grip tape?,No,random,2,-3.3474349975585938,-2.112095832824707,-3.656814887126287,-1.802715943257014,0.30937988956769313,No,True
has grips,a can opener,'',Does a can opener have grips?,Yes,random,2,-2.599498748779297,-3.6475274562835693,-2.90887863834699,-3.338147566715876,0.30937988956769313,Yes,True
has grooves,a nail,'',Does a nail have grooves?,Yes,random,2,-2.0047476291656494,-1.8426063060760498,-2.3141275187333425,-1.5332264165083567,0.30937988956769313,No,False
has grooves,a sweater,'',Does a sweater have grooves?,No,random,2,-2.9341177940368652,-1.64626944065094,-3.2434976836045584,-1.3368895510832468,0.30937988956769313,No,True
has hairy legs,a tarantula,'',Does a tarantula have hairy legs?,Yes,random,2,-1.0635727643966675,-3.607940435409546,-1.3729526539643606,-3.2985605458418528,0.30937988956769313,Yes,True
has handlebars,a bicycle,'',Does a bicycle have handlebars?,Yes,random,2,-0.576103925704956,-4.529600143432617,-0.8854838152726492,-4.220220253864924,0.30937988956769313,Yes,True
has handlebars,cheese,'',Does cheese have handlebars?,No,random,2,-3.759603261947632,-1.854682207107544,-4.068983151515325,-1.5453023175398508,0.30937988956769313,No,True
has hands,an onion,'',Does an onion have hands?,No,random,2,-4.3072662353515625,-1.6995806694030762,-4.616646124919256,-1.390200779835383,0.30937988956769313,No,True
has hard and tough skin,potato,'',Does potato have hard and tough skin?,No,random,2,-2.4328982830047607,-1.9363276958465576,-2.742278172572454,-1.6269478062788645,0.30937988956769313,No,True
has heating plates,a kettle,'',Does a kettle have heating plates?,Yes,random,2,-3.3542943000793457,-2.8111226558685303,-3.663674189647039,-2.501742766300837,0.30937988956769313,No,False
has heating plates,a bomb,'',Does a bomb have heating plates?,No,random,2,-2.8511533737182617,-1.618883728981018,-3.160533263285955,-1.309503839413325,0.30937988956769313,No,True
has helicopter seeds,a wetsuit,'',Does a wetsuit have helicopter seeds?,No,random,2,-2.799595832824707,-1.823904275894165,-3.1089757223924,-1.514524386326472,0.30937988956769313,No,True
has high amounts of calories,a cello,'',Does a cello have high amounts of calories?,No,random,2,-4.5431904792785645,-1.393345832824707,-4.852570368846258,-1.083965943257014,0.30937988956769313,No,True
has holes,a spirit level,'',Does a spirit level have holes?,No,random,2,-3.226025342941284,-2.914961814880371,-3.5354052325089773,-2.605581925312678,0.30937988956769313,No,True
has horns,a goat,'',Does a goat have horns?,Yes,random,2,-1.343146800994873,-2.9315714836120605,-1.6525266905625662,-2.6221915940443674,0.30937988956769313,Yes,True
has humps,a camel,'',Does a camel have humps?,Yes,random,2,-1.28973388671875,-4.30074405670166,-1.5991137762864431,-3.991364167133967,0.30937988956769313,Yes,True
has humps,a flounder,'',Does a flounder have humps?,No,random,2,-3.157036781311035,-1.4892903566360474,-3.4664166708787283,-1.1799104670683542,0.30937988956769313,No,True
has information,a lily,'',Does a lily have information?,No,random,2,-2.4496893882751465,-2.9047937393188477,-2.7590692778428396,-2.5954138497511545,0.30937988956769313,No,True
has ivory tusks,a hatchet,'',Does a hatchet have ivory tusks?,No,random,2,-4.5565714836120605,-1.7447662353515625,-4.865951373179754,-1.4353863457838694,0.30937988956769313,No,True
has joints,a nectarine,'',Does a nectarine have joints?,No,random,2,-2.5012402534484863,-2.003308057785034,-2.8106201430161795,-1.693928168217341,0.30937988956769313,No,True
has knobs,a cupboard,'',Does a cupboard have knobs?,Yes,random,2,-2.131598949432373,-2.789149522781372,-2.440978839000066,-2.479769633213679,0.30937988956769313,Yes,True
has knuckles,a puppet,'',Does a puppet have knuckles?,No,random,2,-2.521185874938965,-2.726405382156372,-2.830565764506658,-2.417025492588679,0.30937988956769313,No,True
has laces,a rollerskate,'',Does a rollerskate have laces?,Yes,random,2,-2.444375514984131,-2.459582567214966,-2.753755404551824,-2.1502026776472727,0.30937988956769313,No,False
has large horns,an ox,'',Does an ox have large horns?,Yes,random,2,-1.5788459777832031,-2.072467088699341,-1.8882258673508963,-1.7630871991316477,0.30937988956769313,No,False
has large muscles,a camel,'',Does a camel have large muscles?,Yes,random,2,-1.5758638381958008,-2.227461814880371,-1.885243727763494,-1.918081925312678,0.30937988956769313,Yes,True
has large teeth,a lion,'',Does a lion have large teeth?,Yes,random,2,-0.6606541872024536,-4.677118301391602,-0.9700340767701467,-4.367738411823908,0.30937988956769313,Yes,True
has layers,a marble,'',Does a marble have layers?,No,random,2,-2.5107080936431885,-2.0300776958465576,-2.8200879832108816,-1.7206978062788645,0.30937988956769313,No,True
has leather straps,a rifle,'',Does a rifle have leather straps?,No,random,2,-1.9211397171020508,-1.9923938512802124,-2.230519606669744,-1.6830139617125193,0.30937988956769313,No,True
has leathery skin,a nectarine,'',Does a nectarine have leathery skin?,No,random,2,-2.545440435409546,-1.8628729581832886,-2.854820324977239,-1.5534930686155954,0.30937988956769313,No,True
has lights,a motorcycle,'',Does a motorcycle have lights?,Yes,random,2,-1.9659419059753418,-5.2041401863098145,-2.275321795543035,-4.894760296742121,0.30937988956769313,Yes,True
has little flowers,a jar,'',Does a jar have little flowers?,No,random,2,-2.380716323852539,-1.8259514570236206,-2.690096213420232,-1.5165715674559275,0.30937988956769313,No,True
has long antenna,a lobster,'',Does a lobster have long antenna?,Yes,random,2,-1.5410629510879517,-1.6075071096420288,-1.8504428406556448,-1.2981272200743357,0.30937988956769313,No,False
has long eyelashes,a hippo,'',Does a hippo have long eyelashes?,Yes,random,2,-1.9239610433578491,-1.6468702554702759,-2.2333409329255423,-1.3374903659025827,0.30937988956769313,No,False
has long eyelashes,tights,'',Does tights have long eyelashes?,No,random,2,-2.2488276958465576,-2.1170177459716797,-2.5582075854142508,-1.8076378564039866,0.30937988956769313,No,True
has long feathers,a peacock,'',Does a peacock have long feathers?,Yes,random,2,-1.3271195888519287,-3.756875514984131,-1.6364994784196218,-3.4474956254164377,0.30937988956769313,Yes,True
has long feathers,a date,'',Does a date have long feathers?,No,random,2,-2.7913906574249268,-1.596449613571167,-3.10077054699262,-1.2870697240034739,0.30937988956769313,No,True
has long hair,a pony,'',Does a pony have long hair?,Yes,random,2,-1.4850959777832031,-2.384216070175171,-1.7944758673508963,-2.0748361806074778,0.30937988956769313,Yes,True
has long seats,a limousine,'',Does a limousine have long seats?,Yes,random,2,-2.128308057785034,-2.239290237426758,-2.4376879473527273,-1.9299103478590647,0.30937988956769313,No,False
has long seats,a ladle,'',Does a ladle have long seats?,No,random,2,-3.043935775756836,-1.778169870376587,-3.353315665324529,-1.4687899808088938,0.30937988956769313,No,True
has low alcohol content,cider,'',Does cider have low alcohol content?,Yes,random,2,-2.539961814880371,-4.915647506713867,-2.8493417044480642,-4.606267617146174,0.30937988956769313,Yes,True
has many petals,an orchid,'',Does an orchid have many petals?,Yes,random,2,-2.8357677459716797,-2.076153516769409,-3.145147635539373,-1.766773627201716,0.30937988956769313,No,False
has many pipes,a satchel,'',Does a satchel have many pipes?,No,random,2,-3.0270423889160156,-1.488265037536621,-3.3364222784837088,-1.178885147968928,0.30937988956769313,No,True
has medicinal properties,a dice,'',Does a dice have medicinal properties?,No,random,2,-2.864290237426758,-2.5228993892669678,-3.173670126994451,-2.2135194996992746,0.30937988956769313,No,True
has metal bands,a barrel,'',Does a barrel have metal bands?,Yes,random,2,-2.349498748779297,-3.3875293731689453,-2.65887863834699,-3.078149483601252,0.30937988956769313,Yes,True
has moist skin,a snail,'',Does a snail have moist skin?,Yes,random,2,-2.0125293731689453,-2.419903516769409,-2.3219092627366384,-2.110523627201716,0.30937988956769313,No,False
has multiple parts,a boat,'',Does a boat have multiple parts?,No,random,2,-1.1178531646728516,-5.213676929473877,-1.4272330542405447,-4.904297039906184,0.30937988956769313,Yes,False
has nails,a finger,'',Does a finger have nails?,Yes,random,2,-0.9327334761619568,-2.823432207107544,-1.24211336572965,-2.514052317539851,0.30937988956769313,Yes,True
has numbers from one to 12,a trumpet,'',Does a trumpet have numbers from one to 12?,No,random,2,-2.2083680629730225,-2.1163854598999023,-2.5177479525407156,-1.8070055703322092,0.30937988956769313,No,True
has oars,a canoe,'',Does a canoe have oars?,Yes,random,2,-1.7143409252166748,-2.8208658695220947,-2.023720814784368,-2.5114859799544016,0.30937988956769313,Yes,True
has oars,a taxi,'',Does a taxi have oars?,No,random,2,-4.306929588317871,-1.7860536575317383,-4.616309477885564,-1.4766737679640451,0.30937988956769313,No,True
has one foot,a snail,'',Does a snail have one foot?,Yes,random,2,-2.1496822834014893,-1.8820260763168335,-2.4590621729691824,-1.5726461867491404,0.30937988956769313,No,False
has one surface,a ball,'',Does a ball have one surface?,Yes,random,2,-3.224466323852539,-1.752699613571167,-3.533846213420232,-1.4433197240034739,0.30937988956769313,No,False
has paper,a typewriter,'',Does a typewriter have paper?,Yes,random,2,-0.9403564929962158,-3.0277605056762695,-1.249736382563909,-2.7183806161085764,0.30937988956769313,Yes,True
has patches on its body,a pajama,'',Does a pajama have patches on its body?,No,random,2,-3.2139835357666016,-2.027535915374756,-3.5233634253342947,-1.7181560258070627,0.30937988956769313,No,True
has paws,a spirit level,'',Does a spirit level have paws?,No,random,2,-2.7563138008117676,-1.4070805311203003,-3.0656936903794607,-1.0977006415526072,0.30937988956769313,No,True
has pedals,a harp,'',Does a harp have pedals?,Yes,random,2,-3.3616890907287598,-2.740244150161743,-3.671068980296453,-2.43086426059405,0.30937988956769313,No,False
has pentagons,a football,'',Does a football have pentagons?,Yes,random,2,-2.958685874938965,-1.8215134143829346,-3.268065764506658,-1.5121335248152414,0.30937988956769313,No,False
has pigments,an eye,'',Does an eye have pigments?,Yes,random,2,-1.6309767961502075,-3.205019235610962,-1.9403566857179007,-2.895639346043269,0.30937988956769313,Yes,True
has pigments,pear,'',Does pear have pigments?,No,random,2,-2.1429390907287598,-3.144123077392578,-2.452318980296453,-2.834743187824885,0.30937988956769313,Yes,False
has pincers,a duck,'',Does a duck have pincers?,No,random,2,-3.4609034061431885,-1.4606553316116333,-3.7702832957108816,-1.1512754420439402,0.30937988956769313,No,True
has pink flesh,a strainer,'',Does a strainer have pink flesh?,No,random,2,-2.6011533737182617,-1.2803807258605957,-2.910533263285955,-0.9710008362929026,0.30937988956769313,No,True
has pleats,a clamp,'',Does a clamp have pleats?,No,random,2,-2.4600274562835693,-1.9760253429412842,-2.7694073458512625,-1.666645453373591,0.30937988956769313,No,True
has pockets,a satchel,'',Does a satchel have pockets?,Yes,random,2,-2.8486998081207275,-3.8486998081207275,-3.1580796976884207,-3.5393199185530344,0.30937988956769313,Yes,True
has pockets,spinach,'',Does spinach have pockets?,No,random,2,-3.253308057785034,-2.363243818283081,-3.5626879473527273,-2.053863928715388,0.30937988956769313,No,True
has powdery texture,a helicopter,'',Does a helicopter have powdery texture?,No,random,2,-2.5546534061431885,-1.181383728981018,-2.8640332957108816,-0.8720038394133249,0.30937988956769313,No,True
has propellers,a ship,'',Does a ship have propellers?,Yes,random,2,-1.3113563060760498,-3.1178531646728516,-1.620736195643743,-2.8084732751051584,0.30937988956769313,Yes,True
has protein,ham,'',Does ham have protein?,Yes,random,2,-1.7885253429412842,-7.411199569702148,-2.0979052325089773,-7.101819680134455,0.30937988956769313,Yes,True
has puppies,a bone,'',Does a bone have puppies?,No,random,2,-3.865832567214966,-1.1086397171020508,-4.175212456782659,-0.7992598275343576,0.30937988956769313,No,True
has racks,a chest of drawers,'',Does a chest of drawers have racks?,Yes,random,2,-2.380716323852539,-2.409558057785034,-2.690096213420232,-2.100178168217341,0.30937988956769313,No,False
has radio stations,a raft,'',Does a raft have radio stations?,No,random,2,-2.7114858627319336,-2.549717664718628,-3.0208657522996267,-2.240337775150935,0.30937988956769313,No,True
has red petals,a poppy,'',Does a poppy have red petals?,Yes,random,2,-2.508711814880371,-2.357403516769409,-2.8180917044480642,-2.048023627201716,0.30937988956769313,No,False
has red pulp,a rattle,'',Does a rattle have red pulp?,No,random,2,-2.266663074493408,-1.4787412881851196,-2.5760429640611013,-1.1693613986174265,0.30937988956769313,No,True
has residents,a houseboat,'',Does a houseboat have residents?,Yes,random,2,-1.7999579906463623,-2.4341177940368652,-2.1093378802140554,-2.124737904469172,0.30937988956769313,Yes,True
has residents,an apron,'',Does an apron have residents?,No,random,2,-2.369600534439087,-2.2457923889160156,-2.67898042400678,-1.9364124993483225,0.30937988956769313,No,True
has ridges,a chandelier,'',Does a chandelier have ridges?,No,random,2,-2.905590295791626,-2.1560873985290527,-3.214970185359319,-1.8467075089613596,0.30937988956769313,No,True
has rings,a bullet,'',Does a bullet have rings?,No,random,2,-2.8810195922851562,-2.5551271438598633,-3.1903994818528494,-2.24574725429217,0.30937988956769313,No,True
has rods,an eye,'',Does an eye have rods?,Yes,random,2,-1.3554787635803223,-3.900357723236084,-1.6648586531480154,-3.590977833668391,0.30937988956769313,Yes,True
has rods,a tuba,'',Does a tuba have rods?,No,random,2,-3.440777063369751,-2.0552358627319336,-3.750156952937444,-1.7458559731642405,0.30937988956769313,No,True
has roots,an asparagus,'',Does an asparagus have roots?,Yes,random,2,-2.2931907176971436,-2.935253858566284,-2.6025706072648367,-2.625873968998591,0.30937988956769313,Yes,True
has rotating blades,a dragonfly,'',Does a dragonfly have rotating blades?,No,random,2,-3.551452159881592,-1.4684046506881714,-3.860832049449285,-1.1590247611204783,0.30937988956769313,No,True
has rotating eyes,an iguana,'',Does an iguana have rotating eyes?,Yes,random,2,-2.924717664718628,-0.9966123104095459,-3.234097554286321,-0.6872324208418528,0.30937988956769313,No,False
has rough skin,a crocodile,'',Does a crocodile have rough skin?,Yes,random,2,-1.026983380317688,-3.5913543701171875,-1.3363632698853811,-3.2819744805494944,0.30937988956769313,Yes,True
has rounded ears,a leopard,'',Does a leopard have rounded ears?,Yes,random,2,-1.3663854598999023,-1.6505032777786255,-1.6757653494675955,-1.3411233882109324,0.30937988956769313,No,False
has rounded ears,a leotard,'',Does a leotard have rounded ears?,No,random,2,-3.423769235610962,-0.4603632986545563,-3.733149125178655,-0.15098340908686314,0.30937988956769313,No,True
has ruffles,a bee,'',Does a bee have ruffles?,No,random,2,-2.9291493892669678,-1.7975959777832031,-3.238529278834661,-1.48821608821551,0.30937988956769313,No,True
has scissors,a penknife,'',Does a penknife have scissors?,Yes,random,2,-1.4866602420806885,-3.632899522781372,-1.7960401316483816,-3.323519633213679,0.30937988956769313,Yes,True
has seams,ketchup,'',Does ketchup have seams?,No,random,2,-2.912848949432373,-2.4606552124023438,-3.222228839000066,-2.1512753228346506,0.30937988956769313,No,True
has seatbelts,a coach,'',Does a coach have seatbelts?,Yes,random,2,-1.8200269937515259,-2.1369407176971436,-2.129406883319219,-1.8275608281294504,0.30937988956769313,No,False
has seeds,pear,'',Does pear have seeds?,Yes,random,2,-1.9971919059753418,-3.7666401863098145,-2.306571795543035,-3.4572602967421213,0.30937988956769313,Yes,True
has seeds,a shrimp,'',Does a shrimp have seeds?,No,random,2,-3.8137402534484863,-1.4720581769943237,-4.1231201430161795,-1.1626782874266306,0.30937988956769313,No,True
has sensitive bones,an ear,'',Does an ear have sensitive bones?,Yes,random,2,-2.1489858627319336,-2.057262897491455,-2.4583657522996267,-1.747883007923762,0.30937988956769313,No,False
has several eyes,a hammer,'',Does a hammer have several eyes?,No,random,2,-2.7717928886413574,-1.008588433265686,-3.0811727782090506,-0.6992085436979929,0.30937988956769313,No,True
has sharp claws,a bear,'',Does a bear have sharp claws?,No,random,2,-0.7211936712265015,-4.147899627685547,-1.0305735607941946,-3.8385197381178537,0.30937988956769313,Yes,False
has sharp edges,a hummingbird,'',Does a hummingbird have sharp edges?,No,random,2,-2.8982677459716797,-2.247753858566284,-3.207647635539373,-1.938373968998591,0.30937988956769313,No,True
has sharp spines,a porcupine,'',Does a porcupine have sharp spines?,Yes,random,2,-0.8807487487792969,-3.3677358627319336,-1.19012863834699,-3.0583559731642405,0.30937988956769313,Yes,True
has sharp talons,an eagle,'',Does an eagle have sharp talons?,Yes,random,2,-1.6745264530181885,-5.388912677764893,-1.9839063425858816,-5.0795327881971994,0.30937988956769313,Yes,True
has sharp teeth,a wren,'',Does a wren have sharp teeth?,No,random,2,-4.240832328796387,-0.9877755641937256,-4.55021221836408,-0.6783956746260325,0.30937988956769313,No,True
has sheets,a bed,'',Does a bed have sheets?,Yes,random,2,-1.0415589809417725,-3.463350534439087,-1.3509388705094656,-3.153970644871394,0.30937988956769313,Yes,True
has shelves,a dresser,'',Does a dresser have shelves?,Yes,random,2,-1.1290693283081055,-3.4029715061187744,-1.4384492178757986,-3.0935916165510813,0.30937988956769313,Yes,True
has short front limbs,a soup,'',Does a soup have short front limbs?,No,random,2,-3.4521396160125732,-1.1395083665847778,-3.7615195055802664,-0.8301284770170847,0.30937988956769313,No,True
has silent flight,an owl,'',Does an owl have silent flight?,Yes,random,2,-1.6274018287658691,-3.882275342941284,-1.9367817183335623,-3.572895453373591,0.30937988956769313,Yes,True
has six strings,a guitar,'',Does a guitar have six strings?,Yes,random,2,-0.7878488898277283,-4.056190013885498,-1.0972287793954214,-3.746810124317805,0.30937988956769313,Yes,True
has sleeves,a bathtub,'',Does a bathtub have sleeves?,No,random,2,-3.5310873985290527,-1.743088960647583,-3.840467288096746,-1.4337090710798899,0.30937988956769313,No,True
has slimy skin,a minnow,'',Does a minnow have slimy skin?,Yes,random,2,-2.363079786300659,-1.8135727643966675,-2.6724596758683523,-1.5041928748289743,0.30937988956769313,No,False
has slimy skin,rhubarb,'',Does rhubarb have slimy skin?,No,random,2,-3.3250293731689453,-1.9593702554702759,-3.6344092627366384,-1.6499903659025827,0.30937988956769313,No,True
has slots for five fingers,sultana,'',Does sultana have slots for five fingers?,No,random,2,-1.767519235610962,-2.1863276958465576,-2.076899125178655,-1.8769478062788645,0.30937988956769313,No,True
has slots for legs,a pajama,'',Does a pajama have slots for legs?,Yes,random,2,-2.2606301307678223,-2.136215925216675,-2.5700100203355154,-1.8268360356489817,0.30937988956769313,No,False
has slots for legs,a stove,'',Does a stove have slots for legs?,No,random,2,-1.5724672079086304,-1.9793802499771118,-1.8818470974763235,-1.6700003604094187,0.30937988956769313,No,True
has small front wheels,a tractor,'',Does a tractor have small front wheels?,Yes,random,2,-0.8726699352264404,-3.2540502548217773,-1.1820498247941336,-2.944670365254084,0.30937988956769313,Yes,True
has small front wheels,a pelican,'',Does a pelican have small front wheels?,No,random,2,-2.6056907176971436,-0.8326963782310486,-2.9150706072648367,-0.5233164886633555,0.30937988956769313,No,True
has small holes,an oyster,'',Does an oyster have small holes?,No,random,2,-2.133004665374756,-2.0744407176971436,-2.442384554942449,-1.7650608281294504,0.30937988956769313,No,True
has small paws,a finger,'',Does a finger have small paws?,No,random,2,-3.570399522781372,-1.5158904790878296,-3.879779412349065,-1.2065105895201365,0.30937988956769313,No,True
has small petals,a hyacinth,'',Does a hyacinth have small petals?,Yes,random,2,-2.178332567214966,-1.6158325672149658,-2.487712456782659,-1.3064526776472727,0.30937988956769313,No,False
has small petals,a camel,'',Does a camel have small petals?,No,random,2,-3.732476234436035,-1.1619936227798462,-4.041856124003728,-0.8526137332121531,0.30937988956769313,No,True
has small seeds,kiwi,'',Does kiwi have small seeds?,Yes,random,2,-2.1741890907287598,-4.17574405670166,-2.483568980296453,-3.866364167133967,0.30937988956769313,Yes,True
has small seeds,a cat,'',Does a cat have small seeds?,No,random,2,-3.193216323852539,-1.359155535697937,-3.502596213420232,-1.0497756461302439,0.30937988956769313,No,True
has soft meat,an organ,'',Does an organ have soft meat?,No,random,2,-1.8386768102645874,-1.6828798055648804,-2.1480566998322805,-1.3734999159971872,0.30937988956769313,No,True
has soft wood,a willow tree,'',Does a willow tree have soft wood?,Yes,random,2,-2.227461814880371,-2.552227258682251,-2.5368417044480642,-2.242847369114558,0.30937988956769313,No,False
has soft wool,a llama,'',Does a llama have soft wool?,Yes,random,2,-0.8410893678665161,-3.8478760719299316,-1.1504692574342092,-3.5384961823622385,0.30937988956769313,Yes,True
