task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa15,12,"[7, 5]",Gertrude is a cat. Cats are afraid of wolves.,Is gertrude afraid of a wolf?,Yes,20.0,0,-1.574897289276123,-0.32489725947380066,-0.42725584506988534,0.12666062491480262,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa15,12,"[7, 5]",Gertrude is a cat. Cats are afraid of wolves.,Is gertrude afraid of a mouse?,No,20.0,4,-1.3952845335006714,-0.3963359594345093,-0.2560362743213773,0.05931798345021283,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa15,10,"[8, 3]",Winona is a mouse. Mice are afraid of wolves.,Is winona afraid of a wolf?,Yes,20.0,1,-1.372524380683899,-0.3679283857345581,-0.23328873738646516,0.08814274712931364,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa15,10,"[8, 3]",Winona is a mouse. Mice are afraid of wolves.,Is winona afraid of a mouse?,No,20.0,2,-1.3640345335006714,-0.364731103181839,-0.21382419600461922,0.08571256495391327,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa15,11,"[7, 1]",Jessica is a wolf. Wolves are afraid of cats.,Is jessica afraid of a cat?,Yes,20.0,0,-1.747524380683899,-0.24947260320186615,-0.5998829364776612,0.20208528118673713,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa15,11,"[7, 1]",Jessica is a wolf. Wolves are afraid of cats.,Is jessica afraid of a sheep?,No,20.0,4,-1.5678174495697021,-0.31321606040000916,-0.4285691903904081,0.14243788248471295,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa15,9,"[7, 2]",Jessica is a mouse. Mice are afraid of sheep.,Is jessica afraid of a sheep?,Yes,20.0,1,-1.5593222379684448,-0.31231194734573364,-0.42008659467101106,0.1437591855181381,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa15,9,"[7, 2]",Jessica is a mouse. Mice are afraid of sheep.,Is jessica afraid of a mouse?,No,20.0,3,-1.3640345335006714,-0.36598145961761475,-0.2208438876705865,0.08755592379796628,-1.143190645830085,-0.45353738341558103,No,True,False,True
qa15,11,"[5, 1]",Emily is a cat. Cats are afraid of wolves.,Is emily afraid of a wolf?,Yes,20.0,1,-1.7480714321136475,-0.2470967322587967,-0.6088357888162137,0.20897440060507505,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa15,11,"[5, 1]",Emily is a cat. Cats are afraid of wolves.,Is emily afraid of a sheep?,No,20.0,0,-1.7553174495697021,-0.25726571679115295,-0.6076760053634644,0.19429216759745033,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa15,12,"[3, 1]",Winona is a sheep. Sheep are afraid of mice.,Is winona afraid of a mouse?,Yes,20.0,4,-1.5515345335006714,-0.2995874285697937,-0.4122862743213773,0.1560665143149284,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa15,12,"[3, 1]",Winona is a sheep. Sheep are afraid of mice.,Is winona afraid of a wolf?,No,20.0,4,-1.5671098232269287,-0.3151630163192749,-0.42786156404763465,0.1404909265654472,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa15,10,"[5, 4]",Emily is a mouse. Mice are afraid of cats.,Is emily afraid of a cat?,Yes,20.0,1,-1.5671098232269287,-0.3151630163192749,-0.42787417992949495,0.14090811654459684,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa15,10,"[5, 4]",Emily is a mouse. Mice are afraid of cats.,Is emily afraid of a wolf?,No,20.0,3,-1.9584810733795166,-0.21292263269424438,-0.8152904275494317,0.24061475072133665,-1.143190645830085,-0.45353738341558103,No,True,False,True
qa15,11,"[5, 4]",Emily is a mouse. Mice are afraid of cats.,Is emily afraid of a cat?,Yes,20.0,4,-1.5671098232269287,-0.3151630163192749,-0.42786156404763465,0.1404909265654472,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa15,11,"[5, 4]",Emily is a mouse. Mice are afraid of cats.,Is emily afraid of a mouse?,No,20.0,2,-1.2084810733795166,-0.45389050245285034,-0.05827073588346443,-0.0034468343170980797,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa15,11,"[4, 1]",Jessica is a wolf. Wolves are afraid of mice.,Is jessica afraid of a mouse?,Yes,20.0,2,-1.747524380683899,-0.25142085552215576,-0.5973140431878468,0.1990228126135965,-1.1502103374960522,-0.45044366813575226,No,False,False,False
qa15,11,"[4, 1]",Jessica is a wolf. Wolves are afraid of mice.,Is jessica afraid of a sheep?,No,20.0,2,-1.762397289276123,-0.26045042276382446,-0.6121869517800709,0.1899932453719278,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa17,3,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is to the left of the red square.,Is the pink rectangle to the right of the red square?,No,20.0,1,-0.8545464873313904,-0.6045464873313904,0.2846891559660434,-0.14847535446751864,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,4,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is to the left of the red square.,Is the pink rectangle to the left of the red square?,Yes,20.0,1,-0.721741259098053,-0.721741259098053,0.4174943841993808,-0.26567012623418124,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,4,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is below the red sphere.,Is the pink rectangle below the red sphere?,Yes,20.0,4,-1.1628831624984741,-0.41314393281936646,-0.023634903319180056,0.04251001006535565,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa17,7,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is below the red sphere.,Is the pink rectangle above the red sphere?,No,20.0,3,-0.9988297820091248,-0.49882981181144714,0.14436086382096014,-0.04529242839586611,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,9,"[2, 1]",The triangle is below the red sphere. The pink rectangle is to the left of the triangle.,Is the red sphere below the pink rectangle?,No,20.0,0,-0.8581863641738892,-0.6084491610527039,0.28945508003234854,-0.15689127666410058,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,10,"[1, 2]",The pink rectangle is to the left of the triangle. The triangle is below the red sphere.,Is the pink rectangle below the red sphere?,Yes,20.0,4,-1.1628831624984741,-0.41314393281936646,-0.023634903319180056,0.04251001006535565,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa17,7,"[2, 1]",The pink rectangle is to the left of the red square. The red square is below the triangle.,Is the pink rectangle above the triangle?,No,20.0,0,-0.9951857924461365,-0.4951857924461365,0.15245565176010123,-0.04362790805753319,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,8,"[2, 1]",The pink rectangle is to the left of the red square. The red square is below the triangle.,Is the pink rectangle below the triangle?,Yes,20.0,4,-0.9988297820091248,-0.49882981181144714,0.1404184771701693,-0.043175868926725036,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,5,"[1, 2]",The pink rectangle is below the red square. The triangle is to the left of the red square.,Is the pink rectangle to the right of the triangle?,Yes,20.0,0,-0.8542847633361816,-0.6042847633361816,0.29335668087005606,-0.15272687894757836,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,4,"[1, 2]",The red sphere is above the yellow square. The red sphere is to the right of the red square.,Is the yellow square above the red square?,No,20.0,1,-1.1631721258163452,-0.41314393281936646,-0.02393648251891145,0.04292720004450529,-1.1392356432974338,-0.45607113286387174,No,True,False,True
qa17,5,"[2, 1]",The red sphere is to the right of the red square. The red sphere is above the yellow square.,Is the red square above the yellow square?,Yes,20.0,2,-1.1628831624984741,-0.41314393281936646,-0.01267282500242195,0.03729973531638581,-1.1502103374960522,-0.45044366813575226,No,False,False,False
qa17,5,"[1, 2]",The blue square is below the yellow square. The red sphere is below the blue square.,Is the yellow square to the right of the red sphere?,No,20.0,3,-0.7331863641738892,-0.7331863641738892,0.41000428165619573,-0.27964898075830813,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,7,"[1, 2]",The blue square is below the yellow square. The red sphere is below the blue square.,Is the yellow square above the red sphere?,Yes,20.0,1,-0.8545464873313904,-0.6045464873313904,0.2846891559660434,-0.14847535446751864,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,9,"[1, 2]",The blue square is to the left of the red sphere. The blue square is below the pink rectangle.,Is the red sphere to the left of the pink rectangle?,No,20.0,3,-0.8542847633361816,-0.6042847633361816,0.28890588249390325,-0.1507473799206006,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,3,"[1, 2]",The triangle is to the left of the red sphere. The pink rectangle is to the right of the red sphere.,Is the triangle to the right of the pink rectangle?,No,20.0,1,-0.9951857924461365,-0.49538660049438477,0.1440498508512973,-0.039315467630513024,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,8,"[1, 2]",The triangle is to the left of the red sphere. The pink rectangle is to the right of the red sphere.,Is the triangle to the left of the pink rectangle?,Yes,20.0,3,-0.8506439328193665,-0.6008470058441162,0.29254671301071844,-0.14730962242853518,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,5,"[2, 1]",The red square is above the pink rectangle. The triangle is above the red square.,Is the pink rectangle below the triangle?,Yes,20.0,1,-0.8506439328193665,-0.6008470058441162,0.2885917104780673,-0.14477587298024447,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,7,"[2, 1]",The red square is above the pink rectangle. The triangle is above the red square.,Is the pink rectangle to the right of the triangle?,No,20.0,3,-0.7292847633361816,-0.7295464873313904,0.41390588249390325,-0.27600910391580935,-1.143190645830085,-0.45353738341558103,Yes,False,True,False
qa17,4,"[1, 2]",The red square is below the red sphere. The red sphere is to the left of the pink rectangle.,Is the red square below the pink rectangle?,Yes,20.0,1,-0.8545464873313904,-0.604750394821167,0.2846891559660434,-0.14867926195729525,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,6,"[2, 1]",The red sphere is to the left of the pink rectangle. The red square is below the red sphere.,Is the pink rectangle to the left of the red square?,No,20.0,0,-0.8542847633361816,-0.6045464873313904,0.29335668087005606,-0.1529886029427871,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,10,"[2, 1]",The red sphere is to the left of the pink rectangle. The red square is below the red sphere.,Is the pink rectangle to the left of the red square?,No,20.0,0,-0.8542847633361816,-0.6045464873313904,0.29335668087005606,-0.1529886029427871,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,3,"[1, 2]",The pink rectangle is to the right of the blue square. The red sphere is below the blue square.,Is the pink rectangle to the right of the red sphere?,Yes,20.0,1,-0.8581863641738892,-0.6084491610527039,0.2810492791235446,-0.15237802818883212,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,6,"[1, 2]",The pink rectangle is to the right of the blue square. The red sphere is below the blue square.,Is the pink rectangle above the red sphere?,Yes,20.0,4,-1.1553665399551392,-0.409241259098053,-0.016118280775845095,0.04641268378666913,-1.139248259179294,-0.4556539428847221,No,False,False,False
qa17,9,"[2, 1]",The red sphere is below the blue square. The pink rectangle is to the right of the blue square.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,2,-0.8503831624984741,-0.6006439328193665,0.29982717499757805,-0.1502002646836142,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,10,"[2, 1]",The red sphere is below the blue square. The pink rectangle is to the right of the blue square.,Is the red sphere to the right of the pink rectangle?,No,20.0,3,-0.7253831624984741,-0.7253831624984741,0.4178074833316108,-0.2718457790828931,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,4,"[2, 1]",The yellow square is to the left of the red square. The yellow square is to the right of the red sphere.,Is the red square to the left of the red sphere?,No,20.0,2,-0.8581863641738892,-0.6081863641738892,0.292023973322163,-0.1577426960381369,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa17,3,"[1, 2]",The red sphere is below the red square. The red square is to the left of the pink rectangle.,Is the red sphere below the pink rectangle?,Yes,20.0,4,-0.8584491610527039,-0.6084491610527039,0.2807990981265902,-0.15279521816798175,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,9,"[2, 1]",The red square is to the left of the pink rectangle. The red sphere is below the red square.,Is the pink rectangle to the left of the red sphere?,No,20.0,1,-0.8545464873313904,-0.6045464873313904,0.2846891559660434,-0.14847535446751864,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,10,"[1, 2]",The red sphere is below the red square. The red square is to the left of the pink rectangle.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,2,-0.7175797820091248,-0.7175797820091248,0.4326305554869274,-0.2671361138733725,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,7,"[1, 2]",The red square is to the left of the yellow square. The red square is to the right of the red sphere.,Is the yellow square to the left of the red sphere?,No,20.0,4,-0.8542847633361816,-0.6045464873313904,0.2849634958431124,-0.14889254444666827,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,4,"[2, 1]",The red square is below the pink rectangle. The pink rectangle is to the right of the red sphere.,Is the red square below the red sphere?,Yes,20.0,0,-1.1628831624984741,-0.4113953411579132,-0.015241718292236417,0.04016254323069007,-1.1476414442062377,-0.4515578843886033,No,False,False,False
qa17,7,"[1, 2]",The yellow square is below the red sphere. The blue square is to the left of the yellow square.,Is the red sphere below the blue square?,No,20.0,4,-1.0068939924240112,-0.5031934976577759,0.13235426675528283,-0.04753955477305377,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,4,"[2, 1]",The red square is to the left of the red sphere. The blue square is above the red square.,Is the red sphere below the blue square?,Yes,20.0,3,-0.8582229018211365,-0.6082229018211365,0.2849677440089484,-0.15468551840555544,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,6,"[2, 1]",The yellow square is below the triangle. The yellow square is to the right of the blue square.,Is the triangle below the blue square?,No,20.0,1,-0.8545464873313904,-0.6045464873313904,0.2846891559660434,-0.14847535446751864,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,9,"[1, 2]",The red sphere is to the left of the pink rectangle. The red sphere is below the red square.,Is the pink rectangle to the right of the red square?,Yes,20.0,0,-0.8542847633361816,-0.6045464873313904,0.29335668087005606,-0.1529886029427871,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,9,"[2, 1]",The triangle is to the right of the blue square. The triangle is above the red sphere.,Is the blue square above the red sphere?,Yes,20.0,3,-1.1628831624984741,-0.41288313269615173,-0.019692516668389226,0.0406542507194293,-1.143190645830085,-0.45353738341558103,No,False,False,False
qa17,10,"[2, 1]",The triangle is to the right of the blue square. The triangle is above the red sphere.,Is the blue square to the left of the red sphere?,Yes,20.0,4,-0.8545464873313904,-0.6045464873313904,0.2847017718479037,-0.14889254444666827,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,3,"[2, 1]",The red square is below the red sphere. The red square is to the left of the triangle.,Is the red sphere below the triangle?,No,20.0,4,-0.8545464873313904,-0.6045464873313904,0.2847017718479037,-0.14889254444666827,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,9,"[2, 1]",The red sphere is below the red square. The red sphere is to the right of the blue square.,Is the red square to the right of the blue square?,Yes,20.0,0,-0.9990885853767395,-0.4992901086807251,0.1485528588294982,-0.047732224292121817,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,3,"[1, 2]",The pink rectangle is above the blue square. The yellow square is above the pink rectangle.,Is the blue square below the yellow square?,Yes,20.0,3,-0.9951857924461365,-0.49733829498291016,0.14800485338394842,-0.043800911567329126,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,3,"[2, 1]",The yellow square is to the left of the triangle. The yellow square is to the right of the blue square.,Is the triangle to the left of the blue square?,No,20.0,0,-0.8542847633361816,-0.6042847633361816,0.29335668087005606,-0.15272687894757836,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,5,"[2, 1]",The yellow square is to the left of the triangle. The yellow square is to the right of the blue square.,Is the triangle above the blue square?,No,20.0,3,-0.8542847633361816,-0.6045464873313904,0.28890588249390325,-0.15100910391580935,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,10,"[2, 1]",The yellow square is above the pink rectangle. The yellow square is to the left of the triangle.,Is the pink rectangle below the triangle?,Yes,20.0,3,-0.7256439328193665,-0.7253831624984741,0.41754671301071844,-0.2718457790828931,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,5,"[2, 1]",The triangle is above the yellow square. The triangle is to the right of the pink rectangle.,Is the yellow square to the left of the pink rectangle?,No,20.0,2,-0.8539487719535828,-0.6042847633361816,0.2962615655424694,-0.15384109520042938,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa17,3,"[1, 2]",The red sphere is above the yellow square. The red sphere is to the left of the red square.,Is the yellow square above the red square?,No,20.0,2,-1.1628831624984741,-0.4150952696800232,-0.01267282500242195,0.03534839845572907,-1.1502103374960522,-0.45044366813575226,No,True,False,True
qa17,6,"[1, 2]",The pink rectangle is to the left of the red sphere. The yellow square is above the pink rectangle.,Is the red sphere above the yellow square?,No,20.0,0,-0.9988297820091248,-0.49882981181144714,0.14881166219711295,-0.04727192742284386,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,6,"[2, 1]",The blue square is to the right of the pink rectangle. The blue square is to the left of the red sphere.,Is the pink rectangle to the left of the red sphere?,Yes,20.0,4,-0.8581863641738892,-0.6081863641738892,0.2810618950054049,-0.15253242128916705,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,6,"[1, 2]",The yellow square is to the right of the red square. The yellow square is below the blue square.,Is the red square above the blue square?,No,20.0,2,-0.8542847633361816,-0.6042847633361816,0.29592557415987053,-0.15384109520042938,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa17,8,"[2, 1]",The red sphere is to the left of the blue square. The blue square is to the left of the red square.,Is the red sphere to the left of the red square?,Yes,20.0,1,-0.7181795239448547,-0.7180401086807251,0.42105611935257903,-0.26196897581685336,-1.1392356432974338,-0.45607113286387174,No,False,True,True
qa17,9,"[1, 2]",The pink rectangle is below the blue square. The red square is above the blue square.,Is the pink rectangle above the red square?,No,20.0,0,-1.3347395658493042,-0.3313295841217041,-0.1870981216430665,0.12022830026689918,-1.1476414442062377,-0.4515578843886033,No,True,False,True
qa17,6,"[2, 1]",The red square is above the pink rectangle. The red square is to the right of the triangle.,Is the pink rectangle to the right of the triangle?,Yes,20.0,2,-0.8542847633361816,-0.6042847633361816,0.29592557415987053,-0.15384109520042938,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,3,"[2, 1]",The yellow square is below the blue square. The yellow square is to the right of the triangle.,Is the blue square to the right of the triangle?,Yes,20.0,2,-0.9949280619621277,-0.49733829498291016,0.15528227553392449,-0.046894626847157894,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,4,"[2, 1]",The yellow square is below the blue square. The yellow square is to the right of the triangle.,Is the blue square to the left of the triangle?,No,20.0,2,-0.8542847633361816,-0.6042847633361816,0.29592557415987053,-0.15384109520042938,-1.1502103374960522,-0.45044366813575226,No,True,True,False
qa17,5,"[1, 2]",The pink rectangle is above the red sphere. The pink rectangle is to the left of the triangle.,Is the red sphere below the triangle?,Yes,20.0,2,-1.0068939924240112,-0.5031934976577759,0.14331634507204094,-0.05274982952202362,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,3,"[2, 1]",The red sphere is to the left of the yellow square. The yellow square is above the triangle.,Is the red sphere below the triangle?,No,20.0,0,-0.9988297820091248,-0.4990885853767395,0.14881166219711295,-0.04753070098813622,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,4,"[1, 2]",The triangle is to the left of the red square. The red sphere is below the red square.,Is the triangle to the right of the red sphere?,No,20.0,0,-0.9990885853767395,-0.49733829498291016,0.1485528588294982,-0.045780410594306875,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,6,"[1, 2]",The red sphere is to the right of the yellow square. The red sphere is above the red square.,Is the yellow square to the right of the red square?,No,20.0,3,-0.8582229018211365,-0.6082229018211365,0.2849677440089484,-0.15468551840555544,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,3,"[1, 2]",The red square is to the left of the triangle. The triangle is to the left of the blue square.,Is the red square to the right of the blue square?,No,20.0,1,-0.9988297820091248,-0.502991259098053,0.140405861288309,-0.046920126234181236,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,4,"[1, 2]",The red square is to the left of the triangle. The triangle is to the left of the blue square.,Is the red square to the left of the blue square?,Yes,20.0,3,-0.8581863641738892,-0.6084491610527039,0.28500428165619573,-0.15491177763712283,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,5,"[2, 1]",The triangle is to the left of the blue square. The red square is to the left of the triangle.,Is the blue square above the red square?,No,20.0,1,-0.85784912109375,-0.60784912109375,0.28138652220368376,-0.15177798822987826,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,4,"[1, 2]",The triangle is above the pink rectangle. The triangle is to the right of the yellow square.,Is the pink rectangle below the yellow square?,Yes,20.0,0,-0.8584491610527039,-0.6084491610527039,0.28919228315353385,-0.15689127666410058,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,6,"[2, 1]",The triangle is to the right of the yellow square. The triangle is above the pink rectangle.,Is the yellow square above the pink rectangle?,Yes,20.0,3,-0.9988297820091248,-0.5027315616607666,0.14436086382096014,-0.04919417824518557,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,8,"[1, 2]",The blue square is above the red square. The red square is to the left of the triangle.,Is the blue square to the right of the triangle?,No,20.0,4,-0.8503831624984741,-0.6003831624984741,0.28886509668081994,-0.144729219613752,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,10,"[1, 2]",The blue square is above the red square. The red square is to the left of the triangle.,Is the blue square above the triangle?,Yes,20.0,0,-0.8545464873313904,-0.6042847633361816,0.2930949568748473,-0.15272687894757836,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,5,"[2, 1]",The blue square is above the red sphere. The red square is to the left of the blue square.,Is the red sphere above the red square?,No,20.0,3,-1.1628831624984741,-0.4111925959587097,-0.019692516668389226,0.04234478745687131,-1.143190645830085,-0.45353738341558103,No,True,False,True
qa17,6,"[1, 2]",The red square is to the left of the blue square. The blue square is above the red sphere.,Is the red square above the red sphere?,Yes,20.0,1,-1.3347395658493042,-0.335033118724823,-0.19550392255187043,0.12103801413904874,-1.1392356432974338,-0.45607113286387174,No,False,False,False
qa17,3,"[1, 2]",The pink rectangle is to the left of the red square. The red square is to the left of the blue square.,Is the pink rectangle to the left of the blue square?,Yes,20.0,2,-0.8545464873313904,-0.604750394821167,0.2956638501646618,-0.15430672668541473,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,5,"[2, 1]",The red sphere is above the pink rectangle. The red sphere is to the right of the yellow square.,Is the pink rectangle above the yellow square?,No,20.0,3,-1.1628831624984741,-0.41314393281936646,-0.019692516668389226,0.040393450596214575,-1.143190645830085,-0.45353738341558103,No,True,False,True
qa17,5,"[2, 1]",The pink rectangle is to the right of the triangle. The pink rectangle is below the yellow square.,Is the triangle to the left of the yellow square?,Yes,20.0,2,-0.8503831624984741,-0.6006439328193665,0.29982717499757805,-0.1502002646836142,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,9,"[1, 2]",The pink rectangle is below the yellow square. The pink rectangle is to the right of the triangle.,Is the yellow square to the left of the triangle?,No,20.0,0,-0.8503831624984741,-0.6006439328193665,0.2972582817077636,-0.14908604843076317,-1.1476414442062377,-0.4515578843886033,No,True,True,False
qa17,9,"[1, 2]",The triangle is below the red sphere. The red square is to the left of the triangle.,Is the red sphere above the red square?,Yes,20.0,4,-0.8542847633361816,-0.6042847633361816,0.2849634958431124,-0.14863082045145953,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,8,"[2, 1]",The triangle is to the left of the blue square. The blue square is above the pink rectangle.,Is the triangle to the left of the pink rectangle?,Yes,20.0,0,-0.9988297820091248,-0.502991259098053,0.14881166219711295,-0.0514333747094497,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,5,"[1, 2]",The red square is below the yellow square. The pink rectangle is above the yellow square.,Is the red square below the pink rectangle?,Yes,20.0,0,-0.9990885853767395,-0.49733829498291016,0.1485528588294982,-0.045780410594306875,-1.1476414442062377,-0.4515578843886033,No,False,True,True
qa17,6,"[2, 1]",The pink rectangle is above the yellow square. The red square is below the yellow square.,Is the pink rectangle below the red square?,No,20.0,4,-0.9988297820091248,-0.4990885853767395,0.1404184771701693,-0.043434642492017395,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,8,"[1, 2]",The red square is below the yellow square. The pink rectangle is above the yellow square.,Is the red square to the right of the pink rectangle?,No,20.0,1,-0.7367964386940002,-0.7367964386940002,0.4024392046034335,-0.2807253058301285,-1.1392356432974338,-0.45607113286387174,No,True,True,False
qa17,8,"[1, 2]",The red square is to the left of the pink rectangle. The red square is below the blue square.,Is the pink rectangle to the left of the blue square?,No,20.0,3,-0.9984976649284363,-0.502991259098053,0.14469298090164862,-0.04945387568247195,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,6,"[2, 1]",The pink rectangle is below the triangle. The triangle is to the left of the red square.,Is the pink rectangle to the left of the red square?,Yes,20.0,3,-0.8503831624984741,-0.6006439328193665,0.2928074833316108,-0.14710654940378542,-1.143190645830085,-0.45353738341558103,No,False,True,True
qa17,3,"[1, 2]",The yellow square is above the pink rectangle. The triangle is to the right of the pink rectangle.,Is the yellow square to the left of the triangle?,Yes,20.0,2,-0.7175797820091248,-0.7175797820091248,0.4326305554869274,-0.2671361138733725,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,7,"[2, 1]",The triangle is to the right of the pink rectangle. The yellow square is above the pink rectangle.,Is the triangle to the left of the yellow square?,No,20.0,3,-0.9949280619621277,-0.4951857924461365,0.1482625838679572,-0.041648409030555444,-1.143190645830085,-0.45353738341558103,No,True,True,False
qa17,3,"[2, 1]",The blue square is below the red square. The blue square is above the pink rectangle.,Is the red square above the pink rectangle?,Yes,20.0,2,-0.9990885853767395,-0.49713724851608276,0.15112175211931267,-0.0466935803803305,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,10,"[1, 2]",The blue square is above the pink rectangle. The blue square is below the red square.,Is the pink rectangle above the red square?,No,20.0,4,-1.1631721258163452,-0.40944352746009827,-0.02392386663705115,0.04621041542462384,-1.139248259179294,-0.4556539428847221,No,True,False,True
qa17,3,"[1, 2]",The triangle is above the red sphere. The blue square is to the left of the triangle.,Is the red sphere to the left of the blue square?,No,20.0,4,-0.8542847633361816,-0.6045464873313904,0.2849634958431124,-0.14889254444666827,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,4,"[2, 1]",The red square is to the right of the red sphere. The red square is to the left of the pink rectangle.,Is the red sphere to the left of the pink rectangle?,Yes,20.0,4,-0.8542847633361816,-0.6045464873313904,0.2849634958431124,-0.14889254444666827,-1.139248259179294,-0.4556539428847221,No,False,True,True
qa17,10,"[2, 1]",The pink rectangle is to the right of the blue square. The pink rectangle is above the red square.,Is the blue square to the right of the red square?,No,20.0,4,-0.8582229018211365,-0.6082229018211365,0.2810253573581576,-0.15256895893641437,-1.139248259179294,-0.4556539428847221,No,True,True,False
qa17,4,"[1, 2]",The yellow square is below the pink rectangle. The pink rectangle is below the red square.,Is the yellow square below the red square?,Yes,20.0,2,-0.721741259098053,-0.721741259098053,0.4284690783979992,-0.2712975909623007,-1.1502103374960522,-0.45044366813575226,No,False,True,True
qa17,4,"[2, 1]",The triangle is to the left of the red square. The red sphere is to the left of the triangle.,Is the red square above the red sphere?,No,20.0,4,-0.8578959703445435,-0.6078959703445435,0.2813522888347506,-0.15224202745982135,-1.139248259179294,-0.4556539428847221,No,True,True,False
