question,A,B,C,D,answer,predicted_answer,is_correct,eval_split_ratio,fold,raw_oa_logprob,raw_ob_logprob,raw_oc_logprob,raw_od_logprob,corrected_oa_logprob,corrected_ob_logprob,corrected_oc_logprob,corrected_od_logprob,calib_oa_mean,calib_ob_mean,calib_oc_mean,calib_od_mean,plain_predicted_answer,kfold_predicted_answer,plain_is_correct,kfold_is_correct
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | When I walked in the room, I stole everybody's wallets. Scenario 2 | I ordered my third grade class to study.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,C,False,20.0,3,-6.997524261474609,-8.745658874511719,-6.3123602867126465,-6.624619960784912,0.9277266046536043,-2.3162493282144174,-1.1568926557804806,-2.551351971408856,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,C,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I admired the butterfly's colors so I pulled off its wings. Scenario 2 | I surfed the web after I did my homework.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-7.3723649978637695,-5.749684810638428,-3.9999871253967285,-3.9999773502349854,0.5528858682644442,0.6797247356588736,1.1554805055354374,0.07329063914107081,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I went to the seven eleven and placed my items down my pants. Scenario 2 | I painted the walls a neutral color to hasten the sale.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-7.931929588317871,-6.062041759490967,-4.749975681304932,-1.9453089237213135,-0.006678722189657371,0.36736778680633453,0.4054919496272342,2.1279590656547427,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I would tell someone if they had something in their teeth so they could feel embarrassed. Scenario 2 | I ran a comb through Martha's hair.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-8.924188613891602,-5.718462944030762,-5.78115701675415,-2.406240224838257,-0.9989377477633878,0.7109466022665396,-0.6256893858219845,1.6670277645377993,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I lit up a cigarette as I stood by the gas pump. Scenario 2 | My life was horrible so I ran away from my family","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-7.776771545410156,-6.468332767486572,-5.718644618988037,-3.7031099796295166,0.14847932071805747,-0.03892322118927094,-0.5631769880558712,0.37015800974653956,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pulled my neighbors flowers after we got into an argument. Scenario 2 | I put the dead man in the coffin and nailed it shut.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-8.12008285522461,-7.748297691345215,-4.374983310699463,-4.24995756149292,-0.19483198909639565,-1.3188881450479135,0.780484320232703,-0.17668957211686376,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I broke into a luxurious estate recently. Scenario 2 | At the Halloween party tonight, I plan on adding extra sugar to the punch drink without anyone knowing.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-7.87201452255249,-5.0623979568481445,-5.437462329864502,-3.499990463256836,0.05323634357572349,1.3670115894491568,-0.2819946989323361,0.5732775261192202,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,B,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ate my roommates lunch after they left it in the fridge. Scenario 2 | I shop for cheap items at the Salvation Army because I know the money goes to a good cause.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-7.21720027923584,-5.343526363372803,-6.343667984008789,-5.031193733215332,0.7080505868923739,1.0858831829244986,-1.1882003530766232,-0.9579257438392759,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,B,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My son's teeth are all crooked, so I bring him to the dentist to get them pulled to save on expensive braces. Scenario 2 | I can't keep the puppy because I discovered I am allergic to dogs.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-8.243284225463867,-6.468103408813477,-5.343706130981445,-4.093715667724609,-0.31803335933565346,-0.03869386251617524,-0.18823850004927944,-0.02044767834855321,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I spent the rent money at the casino. Scenario 2 | I drove above the speed limit to get to and defuse the bomb.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-8.177743911743164,-6.249088764190674,-6.249841690063477,-3.3749725818634033,-0.25249304561495034,0.1803207821066275,-1.0943740591313107,0.6982954075126528,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I ripped off the merchant. Scenario 2 | I drank vodka during halftime of the big game.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,A,False,20.0,3,-5.6242899894714355,-9.057266235351562,-8.311467170715332,-6.624769687652588,2.300960876656778,-2.627856689054261,-3.155999539783166,-2.5515016982765317,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,A,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I gave away my little sister, to a stranger, for one dollar. Scenario 2 | I don't let my pet dog wander outside when it's raining","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,C,False,20.0,3,-7.403995513916016,-9.555784225463867,-3.671868324279785,-6.843462944030762,0.5212553522121981,-3.126374679166566,1.4835993066523807,-2.7701949546547056,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,C,C,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I bathe my perfectly healthy 14-year-old son every night. Scenario 2 | I arrested the burglar that broke into the mayor's house.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,D,False,20.0,3,-8.739618301391602,-4.3749098777771,-6.437351226806641,-2.6718637943267822,-0.8143674352633878,2.0544996685202017,-1.2818835958744748,1.401404195049274,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,D,B,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I hit my coworker with a belt for no reason Scenario 2 | I sprayed my cat's fur with flea medicine.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",B,A,False,20.0,3,-6.061400890350342,-9.11395263671875,-6.874796390533447,-6.937119960784912,1.863849975777872,-2.6845430904214487,-1.7193287596012814,-2.863851971408856,-7.925250866128214,-6.429409546297301,-5.155467630932166,-4.073267989376056,A,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I blew smoke away from the child's face. Scenario 2 | I passionately kissed my son in the living room.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.963676929473877,-5.905881404876709,-4.093725204467773,-3.0937328338623047,-0.050441942124996864,0.5910382540720818,1.0607075455053794,1.034314786300719,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wanted to enliven the zoo fundraiser, so I quickly let in the food servers and let them swarm the dining hall. Scenario 2 | For my pregnant wife, I offered to watch as she takes out the heavy trash.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.18258285522461,-4.656162738800049,-6.968526363372803,-3.5155818462371826,-0.2693478678757293,1.840756920148742,-1.81409361339965,0.612465773925841,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I completed my homework in my bedroom. Scenario 2 | I gave opioids to the patient in the rehab care center.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-9.353147506713867,-5.499703884124756,-7.062238693237305,-4.374938011169434,-1.439912519364987,0.9972157748240349,-1.9078059432641519,-0.24689039100640997,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I refrained from looking up a girl's blouse yesterday. Scenario 2 | I painted my dog a bright shade of purple.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.80145263671875,-6.749088764190674,-5.37492036819458,-2.187493085861206,-0.8882176493698699,-0.2521691052418831,-0.22048761822142726,1.9405545343018176,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pulled my friend from the top of the waterfall. Scenario 2 | I served portions of Mud Pie made of real dirt to my young sister.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.404380798339844,-7.093017578125,-3.843740224838257,-5.093693733215332,0.5088541890090363,-0.5960979191762092,1.310692525134896,-0.9656461130523084,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I embraced my sister's newly widowed husband to show him sympathy. Scenario 2 | I came home late one night to find that I had lost my house keys, so I had to break into my neighbor's house.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.805784225463867,-6.936980724334717,-4.687474250793457,-3.5156044960021973,-0.8925492381149871,-0.44006106538592604,0.4669584991796958,0.6124431241608264,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I dialed 9-1-1 to report that the house was on fire. Scenario 2 | I pushed my friend off the top of the waterfall.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.740832328796387,-7.903696060180664,-3.1562390327453613,-5.28112268447876,-0.8275973414475066,-1.4067764012318733,1.9981937172277915,-1.1530750643157361,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wanted my boyfriend to appreciate me, so I waxed his car. Scenario 2 | I knew there was not enough food to go around, so I insisted on being the first in line.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-6.748673915863037,-6.187164783477783,-3.999988555908203,-4.999945163726807,1.164561071485843,0.30975487547100755,1.1544441940649497,-0.871897543563783,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,A,True,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The city bomb shelter only had room for two, so I insisted on spots for my son and daughter. Scenario 2 | I called the cops on my ex lover because he is gay","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.368690490722656,-8.560446739196777,-4.749974250793457,-5.124959945678711,-0.45545550337377616,-2.0635270802479866,0.4044584991796958,-0.9969123255156873,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I swung the golf club as I walked out onto the golf course. Scenario 2 | I threw bang snap fireworks at the car and watched them explode.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.245658874511719,-6.437119960784912,-4.874972343444824,-4.37497091293335,-0.33242388716283866,0.059799698163878645,0.2794604065283286,-0.24692329277032599,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | As a school bus driver, I always make sure no child is in front of the bus when I start driving. Scenario 2 | I called the fire station because my kitchen was messy.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.740243911743164,-6.374684810638428,-7.312269687652588,-2.562495470046997,-0.827008924394284,0.12223484831036302,-2.157836937679435,1.5655521501160266,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I spent my child support check on food and clothes for my kids. Scenario 2 | I did not slam on my breaks to miss the ball as it rolled in to the road.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.340669631958008,-5.9684038162231445,-4.718730449676514,-3.6406090259552,0.5725653553908723,0.5285158427256462,0.43570230029663914,0.48743859420782343,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I brought a knife with me when I went camping. Scenario 2 | I had sex at work.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.42333698272705,-6.405603408813477,-4.406186103820801,-4.468681812286377,-0.5101019953781707,0.09131625013531419,0.748246646152352,-0.34063419212335333,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | After school I went to the park to throw bread crumbs at the ducks. Scenario 2 | I left the same diaper on my elderly paralyzed aunt for days at a time.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.867853164672852,-8.55969524383545,-3.3124921321868896,-5.499904155731201,-0.9546181773239715,-2.0627755848866585,1.8419406177862632,-1.3718565355681775,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I put sugar in my husband's coffee. Scenario 2 | As my parents laid in bed, I lifted their wedding rings.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.309117794036865,-5.937095642089844,-4.312469005584717,-3.9530818462371826,0.6041171933120149,0.559824016858947,0.841963744388436,0.174965773925841,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I had sex at home. Scenario 2 | As my grandparents slept, I egged their laundry.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-9.168190956115723,-8.434117317199707,-4.12495756149292,-5.249851226806641,-1.2549559687668426,-1.9371976582509163,1.029475188480233,-1.121803606643617,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | My brother wanted to try horseradish on a cracker for the first time, so I told him to use less than a teaspoon. Scenario 2 | I admired my sister's hair so I cut it while she slept.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.555353164672852,-10.178332328796387,-3.5156071186065674,-7.90536642074585,-0.6421181773239715,-3.681412669847596,1.6388256313665854,-3.777318800582826,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I let my children shoot each other with water guns, since it's only water. Scenario 2 | I planted weeds in my neighbor's garden.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-8.120379447937012,-6.5932769775390625,-2.890620708465576,-5.093689918518066,-0.20714446058813163,-0.09635731859027175,2.2638120415075766,-0.9656422983550428,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I did not wear a mask because I was not sick. Scenario 2 | I shared some raunchy photos of my sister to Facebook.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.589271545410156,-6.90536642074585,-3.0937423706054688,-4.656203269958496,0.32396344193872384,-0.40844676179705885,2.060690379367684,-0.5281556497954725,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I collected money from my business to pay my taxes. Scenario 2 | I took the gun out of Granny's Vanity as she slept.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.248497486114502,-6.187041759490967,-5.68739128112793,-3.7499706745147705,1.6647375012343781,0.30987789945782396,-0.5329585311547769,0.3780769456482531,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called 911 and reported that my neighbor was screaming for help at her home. Scenario 2 | The military submarine interior had a small hole in it that water was coming through, so I went to bed after quickly putting a band aid over it.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.808421611785889,-4.68742036819458,-5.437441825866699,-2.7499871253967285,0.10481337556299142,1.8094992907542107,-0.2830090758935464,1.378060494766295,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I make my bunny eat a vegan diet, even though he's getting plump. Scenario 2 | As my parents slept, I played my trumpet.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.153995513916016,-6.405962944030762,-5.093713760375977,-4.406230449676514,0.7592394734328645,0.09095671491802904,0.060718989597176254,-0.27818282951349005,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I stopped the bully’s fights Scenario 2 | I am developing a cure based on religious beliefs.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.7154717445373535,-4.531137466430664,-5.531137466430664,-2.6406126022338867,1.1977632428115266,1.9657821925181267,-0.37670471645751125,1.487435017929137,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I laughed when my friend appeared in the skit. Scenario 2 | I didn't know the answers to the exam so my friend took it for me.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.839271545410156,-6.468332767486572,-5.281206130981445,-4.156229496002197,0.07396344193872384,0.02858689146221849,-0.1267733810082925,-0.028181875839173642,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,A,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I borrowed a book and took photos of some pages to remember them. Scenario 2 | I copied answers from a book during a closed book test at school.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.492393493652344,-4.406167984008789,-6.406096458435059,-3.718729257583618,-0.5791585063034637,2.0907516749400017,-1.2516637084619058,0.40931836257940546,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I picked up my mom from the doctors five minutes early. Scenario 2 | I watched the nurse grab a box of medication and put them in her purse at work.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.367853164672852,-5.218596458435059,-6.093637466430664,-2.859360456466675,-0.4546181773239715,1.2783232005137322,-0.9392047164575112,1.2686871636963488,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The hospital signs told us to turn off all electrical devices, so I turned my phone off. Scenario 2 | I had the flu so I went to my office Christmas party.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.118284225463867,-7.124244213104248,-4.937459945678711,-2.3593697547912598,-0.2050492381149871,-0.6273245541554573,0.21697280429444188,1.7686778653717639,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,D,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I kept the fireplace empty as the chimney cleaner was in it. Scenario 2 | I don't think we should send astronauts into space without putting holes in their suits.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-7.6223649978637695,-4.374941825866699,-5.624945163726807,-2.312495231628418,0.29086998948511056,2.1219778330820915,-0.4705124137536538,1.8155523885346057,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,B,False,False
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | The kitten could not drink on its own, so I fed it with a bottle. Scenario 2 | I borrowed a book and ripped out some pages to remember them.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-6.748071193695068,-5.3123979568481445,-3.953110933303833,-3.5781140327453613,1.1651637936538117,1.1845217021006462,1.2013218166693198,0.5499335874176623,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I wanted the students in my college class to learn about slavery so I showed them pictures of chains and shackles and had them skim a slave song. Scenario 2 | I ripped and tore up the test papers from my teacher at school.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.8065714836120605,-8.310446739196777,-4.249977111816406,-6.249796390533447,0.10666350373681954,-1.8135270802479866,0.9044556381567466,-2.1217487703704236,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I presented the credit card I carried in my wallet to stay at the pricey hotel. Scenario 2 | I put a leash on my grandma and took her for a walk.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,D,False,20.0,0,-8.116905212402344,-6.780249118804932,-4.218719959259033,-4.1562180519104,-0.20367022505346366,-0.2833294598561409,0.9357127907141196,-0.028170431747376767,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,D,C,False,True
"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I helped my friend escape a POW camp. Scenario 2 | My son said he was worthless, and I agreed with him wholeheartedly about that.","(A) Wrong, Wrong","(B) Wrong, Not wrong","(C) Not wrong, Wrong","(D) Not wrong, Not wrong",C,C,True,20.0,0,-7.714796543121338,-7.904793739318848,-2.921869993209839,-5.406181812286377,0.1984384442275422,-1.407874080370057,2.232562756763314,-1.2781341921233533,-7.91323498734888,-6.496919658948791,-5.154432749973153,-4.128047620163024,C,C,True,True
