Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 0?,Yes,20.0,2,-3.657749652862549,-3.2964658737182617,0.5730874935785932,0.47084287876884146,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 8 times 0 equal to 0?,Yes,20.0,2,-3.7739858627319336,-3.4109976291656494,0.45685128370920847,0.35631112332145376,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 64?,Yes,20.0,4,-3.576242446899414,-3.591503858566284,0.6401080578565601,0.1770054042339324,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 0?,Yes,20.0,2,-3.8326661586761475,-3.593090295791626,0.3981709877649946,0.1742184566954772,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 81?,Yes,20.0,1,-4.508711814880371,-3.1476354598999023,-0.30085848023494055,0.6074144999186197,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 28?,Yes,20.0,2,-4.345249652862549,-3.4858365058898926,-0.11441250642140677,0.2814722465972106,-4.230837146441142,-3.767308752487103,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 15?,Yes,20.0,4,-3.3857080936431885,-3.3967928886413574,0.8306424111127857,0.37171637415885916,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 5?,Yes,20.0,0,-3.2358365058898926,-3.4932847023010254,0.9971959859132768,0.2762408932050069,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 3 times 1 equal to 3?,Yes,20.0,3,-3.2810873985290527,-3.41438627243042,0.9380344077944756,0.34692039415240306,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 2 times 4 equal to 8?,Yes,20.0,0,-2.8466696739196777,-3.3527634143829346,1.3863628178834917,0.4167621811230977,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 20?,Yes,20.0,0,-3.5107080936431885,-3.271494150161743,0.722324398159981,0.4980314453442891,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 0?,Yes,20.0,3,-3.638742446899414,-3.529003858566284,0.5803793594241142,0.2323028080165388,-4.219121806323528,-3.761306666582823,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 7 times 6 equal to 42?,Yes,20.0,4,-4.237490653991699,-3.1338043212890625,-0.021140149235725048,0.6347049415111541,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 0?,Yes,20.0,0,-3.708685874938965,-3.2139835357666016,0.5243466168642046,0.5555420597394307,-4.233032491803169,-3.7695255955060323,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 63?,Yes,20.0,3,-4.411199569702148,-3.3154196739196777,-0.19207776337862015,0.44588699266314524,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 56?,Yes,20.0,0,-4.532749652862549,-3.3154196739196777,-0.2997171610593794,0.45410592158635454,-4.233032491803169,-3.7695255955060323,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 0?,Yes,20.0,3,-3.413393497467041,-2.9178595542907715,0.8057283088564873,0.8434471122920515,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 2 times 6 equal to 12?,Yes,20.0,0,-3.410778522491455,-3.6828982830047607,0.8222539693117143,0.08662731250127154,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 5 times 2 equal to 10?,Yes,20.0,1,-3.405590295791626,-3.663393497467041,0.8022630388538046,0.09165646235148106,-4.2078533346454305,-3.755049959818522,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 72?,Yes,20.0,3,-4.251499652862549,-3.5170865058898926,-0.03237784653902054,0.2442201606929304,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 9?,Yes,20.0,3,-3.45624041557312,-2.963350534439087,0.7628813907504082,0.7979561321437361,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 42?,Yes,20.0,4,-4.242393970489502,-2.9963998794555664,-0.026043465733527782,0.7721093833446502,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 2?,Yes,20.0,2,-3.082702159881592,-3.338350534439087,1.1481349865595503,0.42895821804801626,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 6 times 9 equal to 54?,Yes,20.0,4,-4.430708408355713,-3.4506001472473145,-0.21435790359973872,0.31790911555290213,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 0?,Yes,20.0,3,-3.7594125270843506,-3.6516482830047607,0.4597092792391777,0.10965838357806224,-4.219121806323528,-3.761306666582823,No,False,True,True
Arithmetic,1_digit_multiplication,'',Is 5 times 9 equal to 45?,Yes,20.0,0,-4.2788543701171875,-3.2964658737182617,-0.04582187831401807,0.47305972178777056,-4.233032491803169,-3.7695255955060323,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 0 times 4 equal to 0?,Yes,20.0,4,-3.534558057785034,-3.041722059249878,0.68179244697094,0.7267872035503387,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 0?,Yes,20.0,3,-3.475893497467041,-3.4798262119293213,0.7432283088564873,0.2814804546535017,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 18?,Yes,20.0,2,-3.583477258682251,-3.7204296588897705,0.6473598877588911,0.046879093597332666,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 7 times 2 equal to 14?,Yes,20.0,2,-3.4863290786743164,-3.6266796588897705,0.7445080677668257,0.14062909359733267,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,2_digit_addition,'',Is 49 plus 98 equal to 401?,No,20.0,1,-4.666958332061768,-3.551452159881592,-0.45910499741633704,0.20359779993693028,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 26 plus 21 equal to 33?,No,20.0,4,-3.961958646774292,-3.9794580936431885,0.2543918579816822,-0.2109488308429719,-4.216350504755974,-3.7685092628002166,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 47 plus 14 equal to 45?,No,20.0,4,-4.644500732421875,-3.664254665374756,-0.42815022766590083,0.10425459742546073,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 40 plus 28 equal to 47?,No,20.0,4,-3.983610153198242,-4.250532150268555,0.23274035155773198,-0.4820228874683381,-4.216350504755974,-3.7685092628002166,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 29 plus 30 equal to 89?,No,20.0,0,-3.8948535919189453,-3.150850534439087,0.3381788998842241,0.6186750610669454,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 62 plus 92 equal to 971?,No,20.0,2,-4.88633394241333,-3.909558057785034,-0.655496795972188,-0.142249305297931,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 15 plus 65 equal to 10?,No,20.0,1,-4.512529373168945,-3.881875514984131,-0.30467603852351477,-0.12682555516560878,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 13 plus 50 equal to 86?,No,20.0,3,-4.282749652862549,-3.67499041557312,-0.06362784653902054,0.08631625100970286,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 90 plus 37 equal to 370?,No,20.0,1,-5.560572147369385,-4.138912677764893,-1.3527188127239542,-0.3838627179463705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 26 plus 85 equal to 331?,No,20.0,1,-5.263912677764893,-4.289254665374756,-1.056059343119462,-0.5342047055562338,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 80 plus 30 equal to 438?,No,20.0,1,-4.845249652862549,-3.872191905975342,-0.6373963182171183,-0.11714194615681972,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 17 plus 95 equal to 221?,No,20.0,4,-4.938032150268555,-4.461958408355713,-0.7216816455125805,-0.6934491455554963,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 55 plus 15 equal to 38?,No,20.0,2,-4.357662677764893,-4.357662677764893,-0.12682553132375052,-0.5903539252777894,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,2_digit_addition,'',Is 64 plus 27 equal to 69?,No,20.0,4,-4.101754665374756,-3.488952159881592,0.11459583938121831,0.2795571029186248,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 79 plus 92 equal to 160?,No,20.0,2,-4.063999652862549,-3.8454296588897705,0.16683749357859323,-0.07812090640266733,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,2_digit_addition,'',Is 68 plus 82 equal to 349?,No,20.0,0,-5.123072147369385,-4.188032150268555,-0.8900396555662153,-0.4185065547625224,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 96 plus 49 equal to 330?,No,20.0,3,-5.154322147369385,-4.202360153198242,-0.9352003410458565,-0.4410534866154192,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 88 plus 62 equal to 386?,No,20.0,0,-4.591822147369385,-4.170162677764893,-0.35878965556621534,-0.4006370822588603,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,2_digit_addition,'',Is 52 plus 41 equal to 26?,No,20.0,3,-4.51133394241333,-3.5372695922851562,-0.2922121360898018,0.22403707429766673,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 85 plus 95 equal to 672?,No,20.0,4,-5.168658256530762,-4.670162677764893,-0.9523077517747875,-0.901653414964676,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 66 plus 66 equal to 341?,No,20.0,0,-4.2943501472473145,-3.319375514984131,-0.061317655444145025,0.4501500805219014,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 93 plus 50 equal to 278?,No,20.0,3,-5.486086845397949,-4.608610153198242,-1.266965039074421,-0.8473034866154192,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 37 plus 33 equal to 45?,No,20.0,3,-3.9264161586761475,-3.8137402534484863,0.29270564764738083,-0.05243358686566335,-4.219121806323528,-3.761306666582823,No,True,True,False
Arithmetic,2_digit_addition,'',Is 22 plus 66 equal to 99?,No,20.0,4,-4.073208332061768,-3.583685874938965,0.1431421726942066,0.18482338786125174,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 50 plus 94 equal to 968?,No,20.0,1,-5.671110153198242,-4.701412677764893,-1.4632568185528116,-0.9463627179463705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 60 plus 57 equal to 913?,No,20.0,2,-4.814901828765869,-3.8256001472473145,-0.5840646823247271,-0.05829139476021128,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 50 plus 91 equal to 159?,No,20.0,2,-5.171110153198242,-4.701412677764893,-0.9402730067571001,-0.9341039252777894,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 48 plus 28 equal to 94?,No,20.0,2,-4.038867950439453,-4.067449569702148,0.19196919600168894,-0.30014081721504526,-4.230837146441142,-3.767308752487103,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 80 plus 61 equal to 616?,No,20.0,3,-4.782749652862549,-4.282749652862549,-0.5636278465390205,-0.5214429862797259,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 68 plus 11 equal to 99?,No,20.0,0,-4.21229362487793,-3.749023199081421,0.02073886692523974,0.02050239642461138,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,2_digit_addition,'',Is 27 plus 58 equal to 27?,No,20.0,3,-4.282749652862549,-3.284558057785034,-0.06362784653902054,0.4767486087977888,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 29 plus 82 equal to 411?,No,20.0,0,-4.541958332061768,-3.676452159881592,-0.30892584025859815,0.09307343562444048,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 38 plus 57 equal to 20?,No,20.0,1,-4.576153755187988,-3.7092928886413574,-0.36830042054255774,0.045757071177164654,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 51 plus 58 equal to 387?,No,20.0,2,-4.44883394241333,-3.7045865058898926,-0.21799679597218802,0.0627222465972106,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 51 plus 46 equal to 53?,No,20.0,2,-3.5483365058898926,-3.4307847023010254,0.6825006405512495,0.3365240501860778,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,2_digit_addition,'',Is 17 plus 32 equal to 91?,No,20.0,4,-4.723560333251953,-3.774458646774292,-0.507209828495979,-0.005949383974075406,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 76 plus 94 equal to 168?,No,20.0,0,-4.045162677764893,-4.070504665374756,0.18786981403827685,-0.3009790698687236,-4.233032491803169,-3.7695255955060323,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 50 plus 92 equal to 175?,No,20.0,0,-5.529322147369385,-4.577360153198242,-1.2962896555662153,-0.8078345576922099,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 94 plus 75 equal to 370?,No,20.0,3,-5.39979362487793,-3.961958646774292,-1.1806718185544014,-0.20065198019146901,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 98 plus 36 equal to 520?,No,20.0,2,-5.529322147369385,-4.577360153198242,-1.2984850009282427,-0.810051400711139,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 80 plus 54 equal to 452?,No,20.0,2,-5.201412677764893,-4.220249652862549,-0.9705755313237505,-0.45294090037544565,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 74 plus 54 equal to 154?,No,20.0,4,-4.483610153198242,-4.149458408355713,-0.267259648442268,-0.3809491455554963,-4.216350504755974,-3.7685092628002166,No,True,True,False
Arithmetic,2_digit_addition,'',Is 81 plus 63 equal to 720?,No,20.0,2,-4.806857585906982,-3.840941905975342,-0.5760204394658404,-0.07363315348823862,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 21 plus 52 equal to 25?,No,20.0,1,-3.9839658737182617,-3.4913854598999023,0.22388746092716882,0.26366449991861973,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 94 plus 25 equal to 865?,No,20.0,2,-5.560572147369385,-4.638912677764893,-1.3297350009282427,-0.8716039252777894,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 30 plus 45 equal to 21?,No,20.0,4,-4.205019474029541,-3.22688627243042,0.011331030726433156,0.5416229903697967,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 66 plus 27 equal to 99?,No,20.0,4,-4.639860153198242,-4.180708408355713,-0.423509648442268,-0.4121991455554963,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 93 plus 31 equal to 721?,No,20.0,0,-5.591822147369385,-4.639860153198242,-1.3587896555662153,-0.8703345576922099,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 31 plus 85 equal to 694?,No,20.0,3,-4.9380693435668945,-4.202210903167725,-0.7189475372433662,-0.44090423658490163,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 15 plus 99 equal to 968?,No,20.0,2,-4.9663543701171875,-3.747191905975342,-0.7355172236760454,0.020116846511761377,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 96 plus 71 equal to 590?,No,20.0,1,-5.560572147369385,-4.608610153198242,-1.3527188127239542,-0.8535601933797201,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 70 plus 90 equal to 198?,No,20.0,2,-4.289254665374756,-3.551452159881592,-0.0584175189336138,0.21585659260551138,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 29 plus 68 equal to 87?,No,20.0,1,-3.8564584255218506,-3.872191905975342,0.35139490912357996,-0.11714194615681972,-4.2078533346454305,-3.755049959818522,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 55 plus 38 equal to 95?,No,20.0,3,-4.091822147369385,-4.639860153198242,0.12729965895414352,-0.8785534866154192,-4.219121806323528,-3.761306666582823,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 78 plus 58 equal to 943?,No,20.0,4,-5.1170244216918945,-3.872753858566284,-0.9006739169359204,-0.1042445957660676,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 47 plus 41 equal to 19?,No,20.0,1,-4.455019474029541,-3.462240695953369,-0.24716613938411047,0.29280926386515294,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 24 plus 95 equal to 454?,No,20.0,3,-4.873622894287109,-4.129949569702148,-0.6545010879635811,-0.36864290311932546,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 77 plus 97 equal to 609?,No,20.0,2,-5.095249652862549,-3.8454296588897705,-0.8644125064214068,-0.07812090640266733,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 76 plus 68 equal to 252?,No,20.0,2,-4.781782150268555,-4.063999652862549,-0.5509450038274126,-0.29669090037544565,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 77 plus 62 equal to 679?,No,20.0,4,-4.888912677764893,-3.657749652862549,-0.6725621730089184,0.11075960993766776,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 83 plus 74 equal to 192?,No,20.0,1,-4.368208408355713,-4.1350626945495605,-0.16035507371028235,-0.38001273473103847,-4.2078533346454305,-3.755049959818522,No,True,True,False
Arithmetic,2_digit_addition,'',Is 80 plus 11 equal to 80?,No,20.0,4,-4.358610153198242,-3.907749652862549,-0.14225964844226802,-0.13924039006233224,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 30 plus 53 equal to 39?,No,20.0,0,-4.264860153198242,-3.805708646774292,-0.03182766139507276,-0.036183051268259714,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,2_digit_addition,'',Is 28 plus 83 equal to 747?,No,20.0,1,-5.157749652862549,-4.048336505889893,-0.9498963182171183,-0.2932865460713705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 13 plus 86 equal to 70?,No,20.0,1,-4.786060333251953,-3.8264126777648926,-0.5782069986065226,-0.0713627179463705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 20 plus 68 equal to 66?,No,20.0,3,-4.461958408355713,-3.497191905975342,-0.2428366020321846,0.2641147606074812,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 62 plus 55 equal to 628?,No,20.0,0,-4.601754665374756,-4.351754665374756,-0.36872217357158643,-0.5822290698687236,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,2_digit_addition,'',Is 36 plus 67 equal to 415?,No,20.0,2,-5.119357585906982,-4.138653755187988,-0.8885204394658404,-0.3713450027008851,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 27 plus 77 equal to 475?,No,20.0,2,-4.8755693435668945,-3.8916401863098145,-0.6447321971257525,-0.12433143382271128,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 58 plus 83 equal to 467?,No,20.0,2,-4.604458332061768,-3.847058057785034,-0.3736211856206255,-0.079749305297931,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 99 plus 48 equal to 970?,No,20.0,3,-5.560572147369385,-4.608610153198242,-1.3414503410458565,-0.8473034866154192,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 56 plus 93 equal to 911?,No,20.0,1,-4.873622894287109,-3.8982677459716797,-0.6657695596416788,-0.1432177861531576,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 23 plus 10 equal to 75?,No,20.0,1,-4.716822147369385,-3.7951626777648926,-0.5089688127239542,-0.0401127179463705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 34 plus 89 equal to 356?,No,20.0,1,-4.6538543701171875,-3.9193501472473145,-0.44600103547175696,-0.16430018742879238,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 37 plus 36 equal to 79?,No,20.0,2,-4.358610153198242,-3.657749652862549,-0.12777300675710013,0.10955909962455435,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 44 plus 74 equal to 652?,No,20.0,2,-5.0913543701171875,-4.1068501472473145,-0.8605172236760454,-0.3395413947602113,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 71 plus 34 equal to 352?,No,20.0,4,-5.094282150268555,-3.6113290786743164,-0.8779316455125805,0.15718018412590018,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 13 plus 36 equal to 31?,No,20.0,3,-4.689901828765869,-3.33124041557312,-0.47078002244234085,0.43006625100970286,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 77 plus 31 equal to 129?,No,20.0,3,-4.469282150268555,-4.2476043701171875,-0.2501603439450264,-0.4862977035343645,-4.219121806323528,-3.761306666582823,No,True,True,False
Arithmetic,2_digit_addition,'',Is 54 plus 64 equal to 422?,No,20.0,4,-4.951153755187988,-3.7103993892669678,-0.7348032504320141,0.05810987353324881,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 50 plus 33 equal to 20?,No,20.0,4,-5.467376708984375,-4.251499652862549,-1.2510262042284008,-0.48299039006233224,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 93 plus 99 equal to 778?,No,20.0,3,-5.435572147369385,-3.749023199081421,-1.2164503410458565,0.012283467501402079,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 12 plus 16 equal to 98?,No,20.0,1,-4.296465873718262,-3.070399522781372,-0.08861253907283118,0.68465043703715,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 28 plus 19 equal to 17?,No,20.0,4,-4.438999652862549,-3.2199902534484863,-0.22264914810657466,0.5485190093517303,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 23 plus 72 equal to 34?,No,20.0,1,-4.68104362487793,-3.8725411891937256,-0.47319029023249914,-0.11749122937520351,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 66 plus 47 equal to 951?,No,20.0,2,-5.202360153198242,-4.232662677764893,-0.9715230067571001,-0.4653539252777894,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,2_digit_addition,'',Is 11 plus 83 equal to 46?,No,20.0,0,-4.582000732421875,-4.098699569702148,-0.34896824061870557,-0.32917397419611616,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,2_digit_addition,'',Is 59 plus 82 equal to 133?,No,20.0,1,-4.235836505889893,-3.850893497467041,-0.027983171244462035,-0.09584353764851894,-4.2078533346454305,-3.755049959818522,No,True,True,False
Arithmetic,2_digit_addition,'',Is 65 plus 26 equal to 15?,No,20.0,1,-5.233610153198242,-4.263912677764893,-1.0257568185528116,-0.5088627179463705,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,2_digit_addition,'',Is 94 plus 61 equal to 933?,No,20.0,4,-5.154322147369385,-3.7475411891937256,-0.9379716426134106,0.020968073606491,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 27 plus 74 equal to 579?,No,20.0,3,-5.101754665374756,-3.8484976291656494,-0.8826328590512276,-0.08719096258282644,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 90 plus 39 equal to 169?,No,20.0,3,-4.591822147369385,-4.639860153198242,-0.3727003410458565,-0.8785534866154192,-4.219121806323528,-3.761306666582823,Yes,False,True,False
Arithmetic,2_digit_addition,'',Is 78 plus 53 equal to 659?,No,20.0,4,-5.274458408355713,-3.811840295791626,-1.0581079035997387,-0.04333103299140939,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 67 plus 70 equal to 123?,No,20.0,3,-4.048336505889893,-3.304893970489502,0.1707853004336357,0.456412696093321,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 55 plus 32 equal to 32?,No,20.0,4,-4.170162677764893,-3.445504665374756,0.04618782699108159,0.3230045974254607,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 52 plus 48 equal to 115?,No,20.0,3,-4.048336505889893,-3.554893970489502,0.1707853004336357,0.20641269609332102,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 21 plus 19 equal to 16?,No,20.0,3,-4.174990653991699,-3.0402634143829346,0.04413115233182907,0.7210432521998884,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,2_digit_addition,'',Is 83 plus 61 equal to 682?,No,20.0,4,-5.000532150268555,-4.032749652862549,-0.7841816455125805,-0.26424039006233224,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,2_digit_addition,'',Is 82 plus 29 equal to 434?,No,20.0,2,-5.000532150268555,-3.789254665374756,-0.7696950038274126,-0.021945912887652685,-4.230837146441142,-3.767308752487103,No,True,False,True
